 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),49688,33902,14854,108019,66584,60973,24715,86619,65217,91708,80665,57328, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1371,988,308,91,207,0,0,1965,272,485,--,4242, 
 经营活动现金流入小计(万元),51059,34890,15162,108110,66791,60974,24715,88585,65489,92193,80665,61570, 
 购买商品、接受劳务支付的现金(万元),57643,39542,20762,85376,62684,51007,28101,78125,63778,78199,66257,47748, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3579,2257,1291,4273,2997,2090,1386,3178,3386,3264,2864,1811, 
 支付的各项税费(万元),3175,2251,1417,6088,4294,3198,2050,4608,4275,5678,4367,2564, 
 支付的其他与经营活动有关的现金(万元),1613,1034,981,4679,4540,3909,3663,1794,4786,1856,1910,2096, 
 经营活动现金流出小计(万元),66009,45085,24451,100416,74514,60204,35200,87705,76225,88997,75397,54220, 
 经营活动产生的现金流量净额(万元),-14950,-10195,-9290,7694,-7723,769,-10485,880,-10736,3196,5268,7350, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),23,--,--,76,76,76,70,0,0,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),186,94,30,57,44,30,19,27,51,27,20,8, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),209,94,30,132,120,105,89,27,51,27,20,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),605,283,10,560,410,440,441,311,65,107,141,374, 
 投资所支付的现金(万元),--,1000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),605,1283,10,560,410,440,441,311,65,107,141,374, 
 投资活动产生的现金流量净额(万元),-396,-1189,20,-427,-290,-335,-352,-284,-13,-80,-120,-366, 
 吸收投资收到的现金(万元),29420,29420,29420,--,--,--,--,--,--,2460,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7300,300,300,15777,8787,6282,5890,20466,12400,10300,9300,3500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,157,--,--,85,--, 
 筹资活动现金流入小计(万元),36720,29720,29720,15777,8787,6282,5890,20623,12400,12760,9385,3500, 
 偿还债务支付的现金(万元),15660,9990,5890,14582,10700,8200,5700,12400,6800,9267,7033,12000, 
 分配股利、利润或偿付利息所支付的现金(万元),605,403,225,888,640,441,255,1275,1048,425,1519,498, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2597,2597,2597,--,--,--,--,540,157,--,--,16, 
 筹资活动现金流出小计(万元),18862,12990,8713,15471,11340,8641,5955,14215,8005,9692,8552,12513, 
 筹资活动产生的现金流量净额(万元),17858,16730,21007,306,-2554,-2359,-65,6408,4395,3068,834,-9013, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),2512,5346,11737,7572,-10566,-1925,-10902,7004,-6355,6184,5981,-2029, 
 加:期初现金及现金等价物余额(万元),24909,24909,24909,17336,17336,17336,17336,10332,16687,10503,4522,6551, 
 期末现金及现金等价物余额(万元),27421,30254,36646,24909,6770,15412,6434,17336,10332,16687,10503,4522, 
 净利润(万元),--,2359,--,5212,--,2631,--,4665,4068,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,161,--,2699,--,755,--,3722,2214,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,45,--,99,--,49,--,103,103,--,--,--, 
 无形资产摊销(万元),--,9,--,21,--,13,--,39,37,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,21,--,20,--,23,147,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,2,--,2,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,2,0,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,309,--,832,--,412,--,838,518,--,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-40,--,-675,--,-189,--,-931,-498,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,242,--,8370,--,9826,--,-10112,-8289,--,--,--, 
 经营性应收项目的减少(万元),--,-6408,--,828,--,-4557,--,-14007,-9258,--,--,--, 
 经营性应付项目的增加(万元),--,-6962,--,-9444,--,-7995,--,17102,415,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,89,--,-270,--,-197,--,-566,-193,--,--,--, 
 经营活动产生现金流量净额(万元),--,-10195,--,7694,--,769,--,880,-10736,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),27421,29292,36646,23486,6770,13682,6434,15951,9855,16687,10503,4522, 
 现金的期初余额(万元),24909,23486,24909,15951,17336,15951,17336,9855,16263,10503,4522,6551, 
 现金等价物的期末余额(万元),--,962,--,1422,--,1730,--,1385,477,--,--,--, 
 现金等价物的期初余额(万元),--,1422,--,1385,--,1385,--,477,423,--,--,--, 
 现金及现金等价物的净增加额(万元),2512,5346,11737,7572,-10566,-1925,-10902,7004,-6355,6184,5981,-2029, 

