 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),824194,572758,422636,257151,735261,496302,331721,197936,761891,524111,362895,219388,740199,503588,329592,203456,784894,550531,361365,216234,935357,667715,449308,287815,1185878,840215,586953,297169,1142324,759153,482197,286369,845601,526445,338577,210318,606973,372907,234165,149623,512573,341495,226339,135522,347861,128814,235674,100743, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 收到的税费返还(万元),1005,--,--,--,310,--,--,--,2208,--,--,--,75,0,0,--,2428,3098,2636,--,0,--,0,--,2762,1852,586,--,2722,--,--,--,1586,--,0,--,0,--,0,1539,0,--,0,0,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),10279,9056,2783,1208,8349,6574,4273,3036,6828,5401,3521,1181,5639,5039,3135,2084,16255,9141,7089,3479,20814,16954,10148,1783,25858,14874,9472,4191,17521,8352,7636,3750,6858,5390,4207,2858,8761,6619,5995,1389,2845,2105,430,106,747,298,544,59, 
 经营活动现金流入小计(万元),835479,581814,425419,258359,743920,502876,335994,200972,770927,529512,366417,220568,745914,508626,332727,205540,803577,562769,371090,219713,956171,684669,459456,289598,1214498,856941,597011,301360,1162566,767505,489833,290119,854046,531835,342784,213176,615734,379526,240160,152552,515418,343600,226769,135628,348607,129112,236218,100803, 
 购买商品、接受劳务支付的现金(万元),442590,331926,249037,141736,464534,312844,186123,106321,437097,302520,202679,109983,477284,285100,160626,87566,412010,276341,165850,85328,515009,349027,229767,119052,559758,372017,225784,106523,715299,495029,368928,202755,680125,412949,227643,94134,329024,221234,129596,70323,305404,200586,140148,57370,224184,85465,171985,107648, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),114688,89058,63121,34128,108622,75877,59077,24081,108019,80988,56300,31775,98581,76121,51896,29117,89832,67428,47451,27297,96322,72986,52479,30868,104577,78432,54463,30108,82951,60997,43109,25178,63287,45965,31140,18659,44050,32566,22114,10483,30830,21805,14536,7408,19714,9575,11163,3804, 
 支付的各项税费(万元),39296,28799,18970,11920,41918,36490,29658,17068,36769,30288,22745,14743,55125,44485,27528,16417,56715,41490,31750,21912,100890,77261,65324,27656,106619,82970,69379,26890,110630,69560,54573,16857,75760,45461,31325,12072,43103,20656,18720,10652,59712,32118,24225,12387,27413,11076,8026,1206, 
 支付的其他与经营活动有关的现金(万元),176713,111190,92810,46673,160783,116757,70006,40293,156276,113293,73441,41170,133424,98291,63977,34465,112803,90886,56197,26282,145530,112811,73891,39597,157896,121697,75364,39211,156020,114947,78705,46047,140226,86576,51818,29122,113925,83457,49266,29929,72479,44028,19225,16262,55499,26097,29266,12876, 
 经营活动现金流出小计(万元),773287,560972,423938,234458,775858,541968,344864,187764,738161,527090,355165,197670,764414,503996,304027,167565,671360,476146,301248,160819,857751,612084,421461,217172,928850,655116,424990,202732,1064900,740534,545314,290838,959400,590951,341926,153986,530103,357913,219697,121387,468426,298536,198134,93426,326811,132212,220440,125534, 
 经营活动产生的现金流量净额(万元),62192,20842,1481,23902,-31938,-39093,-8871,13208,32766,2422,11252,22898,-18500,4630,28700,37975,132217,86624,69842,58894,98420,72585,37995,72426,285648,201825,172021,98629,97666,26971,-55481,-718,-105354,-59117,858,59189,85631,21613,20463,31165,46992,45063,28635,42202,21796,-3100,15778,-24731, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,359,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 取得投资收益所收到的现金(万元),0,--,--,0,18273,18273,18273,18000,16945,--,--,--,--,--,--,--,--,6600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),329,104,30,14,80,123,5,111,306,187,64,77,292,20,99,25,3329,3026,380,152,634,--,208,37,720,166,217,162,5334,20,16,9,138,171,84,69,226,128,117,3,306,275,96,27,105,--,8,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,63028,--,--,--,0,--,--,--,6600,--,--,--,--,--,--,--,--,--,--,--,446,1550,1550,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,18322,18322,18322,--,0,--,0,0,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 投资活动现金流入小计(万元),329,104,30,14,18353,18396,18278,18111,80279,187,64,77,292,20,99,25,9929,9626,380,152,634,359,208,37,720,166,217,162,5780,1570,1566,9,138,171,84,69,18549,18450,18440,3,306,275,96,27,105,--,8,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),28716,28546,14165,8333,26381,19199,7975,4297,27022,26059,19977,14406,17477,13021,11118,7128,14423,11299,7041,5522,18185,13343,8826,4406,36056,16562,13537,10233,49617,19794,13440,12448,81974,70703,55574,14236,122412,88976,36345,3949,71253,43829,27706,6030,27197,5124,19125,7776, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,45000,--,--,--,0,--,--,--,3300,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,3300,--,--,0,--,0,--,0,--,0,--,598,--,348,348,6745,--,7815,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3300,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,0,--,0,0,0,--,0,0, 
 投资活动现金流出小计(万元),28716,28546,14165,8333,26381,19199,7975,4297,27022,26059,19977,14406,17477,13021,11118,7128,59423,11299,7041,5522,18185,13343,8826,4406,39356,16562,13537,10233,49617,23094,13440,12448,85274,70703,55574,14236,122412,88976,36345,3949,71851,43829,28054,6378,33942,5124,26940,7776, 
 投资活动产生的现金流量净额(万元),-28388,-28442,-14135,-8319,-8028,-803,10303,13814,53257,-25872,-19913,-14329,-17184,-13001,-11019,-7103,-49494,-1673,-6660,-5370,-17551,-12984,-8618,-4368,-38636,-16396,-13320,-10071,-43837,-21525,-11875,-12438,-85136,-70532,-55490,-14166,-103863,-70526,-17905,-3946,-71546,-43554,-27957,-6351,-33837,-5124,-26932,-7775, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,6978,6978,6978,6978,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,135249,133533,0,0,0,--,14000,0, 
