 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),33085,24301,11672,46110,31977,24257,12791,36682,32154,28085,31488, 
 客户存款和同业存放款项净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 向中央银行借款净增加额(万元,0,0,0,--,0,--,0,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),0,0,0,--,0,--,0,--,--,--,--, 
 收到再保险业务现金净额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 保户储金及投资款净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 处置交易性金融资产净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),0,0,0,--,0,--,0,--,--,--,--, 
 拆入资金净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 回购业务资金净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 收到的税费返还(万元),0,0,0,--,0,--,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1379,603,262,3302,3477,1898,1119,3424,1045,1014,956, 
 经营活动现金流入小计(万元),34464,24904,11934,49412,35453,26155,13910,40106,33199,29099,32444, 
 购买商品、接受劳务支付的现金(万元),20634,14199,8522,20354,14567,9740,6027,21523,14152,13061,17902, 
 客户贷款及垫款净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),0,0,0,--,0,--,0,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),0,0,0,--,0,--,0,--,--,--,--, 
 支付保单红利的现金(万元),0,0,0,--,0,--,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7596,5474,3165,8706,5612,5602,3230,8123,7402,8271,8334, 
 支付的各项税费(万元),2785,2160,1188,4222,3802,1897,1150,2853,1548,1856,1920, 
 支付的其他与经营活动有关的现金(万元),5340,3479,1456,11032,10843,3884,2402,7482,3900,3395,4288, 
 经营活动现金流出小计(万元),36355,25312,14330,44314,34824,21122,12809,39981,27002,26584,32444, 
 经营活动产生的现金流量净额(万元),-1891,-408,-2396,5098,629,5033,1101,126,6197,2515,0, 
 收回投资所收到的现金(万元),0,0,0,0,0,--,0,24200,47800,--,--, 
 取得投资收益所收到的现金(万元),0,0,0,--,0,--,0,109,135,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,14,0,16,31,16,0,23,0,37,1, 
 处置子公司及其他营业单位收到的现金净额(万元),0,0,0,10,10,--,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,0,0,--,0,--,0,82,1730,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14,14,0,25,41,16,0,24415,49665,37,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),387,387,362,507,397,362,68,395,464,227,148, 
 投资所支付的现金(万元),1750,1750,0,201,0,--,0,18249,54450,974,120, 
 质押贷款净增加额(万元),0,0,0,--,0,--,0,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),0,0,0,--,0,--,0,--,--,233,--, 
 支付的其他与投资活动有关的现金(万元),0,0,0,0,0,--,0,--,1730,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2137,2137,362,709,397,362,68,18644,56644,1435,268, 
 投资活动产生的现金流量净额(万元),-2123,-2123,-362,-683,-356,-347,-68,5771,-6979,-1398,-267, 
 吸收投资收到的现金(万元),26469,26469,26469,25,25,25,25,172,1754,49,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),0,0,0,--,0,--,0,--,--,49,--, 
 取得借款收到的现金(万元),0,0,0,1000,1000,--,0,1000,--,600,1419, 
 发行债券收到的现金(万元),0,0,0,--,0,--,0,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,0,0,--,0,--,0,--,--,--,--, 
 筹资活动现金流入小计(万元),26469,26469,26469,1025,1025,25,25,1172,1754,649,1419, 
 偿还债务支付的现金(万元),1000,0,0,1000,1000,1000,0,--,600,1419,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3792,3782,189,1259,761,1243,150,1263,3903,28,1436, 
 其中：子公司支付给少数股东的股利、利润(万元),0,0,0,--,0,--,0,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1237,1237,853,20,20,20,0,368,--,--,--, 
 筹资活动现金流出小计(万元),6029,5018,1042,2279,1781,2263,150,1631,4503,1447,1436, 
 筹资活动产生的现金流量净额(万元),20440,21450,25426,-1255,-757,-2238,-126,-460,-2749,-798,-17, 
 汇率变动对现金及现金等价物的影响(万元),-9,-5,-2,45,16,14,-4,2,--,--,--, 
 现金及现金等价物净增加额(万元),16417,18915,22666,3204,-468,2461,904,5438,-3531,319,-284, 
 加:期初现金及现金等价物余额(万元),10634,10634,10634,7429,7429,7429,7429,1991,5522,5203,5487, 
 期末现金及现金等价物余额(万元),27051,29549,33300,10634,6962,9891,8333,7429,1991,5522,5203, 
 净利润(万元),--,3067,--,5919,--,2547,--,5296,1135,1459,808, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,67,--,71,--,45,--,-53,84,37,102, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,125,--,192,--,78,--,157,153,190,208, 
 无形资产摊销(万元),--,51,--,126,--,67,--,160,177,206,206, 
 长期待摊费用摊销(万元),--,52,--,107,--,55,--,102,83,136,154, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,6,--,6,--,-19,3,6,11, 
 固定资产报废损失(万元),--,0,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,28,--,43,--,26,--,30,20,28,44, 
 投资损失(万元),--,-161,--,-190,--,-60,--,-108,-134,18,10, 
 递延所得税资产减少(万元),--,-12,--,240,--,151,--,-75,-36,-41,-96, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,665,--,985,--,1704,--,22,-626,-554,--, 
 经营性应收项目的减少(万元),--,-1060,--,-4763,--,77,--,-6381,3529,-68,21, 
 经营性应付项目的增加(万元),--,-3234,--,2362,--,334,--,995,473,1099,-1468, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,0,--,--,--,--,--,--,1338,--,--, 
 经营活动产生现金流量净额(万元),--,-408,--,5098,--,5033,--,126,6197,2515,0, 
 债务转为资本(万元),--,0,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,0,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,0,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),27051,29549,33300,10634,6962,9891,8333,7429,1991,5522,5203, 
 现金的期初余额(万元),10634,10634,10634,7429,7429,7429,7429,1991,5522,5203,5487, 
 现金等价物的期末余额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),16417,18915,22666,3204,-468,2461,904,5438,-3531,319,-284, 

