 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),12522,121254,61288,34510,15079,59466,29252,17125,7166,43578,21766,12375,5854,45431,24841,14335,5698,37789,37505,33806, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1166,2860,1585,1114,632,2490,1254,657,493,2197,937,600,462,2133,1281,716,499,1698,1774,1448, 
 收到的其他与经营活动有关的现金(万元),1775,2100,5094,1977,5072,2166,5665,3235,1007,2832,1789,996,317,4617,2379,2291,1591,3789,3291,2568, 
 经营活动现金流入小计(万元),15462,126213,67967,37601,20783,64121,36171,21017,8667,48608,24492,13971,6633,52181,28501,17342,7788,43277,42570,37822, 
 购买商品、接受劳务支付的现金(万元),10776,43796,22425,16561,10935,18390,12833,8307,5241,15633,11744,7875,4724,17877,13530,9615,6305,14525,17369,17278, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16405,42678,33091,22701,13375,20834,15698,10343,5350,16609,12687,8637,4975,15351,11314,7764,4270,13262,10781,7655, 
 支付的各项税费(万元),3819,10525,7921,5833,4155,5464,3628,2312,1472,4900,3232,2095,1555,4884,3415,2317,1818,3309,4702,3206, 
 支付的其他与经营活动有关的现金(万元),3637,11801,19387,9374,8478,7534,8417,3946,2954,9619,7060,3100,1681,8577,7330,5254,3115,7474,7289,6062, 
 经营活动现金流出小计(万元),34637,108800,82825,54469,36944,52223,40576,24908,15018,46760,34724,21706,12935,46690,35589,24951,15508,38571,40141,34201, 
 经营活动产生的现金流量净额(万元),-19174,17413,-14858,-16868,-16161,11899,-4405,-3891,-6351,1847,-10232,-7735,-6302,5491,-7088,-7609,-7721,4706,2429,3620, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,88,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,116,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,92,90,--,--,5,--,--,--,1,0,--,--,4,2,2,--,1221,3,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),2350,18384,18714,12438,4054,14156,10688,10547,78,317,238,142,61,98,49,43,23,61,64,57, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2350,18592,18804,12438,4054,14161,10688,10547,78,317,239,142,61,189,52,45,23,1282,67,59, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1975,4942,3356,2384,1855,11443,8415,5679,1422,5692,4549,3068,1306,1367,1183,1000,233,5805,537,1346, 
 投资所支付的现金(万元),10720,15250,11023,5000,--,2650,2150,500,500,500,150,--,--,437,37,37,37,110,200,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,9173,6096,4085,4168,5476,5725,3556,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),7520,2231,61,--,1000,5000,--,--,5250,13300,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20215,31596,20536,11469,7023,24569,16290,9735,7172,19492,4699,3068,1306,1804,1220,1037,270,5915,737,1346, 
 投资活动产生的现金流量净额(万元),-17866,-13004,-1731,969,-2968,-10408,-5602,812,-7094,-19175,-4460,-2927,-1245,-1614,-1169,-992,-246,-4633,-670,-1287, 
 吸收投资收到的现金(万元),--,6187,6820,6820,6820,1994,1998,1994,--,32009,20054,20054,--,--,--,--,--,75,--,2200, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75,--,--, 
 取得借款收到的现金(万元),9800,13000,13000,4000,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,160, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),9553,--,--,--,--,--,--,--,--,--,--,--,--,38,38,38,--,--,--,--, 
