 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),64790,44602,22019,80160,58936,35692,17239,77197,57197,75952,71656,65698,62664, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2,2,--,48,36,35,--,2,2,56,139,446,1327, 
 收到的其他与经营活动有关的现金(万元),1154,455,378,740,442,70,3,421,90,395,363,311,331, 
 经营活动现金流入小计(万元),65947,45059,22397,80948,59413,35797,17242,77620,57289,76403,72158,66455,64323, 
 购买商品、接受劳务支付的现金(万元),51545,32788,15917,59643,44502,27697,14017,52873,40203,51416,59638,48375,51753, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9432,6183,2832,11317,8363,5462,2516,10471,7838,9540,7376,7343,6450, 
 支付的各项税费(万元),2119,1801,1002,3643,2880,1818,923,2426,1662,1881,1228,899,1156, 
 支付的其他与经营活动有关的现金(万元),3086,1923,1254,3569,2745,1669,847,2925,2304,3304,3876,3135,3172, 
 经营活动现金流出小计(万元),66181,42694,21006,78172,58489,36645,18303,68694,52007,66142,72118,59752,62531, 
 经营活动产生的现金流量净额(万元),-234,2364,1391,2777,924,-848,-1061,8926,5282,10261,40,6703,1792, 
 收回投资所收到的现金(万元),35860,16550,1250,12695,2836,1738,2702,2550,1500,--,--,--,--, 
 取得投资收益所收到的现金(万元),330,205,1,11,7,5,4,25,14,26,119,29,23, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,8,2,8,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36190,16755,1251,12707,2843,1744,2706,2575,1514,34,121,38,23, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5063,2994,1405,3556,2153,1368,635,5748,5278,8132,4028,1976,4371, 
 投资所支付的现金(万元),46760,29753,21450,12477,3496,1520,2702,2400,2400,150,--,222,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,1419,--, 
 支付的其他与投资活动有关的现金(万元),0,0,--,--,39,39,--,--,--,44,103,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),51823,32747,22855,16033,5688,2927,3337,8148,7678,8326,4130,3617,4371, 
 投资活动产生的现金流量净额(万元),-15633,-15992,-21604,-3326,-2845,-1184,-631,-5573,-6164,-8292,-4009,-3579,-4349, 
 吸收投资收到的现金(万元),27136,27136,27136,--,--,--,--,--,--,--,--,--,4687, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),142,142,--,28343,22938,13248,6176,24280,20514,20475,15567,16158,13593, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),480,480,380,1988,1324,1180,60,1500,1400,0,595,--,2050, 
 筹资活动现金流入小计(万元),27758,27758,27516,30330,24262,14428,6236,25780,21914,20475,16162,16158,20330, 
 偿还债务支付的现金(万元),8929,8929,5826,25178,19502,10649,5184,27335,21613,20715,13738,14816,12782, 
 分配股利、利润或偿付利息所支付的现金(万元),2135,1984,89,2386,2298,1943,856,2450,2314,2423,352,410,415, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),619,619,--,2647,1744,1280,140,280,160,400,--,595,2050, 
 筹资活动现金流出小计(万元),11683,11532,5915,30212,23545,13873,6180,30065,24087,23538,14090,15821,15247, 
 筹资活动产生的现金流量净额(万元),16075,16225,21601,119,717,555,56,-4285,-2173,-3063,2072,337,5083, 
 汇率变动对现金及现金等价物的影响(万元),-88,-45,-6,40,32,25,-10,127,96,27,-72,-10,40, 
 现金及现金等价物净增加额(万元),120,2552,1382,-391,-1172,-1451,-1646,-804,-2959,-1066,-1969,3451,2566, 
 加:期初现金及现金等价物余额(万元),3192,3192,3192,3583,3583,3583,3583,4387,4387,5454,7423,3971,1405, 
 期末现金及现金等价物余额(万元),3311,5744,4573,3192,2411,2132,1937,3583,1429,4387,5454,7423,3971, 
 净利润(万元),--,3619,--,7502,5354,3816,--,5143,3415,4299,3584,4510,3806, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-124,--,277,200,280,--,-774,75,444,538,23,-47, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1354,--,2608,1909,1258,--,2175,1579,1732,1402,1185,802, 
 无形资产摊销(万元),--,80,--,162,121,81,--,161,121,161,157,137,125, 
 长期待摊费用摊销(万元),--,13,--,13,8,5,--,34,26,27,21,5,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,30,--,--,-3,--,--,--,--,-6,17,12,44, 
 固定资产报废损失(万元),--,--,--,39,22,22,--,155,96,139,49,--,--, 
 公允价值变动损失(万元),--,0,--,0,-49,-37,--,14,-11,110,-69,-7,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,138,--,362,302,153,--,356,299,282,422,420,419, 
 投资损失(万元),--,-205,--,-4,50,38,--,29,32,18,-119,-29,-23, 
 递延所得税资产减少(万元),--,23,--,-9,-129,-65,--,196,6,-132,-182,-5,30, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,-17,16,1,--, 
 存货的减少(万元),--,-419,--,-3876,-4042,-2141,--,1082,323,1068,-1738,-1285,-2510, 
 经营性应收项目的减少(万元),--,1520,--,-5803,-4103,-5491,--,-301,-447,-1403,-1298,-1439,-1130, 
 经营性应付项目的增加(万元),--,-3651,--,1524,1284,1233,--,655,-232,3540,-2760,3177,-511, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-11,--,-16,--,--,--,--,--,0,--,--,786, 
 经营活动产生现金流量净额(万元),--,2364,--,2777,924,-848,--,8926,5282,10261,40,6703,1792, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3311,5744,4573,3192,2411,2132,1937,3583,1429,4387,5454,7423,3971, 
 现金的期初余额(万元),3192,3192,3192,3583,3583,3583,3583,4387,4387,5454,7423,3971,1405, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),120,2552,1382,-391,-1172,-1451,-1646,-804,-2959,-1066,-1969,3451,2566, 

