 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),36879,23708,12381,50801,37088,24252,11196,49647,40062,42518,36529,28083, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3587,1964,406,4406,3034,1572,689,4188,4090,5416,1014,--, 
 收到的其他与经营活动有关的现金(万元),1071,1061,435,825,253,234,63,478,569,176,83,88, 
 经营活动现金流入小计(万元),41537,26732,13221,56032,40376,26058,11948,54313,44721,48110,37626,28170, 
 购买商品、接受劳务支付的现金(万元),28208,18179,8901,33980,24846,16167,7099,35095,30573,33189,27939,15807, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9845,6982,4001,10803,8287,5875,3275,9013,7499,5757,4089,1947, 
 支付的各项税费(万元),1562,622,983,1419,1030,571,650,1016,1113,1224,1203,1623, 
 支付的其他与经营活动有关的现金(万元),2822,1783,1246,3284,2147,1526,987,2823,2414,2336,1737,1001, 
 经营活动现金流出小计(万元),42436,27566,15131,49485,36311,24138,12011,47947,41600,42506,34968,20378, 
 经营活动产生的现金流量净额(万元),-899,-834,-1910,6547,4065,1920,-63,6365,3121,5604,2657,7792, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),238,219,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,13,15,1,1,0,0,1,1,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),33600,27100,--,--,--,--,--,--,--,--,450,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),33851,27332,15,1,1,0,0,1,1,0,450,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),941,498,295,16738,9110,1856,472,4081,1161,671,2325,1216, 
 投资所支付的现金(万元),--,--,19500,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),53500,27100,3,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),54441,27598,19798,16738,9110,1856,472,4081,1161,671,2325,1216, 
 投资活动产生的现金流量净额(万元),-20589,-266,-19783,-16737,-9110,-1856,-471,-4080,-1160,-671,-1875,-1216, 
 吸收投资收到的现金(万元),--,--,--,30093,--,--,--,--,--,--,--,1906, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,8355,921,921,--,2911,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,30, 
 筹资活动现金流入小计(万元),0,0,0,38448,921,921,0,2911,0,0,0,1936, 
 偿还债务支付的现金(万元),7833,7833,7833,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1638,1638,--,2185,2134,2081,--,--,--,1000,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,588,--,--,--,--,--,--,--,--,1823, 
 筹资活动现金流出小计(万元),9471,9471,8421,2185,2134,2081,0,0,0,1000,0,1823, 
 筹资活动产生的现金流量净额(万元),-9471,-9471,-8421,36263,-1213,-1160,0,2911,0,-1000,0,113, 
 汇率变动对现金及现金等价物的影响(万元),-53,-6,-77,140,65,38,-90,206,59,-409,-51,-8, 
 现金及现金等价物净增加额(万元),-31012,-10577,-30191,26213,-6192,-1058,-624,5403,2019,3524,731,6682, 
 加:期初现金及现金等价物余额(万元),45236,45236,45236,19024,19024,19024,19024,13621,11601,8078,7347,665, 
 期末现金及现金等价物余额(万元),14224,34659,15045,45236,12831,17965,18399,19024,13621,11601,8078,7347, 
 净利润(万元),--,1973,--,6424,--,2508,--,6027,4109,6298,--,--, 
