 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),50952,30774,14647,61882,44296,26701,12857,53781,63360,50226,44212, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),759,544,357,945,635,368,224,813,837,495,580, 
 收到的其他与经营活动有关的现金(万元),1198,577,136,427,264,385,335,1439,9441,1182,1480, 
 经营活动现金流入小计(万元),52910,31894,15140,63255,45196,27454,13415,56033,73638,51904,46272, 
 购买商品、接受劳务支付的现金(万元),33019,20396,10121,34212,24863,15735,7253,28033,36198,29569,24048, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11508,7475,3802,12980,9270,6200,2906,11177,10608,9552,8203, 
 支付的各项税费(万元),4139,2957,1175,3404,2412,1604,781,5323,4704,3502,3231, 
 支付的其他与经营活动有关的现金(万元),3522,2486,1192,3150,2326,1269,668,3735,12397,3380,3454, 
 经营活动现金流出小计(万元),52188,33314,16289,53745,38872,24809,11608,48269,63908,46003,38936, 
 经营活动产生的现金流量净额(万元),722,-1420,-1149,9510,6324,2645,1807,7764,9730,5901,7336, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),8,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),63,43,21,6,1,3,2,90,317,113,56, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),70,50,50,292,292,291,238,402,172,273,213, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),141,93,71,298,293,293,240,493,489,385,269, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3761,1745,1442,4511,2685,1537,609,5763,4194,3226,8305, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,1213,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),15000,--,--,--,--,--,--,--,--,200,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18761,1745,1442,4511,2685,1537,609,5763,5407,3426,8305, 
 投资活动产生的现金流量净额(万元),-18620,-1652,-1372,-4213,-2391,-1244,-369,-5270,-4918,-3041,-8036, 
 吸收投资收到的现金(万元),27786,27786,--,140,140,140,140,280,1952,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,140,--,--,--,--, 
 取得借款收到的现金(万元),23035,19707,10418,24897,19167,14534,7609,27052,35140,39854,40366, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,280,--,9935,--, 
 筹资活动现金流入小计(万元),50821,47493,10418,25037,19307,14674,7749,27612,37092,49789,40366, 
 偿还债务支付的现金(万元),28483,16652,7326,29442,23125,16085,9258,28709,33386,42560,38580, 
 分配股利、利润或偿付利息所支付的现金(万元),1135,643,395,1310,998,699,478,1797,5056,1982,2253, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1769,23,--,--,--,--,--,--,2690,7060,185, 
 筹资活动现金流出小计(万元),31387,17319,7721,30752,24124,16784,9736,30506,41132,51602,41018, 
 筹资活动产生的现金流量净额(万元),19434,30174,2697,-5715,-4817,-2110,-1987,-2894,-4040,-1814,-652, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),1537,27103,176,-419,-884,-709,-549,-400,772,1046,-1351, 
 加:期初现金及现金等价物余额(万元),2201,2201,2201,2620,2620,2620,2620,3020,2248,1202,2553, 
 期末现金及现金等价物余额(万元),3738,29304,2377,2201,1736,1911,2071,2620,3020,2248,1202, 
 净利润(万元),--,3546,--,5349,--,2596,--,3444,4120,3406,2153, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,280,--,589,--,227,--,132,58,407,191, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1818,--,3455,--,1701,--,3101,2864,2812,2094, 
 无形资产摊销(万元),--,79,--,118,--,59,--,118,119,115,108, 
 长期待摊费用摊销(万元),--,54,--,75,--,33,--,9,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,6,--,-2,--,-2,--,-4,-30,48,13, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,4,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,654,--,1307,--,496,--,1750,2041,2139,2037, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-35,--,-119,--,-94,--,-24,18,-114,-82, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2171,--,-5234,--,-1362,--,483,-1258,-758,1179, 
 经营性应收项目的减少(万元),--,-8116,--,-575,--,-2586,--,-316,1134,-4263,-678, 
 经营性应付项目的增加(万元),--,-1878,--,4545,--,1576,--,-933,664,2111,321, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1420,--,9510,--,2645,--,7764,9730,5901,7336, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),3738,29304,2377,2201,1736,1911,2071,2620,3020,2248,1202, 
 现金的期初余额(万元),2201,2201,2201,2620,2620,2620,2620,3020,2248,1202,2553, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1537,27103,176,-419,-884,-709,-549,-400,772,1046,-1351, 

