 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),103784,338715,225438,151908,87911,327274,218362,151482,85473,309583,216822,145778,85592,304277,219151,145440,339726,387956,325193, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2850,3007,6668,3136,1613,5925,9021,6769,4697,3402,8911,5437,732,3146,2798,1898,4163,4685,2901, 
 经营活动现金流入小计(万元),106634,341722,232106,155044,89524,333200,227384,158252,90170,312985,225733,151215,86324,307423,221949,147338,343889,392641,328094, 
 购买商品、接受劳务支付的现金(万元),30767,104986,77619,51916,26118,106565,80467,55911,24296,108446,72572,51276,24418,106542,80771,57414,126971,150446,126896, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11883,36756,27637,19675,11325,35116,26029,18722,10366,36038,27145,18572,10875,37181,28304,19503,37092,35334,28993, 
 支付的各项税费(万元),53985,96027,84635,71556,43790,84972,70101,57659,37790,95129,74793,60904,39738,90859,72248,57175,99433,95751,78289, 
 支付的其他与经营活动有关的现金(万元),9831,35934,31083,20055,9328,36114,25355,17540,7534,33388,29676,16949,7912,30084,20399,14020,50502,48312,42890, 
 经营活动现金流出小计(万元),106467,273703,220974,163202,90561,262766,201953,149832,79986,273001,204186,147702,82943,264666,201721,148111,313997,329842,277068, 
 经营活动产生的现金流量净额(万元),167,68018,11132,-8158,-1037,70433,25431,8420,10184,39984,21547,3513,3381,42757,20228,-774,29892,62798,51026, 
 收回投资所收到的现金(万元),53723,157423,63293,35293,14293,209320,96348,--,--,--,35000,--,--,--,--,--,--,40,1320, 
 取得投资收益所收到的现金(万元),446,3914,1478,617,262,4523,2868,212,176,464,34,--,--,--,--,--,--,--,688, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),249,61,5,5,1,622,11,8,4,292,15,15,13,197,60,46,436,257,43, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,-371,-371,--,--,--,--,--,--,--,--,--,103,--, 
 收到的其他与投资活动有关的现金(万元),150,1287,1138,980,436,1388,1176,861,311,2370,1911,1241,438,1651,958,629,1645,1731,285, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),54568,162685,65914,36896,14993,215853,100033,711,491,3125,36960,1256,451,1848,1018,675,2081,2132,2336, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8659,29383,20548,8493,3053,14513,10829,7210,5523,19502,13301,10155,6061,24020,19154,15047,32860,38009,30329, 
 投资所支付的现金(万元),45000,180673,69173,15173,10173,228972,115512,20804,15312,80000,105000,--,--,--,--,--,--,--,1183, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,315,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,321,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),53659,210056,89721,23666,13227,244122,126341,28014,20835,99502,118301,10155,6061,24020,19154,15047,32860,38009,31512, 
 投资活动产生的现金流量净额(万元),909,-47372,-23807,13230,1766,-28268,-26308,-27303,-20345,-96377,-81341,-8899,-5609,-22172,-18136,-14372,-30779,-35877,-29176, 
 吸收投资收到的现金(万元),15,480,365,355,355,147,147,147,--,89053,90268,90268,--,--,--,--,--,--,86517, 
 其中：子公司吸收少数股东投资收到的现金(万元),15,480,--,355,--,147,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),15,480,365,355,355,147,147,147,0,89053,90268,90268,0,0,0,0,0,0,86517, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,48151,48140,48140,--,40000,40000,--,--,32000,32000,--,--,15120,15120,15120,18000,18000,46439, 
