 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),32059,131362,79104,56512,21258,101364,65552,46150,26503,99717,59461,37250,15561,69720,33223,15795,5005,45327,27186,17835,5748,24505,13668,9197,3362,22012,14253,8366,2804,28832,12309,7844,3611,24286,12883,9747,13467,5575,8148,7679, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),26,1693,1024,400,11,1862,925,539,194,1090,520,98,143,1001,761,218,--,709,32,--,--,261,261,24,--,934,77,77,--,680,52,0,--,9,8,1,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),2609,12217,5357,2755,1638,8089,6421,2643,1064,3025,26836,26232,13696,3141,1222,548,529,3579,2828,1447,1039,2250,1679,953,134,1992,1703,1197,401,1444,667,570,307,202,463,323,645,544,1449,403, 
 经营活动现金流入小计(万元),34693,145273,85486,59666,22906,111315,72898,49332,27761,103832,86817,63580,29400,73861,35206,16561,5534,49614,30046,19282,6786,27016,15609,10174,3496,24938,16033,9639,3205,30956,13027,8415,3918,24497,13355,10071,14111,6119,9597,8082, 
 购买商品、接受劳务支付的现金(万元),19734,79283,50453,34139,18605,57528,44043,31450,15410,51829,40430,24823,11642,34474,22058,12515,6460,27682,20476,14067,5882,18305,11111,5365,2162,19770,16599,9181,4757,20293,16154,10640,6349,13318,10115,5631,4639,3384,4166,4350, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),7323,25558,18124,11912,5227,17862,13405,9155,5204,12383,9783,6978,3917,6623,4871,3288,2091,5999,3629,2961,1696,4925,3864,2676,1476,4013,2985,2012,1120,2672,1932,1309,801,2109,1473,754,1079,869,947,626, 
 支付的各项税费(万元),2151,10584,6897,4686,2623,11283,8867,6923,4346,12793,9722,6923,2833,8006,4437,2238,824,5225,2772,1939,1074,2759,2471,1599,654,3455,3077,2560,1665,2477,1494,1081,358,4731,3844,1918,1510,757,1021,1014, 
 支付的其他与经营活动有关的现金(万元),2341,22446,17169,8147,6915,18726,13746,8658,4240,17355,13275,10306,6914,10020,6389,3949,1767,8936,7309,3012,1965,5258,3105,1992,1520,4417,3477,2352,1256,5386,2918,2673,848,2498,2388,2079,2739,1966,2374,1994, 
 经营活动现金流出小计(万元),31550,137872,92644,58883,33370,105398,80061,56186,29201,94360,73210,49029,25307,59123,37756,21989,11142,47841,34186,21979,10617,31247,20552,11631,5812,31655,26138,16105,8798,30829,22498,15703,8356,22656,17820,10382,9967,6975,8508,7984, 
 经营活动产生的现金流量净额(万元),3143,7401,-7159,783,-10464,5917,-7162,-6855,-1439,9472,13607,14551,4093,14738,-2550,-5428,-5608,1773,-4141,-2697,-3831,-4231,-4943,-1457,-2316,-6717,-10105,-6466,-5593,128,-9470,-7289,-4437,1842,-4466,-311,4145,-856,1089,98, 
 收回投资所收到的现金(万元),87,341,1814,297,234,313,162,148,133,430,411,306,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
