 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),63510,43717,26370,58322,39992,28952,13548,105413,75802,53898,34236,124762,94030,61033,30562,195675,132775,80296,29757,229715,159937,106552,46021,208340,132812,85227,41229,197620,125337,89250,44029,248056,165601,94294,46593,211940,152348,105341,56757,194388,136429,90160,42283,146302,103220,64368,24572,101042,62335,45000,24848, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 收到的税费返还(万元),1813,98,--,3245,2286,1530,308,2376,1538,1143,745,11460,7092,5227,3068,10441,7723,3429,1618,10233,9126,5272,1940,5547,4539,2752,1306,7954,6990,6478,3768,4957,4353,2327,1533,6101,4502,3298,1835,5802,3676,1158,523,3315,2190,1401,610,853,1714,1143,469, 
 收到的其他与经营活动有关的现金(万元),3685,2387,1396,7727,4312,2610,1511,13657,7275,5547,2735,40299,29342,24186,18295,6497,2053,1224,603,2942,4862,1517,616,10156,10305,9547,1819,3477,1940,1084,903,1815,1289,591,218,1927,1782,719,337,3722,2650,2253,2286,3071,5635,4071,2098,2756,609,579,510, 
 经营活动现金流入小计(万元),69007,46202,27765,69294,46590,33092,15368,121445,84615,60588,37716,176522,130464,90446,51926,212613,142550,84948,31977,242890,173924,113342,48577,224042,147656,97527,44353,209052,134268,96813,48700,254829,171243,97213,48344,219967,158631,109358,58929,203911,142754,93571,45091,152687,111045,69840,27279,104651,64658,46722,25827, 
 购买商品、接受劳务支付的现金(万元),45878,31143,19017,45782,36429,24999,11090,58626,48399,34161,18413,105471,85690,61675,30000,118930,119943,68432,36713,182062,131170,93260,45806,141014,95322,56478,29003,153471,129064,88904,52607,196573,139267,86477,34545,182601,129559,88125,50932,168293,127887,79890,43714,130807,106250,62984,28745,96977,66424,46006,27820, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--, 
 支付给职工以及为职工支付的现金(万元),9343,6225,3067,12793,9673,6869,3581,12874,10243,6607,3775,21331,15591,10906,5875,23026,23692,15351,6648,26184,20799,13280,7676,20389,14495,9423,5066,24513,19139,13274,7242,28362,21188,14216,6161,22116,14911,10416,5266,19510,13291,8967,4389,14637,8920,5320,3543,9762,6760,4783,2193, 
 支付的各项税费(万元),5023,2911,977,6282,4710,3087,1675,2601,3043,2162,1467,5573,6333,5655,1155,7106,4551,2475,1524,11461,10913,7055,3165,14346,8847,6459,2677,7653,5275,2199,1034,6935,6552,4885,1909,8962,5352,4368,1998,7810,5921,3655,2515,6994,3640,2721,1558,2616,2186,1511,836, 
