 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),37122,155970,89784,54686,17181,126956,71625,49468,27074,69532,35501,28181,10078,63515,31065,20931,6120,59972,31421,20282,8049,48518,25658,16582,6879,36114,20820,12123,4307,31913,15750,9690,24966,13710,17682,12509, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到的税费返还(万元),-9,--,4,--,--,--,325,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到的其他与经营活动有关的现金(万元),1841,8349,13372,5194,5097,2092,17831,4875,4862,1107,135,437,528,1428,1040,573,274,753,699,350,137,1283,1820,492,47,1430,1168,705,536,526,643,273,457,351,348,207, 
 经营活动现金流入小计(万元),38955,164319,103160,59880,22279,129048,89781,54344,31936,70639,35637,28618,10607,64943,32106,21504,6394,60725,32120,20632,8186,49801,27478,17074,6926,37544,21988,12828,4843,32438,16393,9963,25423,14062,18030,12716, 
 购买商品、接受劳务支付的现金(万元),59931,175996,128121,86040,29573,124487,70336,50894,25355,45053,33038,22063,9828,49228,34487,22156,10939,47168,28159,17174,6574,34936,22611,14349,6296,32498,22169,15726,5375,22854,14968,8196,18215,11954,9821,12496, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),3789,16301,10154,6319,3117,13787,8897,5330,2599,4958,3401,2325,1344,4296,2973,1965,1084,3729,2576,1736,989,2772,1794,1237,720,1931,1123,706,289,1976,1214,898,1208,843,967,692, 
 支付的各项税费(万元),3786,14505,11624,7105,4793,14398,9917,6223,4258,6737,4821,3349,1327,6935,4245,2818,712,5085,3610,2647,1315,3535,2949,2255,1079,2120,1723,1093,489,2463,1601,960,2151,1540,2327,1190, 
 支付的其他与经营活动有关的现金(万元),3527,13697,16187,9299,8659,15019,9448,8036,10116,6887,185,3162,1275,6006,3237,2451,2037,3099,1285,864,369,2210,1316,442,285,1808,749,622,320,1517,950,554,904,713,792,358, 
 经营活动现金流出小计(万元),71033,220499,166087,108762,46142,167691,98598,70483,42329,63635,41445,30899,13774,66465,44941,29391,14773,59080,35630,22422,9247,43453,28670,18283,8380,38357,25763,18146,6472,28809,18733,10608,22478,15049,13907,14735, 
 经营活动产生的现金流量净额(万元),-32079,-56180,-62927,-48882,-23863,-38643,-8817,-16139,-10393,7004,-5808,-2281,-3167,-1522,-12835,-7887,-8379,1644,-3510,-1789,-1061,6348,-1192,-1209,-1453,-813,-3775,-5318,-1629,3629,-2340,-644,2945,-987,4123,-2019, 
 收回投资所收到的现金(万元),--,--,--,200,--,--,--,--,--,--,139,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得投资收益所收到的现金(万元),5,--,236,256,92,612,--,--,--,142,142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1,--,--,--,--,--,--,--,--,--,--,1500,--,--,--,--,--,--,--,--,9,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,256,--,--,--,--,--,--,--,1500,1500,1500,--,1439,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),18803,84534,143665,74138,26211,34329,31264,20300,6173,42314,42381,22281,5219,4665,4033,4033,4033,8254,8800,8800,8800,18299,7000,500,--,--,--,--,--,--,0,--,600,600,528,4341, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 投资活动现金流入小计(万元),18809,84791,143901,74594,26302,34941,31264,20300,6173,43957,44162,23781,6719,6104,4033,4033,4033,8254,8800,8800,8800,18308,7000,500,0,0,0,0,0,0,0,--,600,600,528,4341, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2071,10077,5925,4053,1656,12434,16647,10816,2982,13133,7912,4763,2307,10325,6571,5252,1975,7200,4130,2977,2045,6211,2879,1051,169,5247,3842,649,408,1689,725,605,1534,1360,862,305, 
 投资所支付的现金(万元),--,3686,8633,2086,1890,--,1151,--,--,--,--,--,--,9170,8970,--,--,--,--,--,--,4293,15945,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,7074,540,--,--,--,--,--,--,--,--,--,--,2450,2452,--,--,--,--,--,--,11590,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),17392,13600,79738,22100,1175,77291,5500,5500,3990,33397,40833,19928,15854,33673,36986,11513,825,3233,6300,6100,8800,8800,--,--,17500,17500,--,--,--,--,0,--,--,0,--,2600, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 投资活动现金流出小计(万元),19463,34437,94837,28239,4721,89725,23297,16316,6973,46530,48745,24691,18161,55618,54979,16764,2799,10434,10430,9077,10845,30893,18824,1051,17669,22747,3842,649,408,1689,725,605,1534,1360,862,2905, 
