 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),7365,65757,27958,15539,5749,52028,19767,11498,3819,42703,17179,9435,4771,38809,19222,12054,3867,33455,24836,25939, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),120,411,369,218,--,340,130,110,91,93,7,7,--,107,--,--,12,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1009,1060,730,479,248,1309,1190,1317,43,396,367,40,21,168,221,77,41,209,363,42, 
 经营活动现金流入小计(万元),8494,67228,29057,16236,5998,53677,21088,12925,3953,43193,17552,9481,4793,39084,19443,12131,3920,33664,25198,25981, 
 购买商品、接受劳务支付的现金(万元),6025,32371,20360,11930,5571,25611,17902,11828,6085,22870,16679,10106,5120,21276,15802,10943,6989,19157,14876,15118, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5273,14758,11309,8057,4825,14324,10825,7430,4283,10963,8342,5492,3203,8396,6266,4480,2579,5915,3968,2688, 
 支付的各项税费(万元),2349,4660,3386,2447,1896,4513,2557,2112,944,3451,2340,1774,1126,3079,2187,1745,767,2570,2079,1127, 
 支付的其他与经营活动有关的现金(万元),830,4186,3494,2049,1247,3715,3188,2526,864,3341,2287,1608,1077,2991,2628,1547,788,2183,1965,1324, 
 经营活动现金流出小计(万元),14477,55975,38549,24483,13539,48163,34472,23896,12175,40625,29648,18980,10527,35741,26883,18716,11123,29825,22887,20257, 
 经营活动产生的现金流量净额(万元),-5983,11253,-9492,-8247,-7541,5514,-13384,-10971,-8222,2568,-12096,-9499,-5734,3343,-7440,-6584,-7203,3839,2311,5724, 
 收回投资所收到的现金(万元),3000,1800,1800,--,--,--,--,--,--,6200,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),40,4,4,--,--,--,--,--,--,46,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,4,0,--,--,0,0,--,--,0,0,0,--,0,--,--,--,2,42,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,160,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),3043,1808,1804,0,0,160,0,0,0,6247,0,0,0,0,0,0,0,2,42,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),219,19123,14721,13464,11185,17639,8988,2457,667,675,559,405,99,583,296,332,95,1438,3646,169, 
 投资所支付的现金(万元),15000,12608,11715,2415,--,--,--,--,1700,6200,6200,--,--,--,--,--,--,--,--,127, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,3030,3030,3030,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),15219,31731,26437,15880,11185,20668,12017,5487,2367,6875,6759,405,99,583,296,332,95,1438,3646,296, 
 投资活动产生的现金流量净额(万元),-12176,-29923,-24632,-15880,-11185,-20508,-12017,-5487,-2367,-628,-6759,-405,-99,-583,-296,-332,-95,-1436,-3604,-296, 
 吸收投资收到的现金(万元),1157,34639,34639,181,--,2113,1636,1636,--,30315,28398,28398,--,--,--,--,--,--,--,3600, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,175,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),700,9916,9916,9916,2305,800,--,--,--,--,--,--,--,3350,3350,800,--,3200,2936,2300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1857,44555,44555,10098,2305,2913,1636,1636,0,30315,28398,28398,0,3350,3350,800,0,3200,2936,5900, 
 偿还债务支付的现金(万元),1200,9199,7106,789,353,724,422,245,70,3617,3548,931,65,3447,2884,121,60,1880,1959,950, 
 分配股利、利润或偿付利息所支付的现金(万元),27,2016,2001,1884,46,1226,1227,981,5,1381,1367,1326,1045,1530,1442,1355,1047,1094,85,106, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,232,166,114,114,330,--,--,--,--,--,--,--,--,--,--,--,--,--,1435, 
 筹资活动现金流出小计(万元),1227,11447,9273,2788,513,2280,1649,1226,75,4998,4916,2257,1110,4977,4326,1476,1107,2975,2045,2491, 
 筹资活动产生的现金流量净额(万元),630,33108,35282,7310,1791,633,-13,410,-75,25317,23482,26142,-1110,-1627,-976,-676,-1107,225,891,3409, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-17529,14437,1158,-16817,-16934,-14362,-25414,-16048,-10664,27257,4627,16238,-6943,1133,-8712,-7593,-8405,2628,-401,8837, 
 加:期初现金及现金等价物余额(万元),40640,26203,26203,26203,26203,40565,40565,40565,40565,13308,13308,13308,13308,12174,12174,12174,12174,9546,9947,1110, 
 期末现金及现金等价物余额(万元),23111,40640,27361,9386,9269,26203,15151,24517,29901,40565,17935,29546,6365,13308,3462,4581,3770,12174,9546,9947, 
 净利润(万元),--,11931,--,637,--,9303,--,-3897,--,6588,--,812,--,5705,--,705,--,5204,4051,3412, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,228,--,596,--,928,--,159,--,339,--,312,--,398,--,318,--,83,196,8, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2446,--,935,--,976,--,386,--,655,--,307,--,565,--,270,--,461,229,208, 
 无形资产摊销(万元),--,218,--,106,--,146,--,50,--,26,--,13,--,23,--,11,--,14,6,--, 
 长期待摊费用摊销(万元),--,95,--,54,--,79,--,48,--,69,--,35,--,63,--,29,--,111,3,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-1,--,4,--,--,--,4,--,2,--,3,--,--,--,1,1,1, 
 固定资产报废损失(万元),--,2,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,246,--,91,--,66,--,20,--,181,--,81,--,330,--,155,--,194,85,106, 
 投资损失(万元),--,-71,--,--,--,0,--,--,--,-46,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,11,--,-77,--,-207,--,-77,--,55,--,-1,--,-84,--,-159,--,-44,-68,-21, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-4061,--,-1945,--,309,--,-2010,--,38,--,-437,--,-1317,--,-337,--,-2561,-541,-1409, 
 经营性应收项目的减少(万元),--,-5451,--,-7553,--,-5314,--,-2198,--,-3601,--,-5098,--,-3941,--,-3868,--,-415,-2278,-300, 
 经营性应付项目的增加(万元),--,5659,--,-1091,--,-777,--,-3454,--,-1741,--,-5526,--,1599,--,-3707,--,791,627,3720, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,11253,--,-8247,--,5514,--,-10971,--,2568,--,-9499,--,3343,--,-6584,--,3839,2311,5724, 
