 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),20270,98564,77903,54319,24461,97693,80042,54243,26167,72996,43017,17884,9200,30866,23948,15234,7628,25710,20239,15120,5242,24814,18867,12552,6502,23666,15916,10088,4842,21231,14540,6563,15487,13465,9880, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),82645,5174,1733,687,227,3170,1614,1257,213,1767,496,504,105,1005,583,489,73,1023,639,554,94,1575,866,810,95,531,133,79,45,45,16,6,172,65,186, 
 经营活动现金流入小计(万元),102914,103739,79636,55006,24688,100863,81656,55500,26379,74763,43513,18388,9305,31871,24531,15723,7700,26734,20878,15674,5336,26389,19733,13361,6597,24197,16049,10167,4888,21276,14556,6569,15658,13530,10067, 
 购买商品、接受劳务支付的现金(万元),1447,12506,11149,9141,5281,18016,13662,8554,5046,9940,4189,9081,3988,15091,11072,6176,3828,10609,9485,7783,3355,12585,9778,7858,4329,9408,5478,3729,1446,5430,3295,1372,4246,3969,3858, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4804,13991,11097,8512,5406,13515,9837,7141,4242,9895,6666,1041,550,2838,1441,1090,514,2359,1311,865,334,2127,1073,651,270,1737,918,566,213,1677,950,399,1462,1528,1025, 
 支付的各项税费(万元),4106,10859,9242,6945,3858,12742,9101,6146,3163,7583,3977,2164,879,4161,3547,2500,973,3569,2921,1927,618,3542,3550,2477,1037,3024,2561,1777,1080,3561,2622,803,2669,1990,1407, 
 支付的其他与经营活动有关的现金(万元),84894,39273,28766,18969,8279,39658,32222,19883,8261,33572,23989,723,357,1770,1452,853,444,1883,1392,1075,516,1831,1656,1083,454,2585,1893,836,470,2037,1447,334,1874,1354,1270, 
 经营活动现金流出小计(万元),95250,76628,60254,43566,22824,83932,64822,41726,20713,60990,38821,13009,5774,23861,17511,10619,5758,18420,15110,11651,4823,20085,16057,12069,6090,16755,10850,6908,3208,12705,8313,2907,10253,8842,7560, 
 经营活动产生的现金流量净额(万元),7664,27111,19382,11440,1864,16932,16834,13774,5667,13773,4692,5380,3531,8011,7019,5104,1942,8313,5769,4024,512,6304,3676,1292,507,7443,5199,3259,1680,8571,6243,3662,5406,4689,2507, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,77,53,43,26,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,38,28,12,--,45,44,4,--,0,0,--,--,216,216,150,--,56,13,--,--,6,--,--,--,--,--,--,--,0,--,0,38,--,222, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,61816,3300,--,--,--,--,--,--,--,--,--,--,220,220,220,220,--,359,359,--,522,522,522,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
 投资活动现金流入小计(万元),1,38,28,12,0,45,44,4,0,61817,3300,0,0,293,269,193,26,56,13,0,0,226,220,220,220,0,359,359,--,522,522,522,38,0,222, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1459,8813,5064,2225,920,4469,3461,2836,1160,4562,2907,287,325,2059,1301,1011,610,4240,3196,2113,1955,6211,3746,877,330,2715,1459,743,144,2967,2923,434,1563,3111,591, 
 投资所支付的现金(万元),15564,2600,--,--,--,8000,11836,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--, 
