 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),15145,59454,36401,28004,14037,56032,39928,20186,9587,48552,29040,19438,10483,52523,38391,28832,12962,52469,37820,25857,14151,51045,31949,22065,9755,55050,37349,28372,13016,59041,39984,27743,11054,57080,38204,25719,10050,29689,19733,10011,4779,40070,27839,20156,6892,41947,20112,13343,6171,35853,20070,12727,5796, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,--,0,0,--,--, 
 收到的税费返还(万元),--,25,195,25,--,4,4,4,--,14,14,14,14,--,0,--,--,--,1,--,--,17,18,17,--,166,166,166,0,3,3,3,3,25,25,25,2,127,124,1,1,79,46,0,0,30,4,2,0,84,37,7,1, 
 收到的其他与经营活动有关的现金(万元),33,548,1607,237,189,121,55,25,6,99,76,39,29,235,158,134,110,386,234,115,57,373,302,99,90,166,16,13,2,214,70,62,24,86,13,6,3,122,169,8,3,211,99,105,7,96,28,16,177,72,154,6,3, 
 经营活动现金流入小计(万元),15178,60027,38203,28266,14227,56157,39987,20215,9593,48665,29129,19491,10525,52758,38548,28966,13073,52855,38054,25972,14209,51435,32269,22181,9844,55382,37531,28552,13017,59259,40057,27808,11081,57191,38242,25750,10054,29937,20026,10020,4782,40361,27984,20261,6899,42073,20144,13362,6348,36008,20262,12740,5800, 
 购买商品、接受劳务支付的现金(万元),10490,38755,21486,19526,10894,38756,28988,14502,7626,28350,15062,9254,6047,34205,21913,16257,8096,30550,21414,12763,6471,29784,21165,13792,7959,35185,25413,18836,10990,43893,30142,22127,9228,40754,27375,19950,7468,17143,10864,7017,3993,31579,22673,17003,6007,31330,12848,8918,4332,25555,14388,9915,4344, 
