 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),187010,121056,58453,288224,177560,110377,40761,476852,206061,136817,61806,440036,162471,104054,44551,413718,234609,145735,68659,296575,169972,104122,46984,187861,85790,57002,29352,153457,101372,60725,24275,127973,95168,60494,34530,122072,84548,59895,145135,103656,106509,109756,54612, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),2528,1637,787,2463,2375,1625,860,3028,3431,2357,803,3291,3052,2251,1123,2353,2307,1702,787,4607,3831,2742,975,7690,5035,3317,1483,9355,5460,1866,1402,8921,8999,6296,1865,13094,5452,3369,7805,5594,6480,5275,3403, 
 收到的其他与经营活动有关的现金(万元),2166,742,687,1250,1658,464,154,2490,1454,1250,625,1156,4778,3518,551,1695,3541,1334,562,3475,7187,6010,466,3207,10687,4372,2659,3410,4715,2985,2923,1604,1636,987,820,662,1580,289,1251,1152,858,1039,521, 
 经营活动现金流入小计(万元),191705,123435,59926,291937,181594,112465,41775,482371,210946,140424,63234,444483,170302,109822,46226,417766,240457,148771,70007,304657,180990,112875,48426,198758,101511,64690,33494,166222,111547,65576,28600,138497,105803,67777,37216,135828,91580,63553,154191,110402,113847,116070,58536, 
 购买商品、接受劳务支付的现金(万元),112721,69945,31861,193331,114784,71657,23518,379428,125355,85923,36001,381327,129911,81194,40916,315638,153071,99489,46966,244458,126801,72358,35648,161173,60829,41930,21000,124807,78619,49428,20483,98455,76172,49237,27630,91473,54906,33624,120310,88776,96881,95456,52560, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),20086,13683,7729,24801,19979,12920,6789,25043,19965,13105,7234,28162,21046,14573,7826,26989,19316,11908,5790,23905,16525,10798,5559,19299,12874,8360,4515,15626,11116,6685,3633,12052,8110,5353,2814,9060,7702,5298,7951,5983,4709,3986,2486, 
 支付的各项税费(万元),17810,12184,7393,18044,16681,10533,6741,10680,10499,7266,3628,12338,10589,7284,3415,11972,9241,5215,1920,3861,3182,1981,580,1811,1237,894,623,2573,2876,2251,1602,1676,4413,3423,2516,5296,4577,2980,5093,3882,1805,1735,777, 
 支付的其他与经营活动有关的现金(万元),17299,7721,4673,15984,10099,5751,6506,8945,10624,6080,2662,13987,7587,5212,2472,13429,17920,12035,2542,12409,15040,11184,2835,9901,17182,4460,3283,7861,9983,6721,1867,7979,5928,4857,2871,5074,6130,3458,5738,5039,2544,1869,1614, 
 经营活动现金流出小计(万元),167916,103533,51656,252160,161543,100860,43554,424096,166443,112374,49524,435815,169134,108263,54629,368028,199548,128646,57219,284632,161548,96321,44622,192184,92121,55644,29420,150867,102594,65085,27586,120163,94624,62869,35831,110903,73315,45359,139092,103680,105940,103046,57436, 
 经营活动产生的现金流量净额(万元),23789,19902,8270,39777,20050,11605,-1779,58275,44503,28050,13710,8668,1168,1559,-8403,49738,40909,20125,12788,20025,19441,16553,3804,6573,9390,9046,4073,15355,8953,490,1013,18334,11178,4908,1385,24925,18265,18194,15098,6723,7908,13023,1099, 
 收回投资所收到的现金(万元),130000,95500,49000,212080,121580,83880,45780,212640,188640,132360,75260,314436,219347,147412,76822,298957,223937,142837,69237,111013,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,500,2233,0, 
 取得投资收益所收到的现金(万元),1685,1095,463,1826,1501,925,499,2013,1762,1296,644,3117,2491,1629,743,4004,3218,2340,294,810,449,234,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,30,18,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),101,19,12,342,22,3,3,64,19,7,--,680,200,200,--,1006,398,360,96,1453,1410,715,--,80,58,11,--,45,1,48,21,121,90,22,7,21,29,0,294,288,14,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,2750,2750,2750,--,2686,--,--,--,10174,3079,7700,7700,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2240,52,--,--,--,103900,58700,--,--,--,0,--,5879,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),131786,96614,49475,214248,123103,84808,46282,217467,193170,136414,75904,320919,222038,149241,77565,316382,230684,153237,77327,113276,105759,59649,0,80,58,11,0,5924,1,48,21,121,90,22,7,21,29,0,294,288,544,2251,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23417,16077,9793,20078,12057,7088,3407,34670,15055,8579,5004,12220,13741,11103,7503,24537,15782,11965,6781,37693,36275,28072,15675,51313,35158,24559,14202,68169,51621,31500,16230,32687,18204,5671,901,3483,3941,3535,6914,6441,3960,8654,3256, 
 投资所支付的现金(万元),132700,96000,55520,227400,130900,78900,39900,208805,179905,129825,73880,325634,219865,137945,69900,324319,246486,157466,64666,159513,8650,--,--,--,--,0,130,--,--,--,--,--,2634,2577,--,--,0,0,0,0,1350,3450,702, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,205,0,--,0,8577,--,--,--,--,--,0,--,--,--,--,--,2577,--,--,--,--,0,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,152500,114200,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),156117,112077,65313,247478,142957,85988,43307,243475,194960,138404,78884,337854,233606,149048,77403,349061,262268,169431,71447,205784,197425,142272,15675,51313,35158,24559,14332,68169,51621,31500,16230,35264,20838,8248,901,3483,3941,3535,6914,6441,5310,12104,3958, 
 投资活动产生的现金流量净额(万元),-24332,-15463,-15838,-33229,-19854,-1180,2976,-26008,-1789,-1990,-2980,-16935,-11568,193,162,-32679,-31583,-16194,5880,-92508,-91665,-82623,-15675,-51234,-35100,-24548,-14332,-62245,-51619,-31452,-16209,-35143,-20748,-8226,-894,-3462,-3912,-3535,-6621,-6153,-4765,-9854,-3958, 
 吸收投资收到的现金(万元),1120,920,1700,80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13920,13920,8920,--,21315,6615,6615,--,8820,--,--,--,139536,0,0,0,0,7554,0,1500, 
 其中：子公司吸收少数股东投资收到的现金(万元),1120,920,1700,80,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13920,13920,0,--,21315,6615,6615,--,8820,--,--,--,--,0,0,0,0,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4162,4162,4162,464,34603,30284,28914,21438,8346,5740,2200,--,--,--,--,--,--,--,--,--,--,0,0,8260,4260,3770,3270,3479, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 筹资活动现金流入小计(万元),1120,920,1700,80,0,0,0,0,0,0,0,0,0,0,0,4162,4162,4162,464,34603,30284,28914,24438,22266,19660,11120,0,21315,6615,6615,0,8820,0,--,--,139536,0,0,8260,4260,11324,3270,4979, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,8596,8596,8596,8596,9526,7526,7476,2950,6519,4664,4391,--,1820,1650,1650,--,150,--,0,--,--,--,--,--,--,--,--,--,4000,4000,4000,8030,3770,3270,3479,2076, 
 分配股利、利润或偿付利息所支付的现金(万元),5957,5957,--,9248,6786,6786,--,10322,9082,4427,378,7219,6898,6678,78,4868,3849,2913,502,2674,2290,1857,73,4681,4500,4500,--,6000,6000,6000,--,20655,17655,17655,--,2543,2543,2543,6989,6924,1108,581,341, 
 其中：子公司支付给少数股东的股利、利润(万元),3941,3941,--,7220,4770,4770,--,8195,6962,2307,274,--,3713,3713,--,--,1751,1751,--,--,--,--,--,--,--,0,--,--,--,--,--,12555,--,--,--,2486,0,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,962,962,962,962,1513,1513,--,--,--,--,--,--,--,--,--,3000,--,--,0,--,--,--,--,--,926,--,--,577,162,0,0,0,0,0,0,0, 
 筹资活动现金流出小计(万元),5957,5957,0,9248,6786,6786,0,19879,18640,13985,9935,18258,15937,14155,3028,11387,8513,7304,502,4494,3940,3507,3073,4831,4500,4500,0,6000,6000,6000,0,21581,17655,17655,577,6705,6543,6543,15019,10694,4378,4060,2417, 
 筹资活动产生的现金流量净额(万元),-4837,-5037,1700,-9168,-6786,-6786,0,-19879,-18640,-13985,-9935,-18258,-15937,-14155,-3028,-7225,-4351,-3142,-37,30109,26344,25407,21364,17435,15160,6620,0,15315,615,615,0,-12761,-17655,-17655,-577,132831,-6543,-6543,-6759,-6434,6946,-790,2562, 
 汇率变动对现金及现金等价物的影响(万元),887,250,-473,-1366,-1167,-592,-126,588,162,162,-321,1216,364,-1,11,-25,10,8,15,-350,5,-24,159,52,86,5,-3,-734,-344,-382,--,-302,63,-33,--,-525,0,0,0,0,0,0,0, 
 现金及现金等价物净增加额(万元),-4493,-349,-6340,-3987,-7757,3046,1071,12976,24236,12237,474,-25308,-25973,-12403,-11259,9809,4985,797,18646,-42724,-45875,-40687,9653,-27173,-10464,-8877,-10261,-32309,-42396,-30729,-15195,-29872,-27162,-21006,-86,153768,7810,8116,1719,-5864,10089,2380,-297, 
 加:期初现金及现金等价物余额(万元),32137,32137,32137,36124,36124,36124,36124,23148,23148,23148,23148,48457,48476,48476,48476,38648,38671,38671,34271,81372,81606,81530,81530,108545,108545,108545,108545,140854,140559,140854,140834,170726,170726,170726,170726,16958,16958,16958,15239,15239,5150,2770,3067, 
 期末现金及现金等价物余额(万元),27645,31789,25797,32137,28367,39170,37195,36124,47385,35385,23622,23148,22503,36073,37217,48457,43656,39468,52917,38648,35730,40843,91183,81372,98081,99668,98284,108545,98163,110125,125639,140854,143565,149720,170640,170726,24768,25074,16958,9375,15239,5150,2770, 
 净利润(万元),--,10218,--,17152,--,8968,--,18532,--,9084,--,15177,--,9281,--,15666,--,8550,--,9234,--,3303,--,4401,--,2274,--,6039,--,4272,--,15734,--,7137,--,20636,0,7909,15300,0,13681,12076,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0, 
 资产减值准备(万元),--,989,--,123,--,137,--,3988,--,78,--,210,--,-77,--,2562,--,161,--,301,--,72,--,519,--,-23,--,5,--,119,--,-85,--,9,--,22,0,-29,-2,0,133,43,0, 
