 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30, 
 销售商品、提供劳务收到的现金(万元),311628,1438743,1068863,675554,362013,1169924,959970,612212,276317,944206,717196,471521,181768,783523,566118,362606,160732,736213,529913,333110,157013,651449,452382,261106,139092,562149,374214,226119,97211,451898,299296,162935,74225,345956,174927,115150,46395,256380,190803,122339,46671,252036,183128,113086,42384,231584,257666,162189, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 收到的税费返还(万元),14234,48123,33218,20534,5885,33592,24777,18311,7400,23366,20291,10843,5403,17354,7599,6530,3802,10461,7349,4865,1115,8164,6378,4496,1374,11174,5690,2573,1632,4035,1235,623,623,2409,41,41,--,3290,2496,2052,2023,3253,1175,97,97,4168,5868,2393, 
 收到的其他与经营活动有关的现金(万元),864,7223,4176,1657,1007,5966,3495,1962,1090,3119,2391,1219,521,3252,2738,880,1746,53919,8678,7191,1945,34510,12044,1279,473,15897,16072,15485,554,23787,8245,7659,1852,13718,4645,3627,619,3903,2485,1559,472,938,73,42,1501,72,19837,14, 
 经营活动现金流入小计(万元),326726,1494089,1106258,697745,368906,1209482,988243,632484,284807,970692,739877,483583,187693,804129,576455,370016,166281,800593,545939,345166,160073,694123,470803,266881,140940,589220,395976,244177,99397,479719,308775,171218,76700,362084,179613,118818,47014,263573,195784,125950,49167,256227,184376,113225,43982,235824,283372,164596, 
 购买商品、接受劳务支付的现金(万元),320912,1282246,908880,525847,252421,878946,661169,432194,216489,735827,480376,340170,147157,588237,441054,296402,149040,551092,393397,250776,122076,469631,343316,206486,117060,466746,326808,210830,97131,267051,179749,107740,53024,237283,116477,76442,29160,166983,127514,81473,38972,190817,137630,83828,32823,197465,215892,135346, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,0,0,--,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),41555,141224,106096,70413,33277,122329,92033,64439,32903,115397,83271,56089,26382,93867,62640,47855,21119,85313,54548,39312,21531,77421,49420,32409,17613,67574,40195,30794,15332,40335,25613,15220,8563,36877,15156,9741,2733,29222,15063,9853,4880,14283,10532,6301,2635,7939,6062,3764, 
 支付的各项税费(万元),6540,52930,41761,21034,9584,44905,38447,16826,7905,39944,29760,19464,7938,43347,32296,19657,7573,54408,46194,31364,11996,47665,39222,26814,5309,38618,34170,15632,4436,30525,25482,14408,4160,31277,26183,12756,5353,10623,6339,3500,696,5686,5032,3480,746,6609,5988,3931, 
 支付的其他与经营活动有关的现金(万元),34857,72840,62602,32027,18497,64763,40300,31857,13551,58377,48503,33520,18892,62131,59886,33343,19376,55880,63113,38045,13465,57450,42915,27227,14097,57800,62957,41354,24555,104402,81342,50249,20179,57385,35146,21118,13503,37753,35927,20173,8012,28409,19833,12555,3678,22464,24799,13592, 
 经营活动现金流出小计(万元),403864,1549239,1119338,649322,313779,1110943,831949,545316,270847,949545,641910,449242,200369,787582,595876,397257,197109,746693,557252,359496,169067,652167,474873,292936,154079,630738,464130,298610,141454,442313,312186,187617,85927,362823,192962,120058,50749,244581,184844,115000,52560,239195,173027,106163,39882,234477,252742,156634, 
 经营活动产生的现金流量净额(万元),-77138,-55150,-13080,48423,55127,98539,156294,87169,13960,21147,97967,34341,-12676,16546,-19421,-27241,-30828,53899,-11313,-14330,-8994,41956,-4070,-26054,-13139,-41518,-68154,-54433,-42057,37407,-3410,-16399,-9227,-739,-13349,-1240,-3735,18992,10940,10951,-3393,17032,11349,7062,4101,1348,30630,7962, 
 收回投资所收到的现金(万元),54000,518576,295700,145700,43000,50000,50000,50000,50000,40098,10050,10050,--,68,68,61,--,72,72,72,--,--,--,--,-5,100,100,100,--,736,736,693,446,1245,--,0,--,0,--,0,0,0,--,--,--,--,0,--, 
 取得投资收益所收到的现金(万元),3015,9939,4748,2780,569,953,669,499,499,346,280,100,--,261,215,--,--,173,173,169,52,121,107,107,--,368,392,153,51,14219,14219,13938,8205,21284,190,190,--,213,185,185,165,4168,4168,4168,4168,10,0,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),25,1638,253,261,68,2839,2557,33,22,275,420,419,123,4433,4132,4111,4073,1937,1827,59,20,1065,1051,76,56,8157,8115,7116,111,46,9,6,0,41853,12211,780,105,3643,3644,0,0,19,4,--,--,5,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,2331,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),2983,15006,7381,4148,2435,13314,6310,3639,1181,13108,7697,5325,1722,11776,7569,4098,1204,8847,4368,3211,521,3198,1568,617,327,3682,2279,788,351,1270,1007,714,263,21111,244,191,98,357,380,252,125,293,413,318,320,1310,0,--, 
