 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),39878,11894,32883,266418,241873,128404,50440,180720,117152,68171,71957,34395, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3555,3461,2727,20587,10677,5922,3504,15142,9538,3406,4506,376, 
 收到的其他与经营活动有关的现金(万元),10607,10383,10408,1964,2038,1751,-2,3503,309,392,491,426, 
 经营活动现金流入小计(万元),54039,25739,46018,288969,254588,136077,53942,199364,126999,71969,76953,35197, 
 购买商品、接受劳务支付的现金(万元),36101,25073,26364,167653,165446,101534,40485,146287,79495,37129,56006,24274, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10698,8422,5439,18657,14495,10569,6171,16007,11275,7355,5666,3136, 
 支付的各项税费(万元),6550,6181,1777,5280,4601,1036,78,4677,3426,2381,2416,3524, 
 支付的其他与经营活动有关的现金(万元),3013,2139,1253,19753,16875,5092,2957,10872,4811,4116,4962,1951, 
 经营活动现金流出小计(万元),56362,41815,34833,211343,201417,118231,49692,177844,99005,50981,69050,32885, 
 经营活动产生的现金流量净额(万元),-2323,-16076,11185,77626,53170,17846,4250,21520,27994,20988,7904,2312, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,3652,2622, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,5,1,30,30,30,0,15,11,17,14,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,667,958, 
 收到的其他与投资活动有关的现金(万元),2488,1559,320,210,82,4044,4019,1817,1724,57,5901,3727, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2493,1564,321,240,112,4074,4019,1833,1735,74,10234,7307, 
