 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),21722,11013,77481,33122,20083,8676,72302,36283,23285,9533,74679,35176,22682,9051,75565,41040,24809,76093,69299,58943, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),219,--,266,134,104,72,297,120,120,89,280,230,148,93,135,102,40,240,233,75, 
 收到的其他与经营活动有关的现金(万元),2298,1514,1770,2158,519,524,2395,1794,982,606,780,475,445,210,346,677,629,654,185,1033, 
 经营活动现金流入小计(万元),24239,12527,79518,35414,20705,9272,74994,38196,24388,10228,75740,35881,23275,9354,76046,41820,25479,76987,69717,60051, 
 购买商品、接受劳务支付的现金(万元),32653,19901,53260,37965,24064,14698,52861,41850,29158,16456,50250,34275,20814,10560,54264,38291,23947,58384,52214,44273, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6425,4071,9675,7535,5409,3373,9195,7138,5083,3211,7536,5724,4175,2761,6863,5553,4154,6857,5565,3719, 
 支付的各项税费(万元),3442,2952,4048,3447,3092,2744,4298,3685,3213,2864,3614,3176,2808,2361,4321,3524,2686,4645,3475,3866, 
 支付的其他与经营活动有关的现金(万元),2902,1575,6392,4367,3013,1752,4811,3877,2408,1152,5942,2811,1682,1287,3897,2626,1457,3820,5259,4587, 
 经营活动现金流出小计(万元),45422,28498,73375,53314,35578,22567,71165,56549,39861,23683,67342,45986,29478,16969,69346,49994,32244,73707,66512,56445, 
 经营活动产生的现金流量净额(万元),-21183,-15971,6143,-17900,-14873,-13295,3829,-18353,-15474,-13455,8398,-10105,-6203,-7615,6700,-8174,-6765,3280,3205,3606, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,11000,--,--,--,--,--,--,--,5, 
 取得投资收益所收到的现金(万元),89,36,158,121,47,14,237,195,137,82,74,66,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,159,2,0,0,0,--,--,--,--,--,--,--,--,--,--,21,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),22000,10000,36009,24500,11500,--,33600,23500,15000,6500,12800,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),22089,10037,36326,24624,11547,14,33837,23695,15137,6582,12874,11066,0,0,0,0,0,21,0,5, 
