 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),174023,101831,39753,211274,140688,92573,42864,190243,174459,188595,169636, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),560,478,199,822,674,375,246,347,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1847,855,869,4114,2377,1389,1316,2957,2063,4921,5264, 
 经营活动现金流入小计(万元),176430,103164,40821,216210,143738,94337,44426,193547,176522,193516,174900, 
 购买商品、接受劳务支付的现金(万元),173612,96857,39699,170920,120540,73610,30798,166945,138495,145722,159925, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6453,4326,2374,7796,5869,4005,2168,6761,5493,4766,4343, 
 支付的各项税费(万元),7201,4016,1846,10644,7025,4471,2262,6884,13818,10088,7449, 
 支付的其他与经营活动有关的现金(万元),4125,3001,1744,9255,5540,4284,1604,10472,10990,9271,11473, 
 经营活动现金流出小计(万元),191390,108200,45663,198616,138974,86370,36833,191062,168797,169847,183190, 
 经营活动产生的现金流量净额(万元),-14961,-5036,-4842,17594,4765,7967,7593,2485,7725,23669,-8290, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),52,5,--,0,--,--,--,13,2,224,21, 
