 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),14614,52803,35813,24494,12518,58474,40192,27547,14298,41286,23213,16519,6071,41308,28724,20558,9499,34889,24994,17332,7787,52093,35927,24262,10937,28427,19132,13424,6117,34617,25092,14720,6857,25786,17848,2884,16957,10298, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的税费返还(万元),0,--,2,1,1,44,38,36,30,194,130,70,21,319,297,250,109,326,267,124,57,195,144,93,48,284,471,117,80,404,417,316,84,169,107,0,0,0, 
 收到的其他与经营活动有关的现金(万元),1929,2469,6016,4180,2482,4412,8187,5623,3620,4982,3161,1995,1496,4550,4218,2906,1096,5106,4148,2806,847,3898,2586,2224,297,4079,2290,1081,245,1573,810,83,3,203,93,0,380,96, 
 经营活动现金流入小计(万元),16543,55272,41830,28675,15001,62930,48417,33206,17948,46461,26504,18584,7588,46177,33239,23713,10703,40321,29409,20262,8692,56186,38657,26580,11282,32789,21893,14623,6442,36594,26319,15119,6944,26158,18048,2884,17337,10393, 
 购买商品、接受劳务支付的现金(万元),7714,32669,18090,12133,6066,31257,22211,13971,7426,18202,7815,5802,890,17188,11316,8363,4084,14852,10321,9277,4621,25731,20064,13742,6554,20987,21498,10656,7029,12056,7729,3911,-521,8646,6135,1669,6322,4469, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),2117,7460,5280,3649,2009,6865,4956,3371,1812,7688,5174,3717,2185,7149,5350,3826,2117,6411,4816,3244,1917,5313,3970,2694,1411,4388,3093,2101,1490,2521,1534,965,491,1321,849,291,1046,380, 
 支付的各项税费(万元),2340,5704,5583,4133,2157,7082,8145,6447,3324,6013,5270,2805,2093,6089,5000,3030,1251,4650,3550,2041,1083,3472,2580,1684,727,4219,3705,3157,1979,5787,3729,2562,1238,4076,2902,700,2108,1122, 
 支付的其他与经营活动有关的现金(万元),5662,7622,12734,8196,3675,8637,11337,6696,3028,6729,6402,3320,2233,8358,5733,3119,1039,6515,5940,2108,1469,10724,8788,5308,1473,13289,10511,12166,3771,8241,2680,1548,1034,2757,2078,142,1600,1364, 
 经营活动现金流出小计(万元),17833,53455,41687,28110,13907,53842,46649,30485,15590,38632,24662,15644,7402,38783,27398,18338,8489,32428,24626,16669,9091,45240,35401,23428,10166,42883,38807,28079,14269,28605,15672,8985,2241,16800,11965,2802,11076,7334, 
 经营活动产生的现金流量净额(万元),-1290,1817,144,565,1093,9088,1768,2722,2358,7830,1842,2940,186,7393,5841,5375,2214,7893,4782,3594,-399,10946,3256,3152,1116,-10094,-16914,-13456,-7827,7989,10647,6134,4703,9358,6083,83,6261,3059, 
 收回投资所收到的现金(万元),102384,398880,322398,217310,121612,401817,293684,192897,92707,105853,852,--,--,300,--,--,--,--,--,--,--,--,16000,8500,7500,6000,6000,6000,6000,--,--,--,0,137,--,0,213,929, 
 取得投资收益所收到的现金(万元),1180,5009,2806,1899,884,2866,2423,1098,776,3088,1989,1133,69,220,143,105,19,134,--,--,--,306,282,77,62,114,40,40,--,67,--,--,0,81,61,0,129,70, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,--,--,--,--,--,--,--,--,1736,1736,1381,--,1788,--,--,--,608,6,--,--,19,3,--,--,2,--,--,2,--,--,--,0,0,--,0,0,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--,--,--,--,7500,--,--,0,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),103580,403889,325204,219208,122496,404684,296107,193994,93484,110677,4576,2513,69,2308,143,105,19,742,6,0,0,325,16286,8594,7562,6116,6040,6040,6002,7567,0,--,0,218,61,0,342,1000, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4255,15285,9676,3814,1185,4157,3471,2835,246,5639,5143,2095,434,3104,2437,2046,676,5655,3561,2229,861,5081,3909,1364,585,8056,17722,4112,561,11490,5905,4099,3331,6185,2500,328,3410,2033, 
 投资所支付的现金(万元),99399,394690,294967,220860,116571,418887,288213,206050,82992,201103,999,--,--,--,--,--,--,--,--,--,--,--,17000,17000,15000,--,--,--,--,--,--,--,0,137,--,0,213,103, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,13,13,--,3000,--,--,--,100,100,100,--,3717,3300,--,--,80,--,--,--,841,--,--,--,14110,--,--,--,--,--,--,0,0,--,0,117,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,627,--,--,--,--,--,--,--,--,--,--,--,13500,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流出小计(万元),103654,409976,304656,224688,117756,426043,291683,208885,83238,206842,6242,2195,434,6821,5737,2046,676,6362,3561,2229,861,5922,20909,18364,15585,22166,17722,4112,561,24990,5905,4099,3331,6322,2500,328,3740,2136, 
 投资活动产生的现金流量净额(万元),-74,-6086,20547,-5480,4740,-21360,4424,-14891,10245,-96165,-1666,318,-365,-4513,-5594,-1941,-657,-5620,-3554,-2229,-861,-5597,-4623,-9770,-8022,-16050,-11683,1928,5441,-17423,-5905,-4099,-3331,-6104,-2439,-328,-3398,-1136, 
 吸收投资收到的现金(万元),--,--,--,--,--,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3788,3788,4024,145200,145200,145200,0,0,--,0,0,3800, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得借款收到的现金(万元),--,10000,--,--,--,10120,4000,4000,4000,8000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1500,1500,1500,1500,850,850,850,850,600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1000,--,0,0,0, 
 筹资活动现金流入小计(万元),0,10000,0,0,0,11120,4000,4000,4000,8000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788,3788,4024,146700,146700,146700,1500,1850,850,850,850,4400, 
 偿还债务支付的现金(万元),--,10000,4000,4000,4000,8000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,1100,--,--,--,3500,5416,5416,--,2350,2350,2350,850,850,850,850,600,400, 
 分配股利、利润或偿付利息所支付的现金(万元),109,301,212,145,79,402,328,213,98,3077,3000,--,--,2800,2800,2800,--,6500,4000,4000,--,--,1,1,1,6047,3158,3107,60,25,25,25,12,1184,423,384,1136,32, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,942,945,0,0,--,0,1000,0, 
 筹资活动现金流出小计(万元),109,10301,4212,4145,4079,8402,2328,2213,2098,3077,3000,0,0,2800,2800,2800,0,6500,4000,4000,0,1100,1,1,1,9547,8574,8523,60,2375,3317,3320,862,2034,1273,1234,2736,432, 
 筹资活动产生的现金流量净额(万元),-109,-301,-4212,-4145,-4079,2718,1672,1787,1902,4923,-1000,0,0,-2800,-2800,-2800,0,-6500,-4000,-4000,0,-1100,-1,-1,-1,-9547,-4786,-4735,3964,144325,143383,143380,638,-184,-423,-384,-1886,3968, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 现金及现金等价物净增加额(万元),-1473,-4570,16479,-9059,1755,-9553,7864,-10382,14505,-83413,-824,3258,-178,80,-2553,634,1557,-4227,-2772,-2635,-1260,4249,-1367,-6619,-6907,-35691,-33383,-16264,1577,134891,148125,145415,2011,3070,3221,-629,976,5891, 
 加:期初现金及现金等价物余额(万元),11839,16410,16410,16410,16410,25963,25960,25960,25960,109373,109373,109373,109373,109292,109292,109292,109292,113519,113519,113519,113519,109270,109270,109270,109270,144961,144961,144961,146140,10069,10069,10069,10069,6999,7975,7954,6023,132, 
 期末现金及现金等价物余额(万元),10367,11839,32889,7350,18164,16410,33824,15578,40465,25960,108549,112631,109194,109373,106739,109926,110849,109292,110747,110884,112259,113519,107902,102650,102363,109270,111578,128697,147717,144961,158195,155485,12080,10069,11195,7325,6999,6023, 
 净利润(万元),--,4803,--,3090,--,3868,--,2044,--,6699,--,1764,--,5860,--,2173,--,1443,--,1723,--,2260,--,441,--,353,--,2278,--,13932,--,5435,0,9758,--,0,4952,3420, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 资产减值准备(万元),--,1142,--,69,--,786,--,120,--,1259,--,194,--,761,--,596,--,1082,--,45,--,263,--,-0,--,145,--,--,--,-6,--,--,0,-25,--,0,25,-53, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2961,--,1495,--,2940,--,1508,--,3035,--,1514,--,3036,--,1785,--,2628,--,1454,--,2617,--,1140,--,1668,--,553,--,541,--,236,0,461,--,0,364,258, 
 无形资产摊销(万元),--,1324,--,665,--,1315,--,636,--,1670,--,834,--,1528,--,961,--,1438,--,718,--,1436,--,524,--,587,--,101,--,253,--,127,0,231,--,0,315,126, 
 长期待摊费用摊销(万元),--,207,--,60,--,85,--,49,--,644,--,282,--,251,--,30,--,87,--,36,--,72,--,-40,--,25,--,559,--,4,--,--,0,0,--,0,0,33, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-477,--,--,--,--,0,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-149,--,--,--,--,0,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,--,--,-2,--,--,--,4,--,-1045,--,1,--,-299,--,11,--,63,--,0,--,9,--,7,--,2,--,--,0,0,--,0,0,14, 
 固定资产报废损失(万元),--,8,--,--,--,5,--,--,--,149,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7,--,--,--,1,0,0,--,0,0,0, 
 公允价值变动损失(万元),--,-1073,--,-209,--,1026,--,-161,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 财务费用(万元),--,343,--,139,--,410,--,213,--,86,--,--,--,--,--,--,--,--,--,--,--,--,--,-8,--,39,--,-1476,--,25,--,-59,0,44,--,0,26,32, 
