 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),8966,37042,25041,21929,7501,17807,8770,5596,2973,12141,10396,6733,3746,16745,12471,8306,3244,16240,19045,15050, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 收到的税费返还(万元),333,642,355,182,236,285,271,302,12,48,82,54,8,59,81,83,--,73,39,112, 
 收到的其他与经营活动有关的现金(万元),1977,866,2293,2172,1254,1297,428,106,92,275,342,287,52,216,224,126,84,338,101,238, 
 经营活动现金流入小计(万元),11276,38550,27689,24283,8992,19389,9469,6005,3077,12465,10820,7074,3806,17020,12777,8514,3328,16651,19186,15401, 
 购买商品、接受劳务支付的现金(万元),6517,25795,19095,20781,6114,12115,4356,2236,858,5171,4778,3839,1646,4649,3330,1994,1076,6869,8896,8738, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2315,8703,6455,4020,2006,5206,2601,2037,1008,3327,2032,1338,871,3578,2178,1744,1042,3909,3834,2285, 
 支付的各项税费(万元),2103,3907,2815,2507,1026,1347,721,348,205,1510,1225,704,332,1768,1403,775,389,2245,1985,2082, 
 支付的其他与经营活动有关的现金(万元),2876,4334,6662,3788,1878,2981,1518,1118,351,1341,1610,928,363,1541,1718,929,319,1367,2123,1450, 
