 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),57641,37042,18364,84090,64342,42083,16564,75989,90870,89770,68188, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),362,244,105,490,465,370,174,435,1319,--,56, 
 收到的其他与经营活动有关的现金(万元),1471,1437,1399,1258,741,608,1218,1197,1118,624,2719, 
 经营活动现金流入小计(万元),59474,38724,19868,85837,65548,43061,17956,77621,93307,90395,70962, 
 购买商品、接受劳务支付的现金(万元),32708,20367,9704,51694,37853,24953,11698,45191,62311,52669,44802, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8038,5684,3207,10404,7761,5187,3028,10806,9676,7984,6266, 
 支付的各项税费(万元),3135,2664,997,3303,2374,1698,982,3157,4018,2661,2409, 
 支付的其他与经营活动有关的现金(万元),9818,6789,3634,13967,10078,5601,4060,11308,11848,9635,8993, 
 经营活动现金流出小计(万元),53699,35505,17542,79368,58066,37440,19767,70463,87853,72949,62469, 
 经营活动产生的现金流量净额(万元),5775,3219,2326,6469,7482,5621,-1811,7158,5454,17446,8494, 
 收回投资所收到的现金(万元),44000,30000,16000,101500,79500,55500,25500,98000,95500,105300,34300, 
 取得投资收益所收到的现金(万元),430,286,151,646,462,265,136,660,759,493,138, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),98,46,--,--,--,--,--,2,7,9,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,1948,2074,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),44529,30332,16151,102146,79962,55765,25636,98662,98215,107876,34442, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),576,273,177,342,126,28,63,1573,3472,6058,998, 
 投资所支付的现金(万元),96500,81000,16000,101500,79500,55500,25500,98000,95500,105300,34300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),97076,81273,16177,101842,79626,55528,25563,99573,98972,111358,35298, 
 投资活动产生的现金流量净额(万元),-52547,-50940,-26,304,336,237,73,-911,-756,-3482,-856, 
 吸收投资收到的现金(万元),47387,47387,47387,--,--,--,--,6,1800,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),47387,47387,47387,0,0,0,0,6,1800,0,1000, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,1000,6443, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,4520,4520,4520,4216,4860,6840,18,149, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),969,968,267,55,55,30,--,85,46,122,73, 
 筹资活动现金流出小计(万元),969,968,267,4575,4575,4550,4216,4945,6886,1140,6664, 
 筹资活动产生的现金流量净额(万元),46418,46420,47120,-4575,-4575,-4550,-4216,-4939,-5086,-1140,-5664, 
 汇率变动对现金及现金等价物的影响(万元),-38,22,86,318,257,224,54,114,58,-310,-20, 
 现金及现金等价物净增加额(万元),-393,-1280,49507,2516,3501,1532,-5901,1422,-331,12514,1954, 
 加:期初现金及现金等价物余额(万元),29979,29979,29979,27463,27463,27463,27463,26041,26372,13858,11904, 
 期末现金及现金等价物余额(万元),29586,28699,79486,29979,30964,28995,21562,27463,26041,26372,13858, 
 净利润(万元),--,3361,--,9827,--,--,--,6566,10118,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,46,--,1177,--,--,--,1566,646,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,533,--,1092,--,--,--,1058,937,--,--, 
 无形资产摊销(万元),--,111,--,221,--,--,--,233,213,--,--, 
 长期待摊费用摊销(万元),--,1,--,3,--,--,--,3,3,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,--,--,--,--,5,36,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-92,--,-243,--,--,--,-129,-195,--,--, 
 投资损失(万元),--,-286,--,-646,--,--,--,-660,-759,--,--, 
 递延所得税资产减少(万元),--,-22,--,-197,--,--,--,-171,-75,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,612,--,-1160,--,--,--,-59,214,--,--, 
 经营性应收项目的减少(万元),--,1681,--,-2394,--,--,--,-3261,-720,--,--, 
 经营性应付项目的增加(万元),--,-2835,--,-1443,--,--,--,1805,-5161,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,105,--,233,--,--,--,201,198,--,--, 
 经营活动产生现金流量净额(万元),--,3219,--,6469,--,--,--,7158,5454,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),29586,28699,79486,29979,30964,28995,21562,27463,26041,26372,13858, 
 现金的期初余额(万元),29979,29979,29979,27463,27463,27463,27463,26041,26372,13858,11904, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-393,-1280,49507,2516,3501,1532,-5901,1422,-331,12514,1954, 

