 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),62854,216795,158759,121333,46421,348652,101853,74086,51727,200546,106290,52956,26517,113554,74361,41611,21733,96850,50939,30902,18664,30950,20674,14379,7089,27985,15334,11764,32606,18942,14575, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),-317,17149,11666,19310,3225,14644,9985,9552,1173,4238,3205,2051,327,7118,6558,3325,1461,7050,5991,3258,1201,875,760,568,184,2139,1791,1809,1553,2040,1584, 
 经营活动现金流入小计(万元),62537,233944,170425,140643,49646,363295,111839,83638,52900,204784,109495,55007,26844,120672,80919,44936,23194,103900,56935,34160,19865,31825,21435,14947,7273,30125,17126,13573,34159,20982,16159, 
 购买商品、接受劳务支付的现金(万元),114851,358452,327381,204481,135012,251454,199790,139040,70219,158117,124629,82095,45252,84060,72158,53345,33912,85866,72004,49300,24307,41100,33526,21759,10229,31666,25137,18986,24367,18833,16151, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6305,20465,16260,11196,6160,18477,12785,8630,4328,13658,9807,6191,3245,10078,7626,5126,2947,8468,5613,3599,1990,4121,2688,1684,795,2299,1562,923,1894,1434,752, 
 支付的各项税费(万元),5176,23063,18516,13754,6794,25865,18186,8989,5503,15424,9488,5996,1757,10176,7485,4980,1223,8302,6217,4302,1613,1604,890,628,184,4712,3277,1470,3658,2798,1831, 
 支付的其他与经营活动有关的现金(万元),4581,19147,16089,12148,6181,25467,17631,14067,4088,7018,19652,8222,3968,7905,3777,4799,3010,7665,8726,4456,3310,4302,2861,1488,538,1722,1105,607,1927,1102,599, 
 经营活动现金流出小计(万元),130913,421127,378246,241579,154148,321263,248392,170726,84139,194217,163577,102505,54222,112218,91046,68250,41092,110302,92560,61657,31219,51127,39964,25560,11747,40399,31080,21987,31846,24166,19333, 
 经营活动产生的现金流量净额(万元),-68377,-187184,-207821,-100936,-104502,42032,-136553,-87087,-31239,10568,-54081,-47498,-27378,8454,-10127,-23314,-17899,-6402,-35625,-27497,-11354,-19303,-18529,-10613,-4474,-10274,-13955,-8414,2313,-3185,-3174, 
 收回投资所收到的现金(万元),14000,1988,794,200,--,8944,5725,2800,1800,200,--,--,--,150,150,150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
