 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),82348,270643,196420,125626,68426,218247,161350,115497,64053,209211,149809,96632,43938,161873,122686,79636,40898,136577,95315,61299,31714,104737,74984,49831,25928,86851,61695,41326,19791,79315,57465,37164,19138,72285,52777,35703,70258,48618,48476,27181, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,443,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),273,1420,948,596,373,1358,1175,524,225,1733,1426,852,248,711,482,351,227,2183,1756,1085,443,1561,964,430,38,7,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),6845,12238,5146,3484,1538,5177,2715,1803,1251,4164,3008,1592,784,4464,3822,2108,622,2757,1778,852,302,3586,2457,1768,776,4189,3193,2102,481,2177,1597,1100,520,1072,0,213,421,98,69,197, 
 经营活动现金流入小计(万元),89466,284300,202514,129706,70338,224782,165240,117824,65528,215109,154244,99076,44971,167048,126990,82094,41748,141517,98849,63236,32458,109885,78405,52029,26741,91046,64888,43427,20272,81492,59062,38263,19658,73357,53220,35916,70680,48717,48545,27378, 
 购买商品、接受劳务支付的现金(万元),57361,177235,126644,91301,49488,153719,113585,90258,48474,145468,100116,63026,29965,94007,73256,49818,23993,84492,62224,44241,22998,71850,54171,37017,18198,64918,44384,27683,14078,51313,35609,22901,10898,40223,31577,22404,45254,30339,32325,22525, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),12240,47691,32017,19809,9853,33862,23565,15146,7380,26577,19199,12426,5818,20203,14862,9726,4800,15038,10159,6477,3174,10975,7879,5124,2560,12005,8931,5731,2754,6631,4723,3118,1515,4496,3242,2083,4105,2924,2731,1913, 
 支付的各项税费(万元),5324,19994,14386,9310,4716,13189,9976,6873,3851,14229,10975,7808,3808,16942,11965,7499,3644,9364,6398,4131,2478,5810,4176,3005,1189,4885,4005,2220,1474,6566,5014,3377,1492,6992,5448,3834,5576,3718,4398,938, 
 支付的其他与经营活动有关的现金(万元),9875,12964,12915,7764,4809,14047,9362,6454,4444,7946,6775,3799,2135,6634,5349,3426,1456,5712,3994,2633,1189,4902,3445,2062,1056,5716,3883,2072,1047,3809,2582,1770,1038,3006,2175,1335,2201,1112,1880,584, 
 经营活动现金流出小计(万元),84800,257885,185963,128183,68866,214817,156488,118730,64149,194220,137066,87059,41726,137786,105431,70469,33894,114606,82775,57481,29838,93537,69671,47208,23004,87525,61203,37706,19353,68318,47928,31165,14944,54717,42442,29656,57136,38093,41333,25959, 
 经营活动产生的现金流量净额(万元),4666,26416,16551,1523,1471,9965,8752,-906,1379,20889,17178,12017,3245,29262,21559,11625,7854,26911,16074,5755,2620,16347,8735,4821,3737,3522,3685,5721,919,13174,11134,7098,4714,18640,10778,6260,13544,10624,7211,1419, 
 收回投资所收到的现金(万元),2031,1594,685,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,--,--,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),21,79,30,25,14,64,54,32,6,30,78,23,10,67,121,2,2,21,55,48,--,256,256,256,189,--,--,--,--,--,--,--,--,81,75,75,0,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,-2107,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,42,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,204,104,81,24,--,0,0,0,7,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),2058,-434,715,25,14,64,54,32,6,30,78,23,10,67,121,2,2,21,55,48,42,256,256,256,189,0,0,0,0,204,1104,81,24,81,75,75,0,7,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10748,56154,40945,25065,7842,16979,10377,8599,6658,28112,26884,25153,7233,2968,2293,1689,957,3177,2063,1631,1095,11092,11081,9695,3065,43530,40298,26819,16233,46436,21129,9520,4222,3357,3071,2645,6038,6106,1804,1223, 
 投资所支付的现金(万元),450,100,100,--,--,--,--,--,--,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50000,50000,19000,--,0,0,0,0,2000,0, 
