 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),35531,214829,142864,83519,25596,170493,108104,64888,20215,127304,86106,48111,14539,105929,69947,39378,11228,81060,53222,45020, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,11,10,10,--,16,--,--,--,--,--,--,--,3,3, 
 收到的其他与经营活动有关的现金(万元),1426,1321,2452,1228,639,2829,1884,589,250,1382,1693,701,92,602,380,256,286,590,336,105, 
 经营活动现金流入小计(万元),36958,216150,145316,84748,26235,173321,109999,65487,20475,128686,87816,48813,14631,106530,70326,39634,11514,81650,53561,45128, 
 购买商品、接受劳务支付的现金(万元),23764,106432,70363,42201,19080,79362,50061,28722,11908,63085,44327,26050,11116,56378,39437,22097,10376,39426,29580,23674, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8240,30897,21853,13668,6530,23991,16468,10575,5168,19436,13009,8185,3662,12736,8656,5716,4466,10019,7437,5199, 
 支付的各项税费(万元),5449,19645,12765,7115,2486,16994,12523,7170,2992,11785,8063,3850,2422,10540,7387,3775,2067,7543,4866,3355, 
 支付的其他与经营活动有关的现金(万元),8108,18841,16907,11323,6171,16471,8547,5792,3159,12934,10512,5899,4041,10574,8232,5226,2585,7943,6123,5033, 
 经营活动现金流出小计(万元),45561,175814,121888,74308,34267,136818,87600,52259,23228,107240,75911,43984,21242,90227,63711,36814,19493,64931,48006,37262, 
 经营活动产生的现金流量净额(万元),-8604,40336,23428,10440,-8032,36503,22399,13228,-2754,21446,11905,4829,-6611,16304,6615,2820,-7978,16719,5555,7866, 
 收回投资所收到的现金(万元),98000,241678,144678,93678,46215,116234,88102,60750,34000,80000,23500,--,--,--,--,--,--,--,1001,--, 
 取得投资收益所收到的现金(万元),1077,2451,1437,1040,482,622,417,240,92,701,395,29,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,89,89,51,24,73,18,10,--,39,--,--,--,246,196,204,9,174,--,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,95,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),99077,244218,146204,94769,46721,116929,88537,61000,34092,80835,23895,29,0,246,196,204,9,174,1001,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12570,24591,20040,10052,5664,13701,10842,2761,1567,36658,28243,25703,17269,5969,4163,2592,1465,4031,2006,2937, 
 投资所支付的现金(万元),92000,290993,189993,90993,39863,170516,135234,94102,48750,81000,53000,23500,--,--,--,--,--,--,--,1000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),29,188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),104599,315772,210033,101045,45527,184217,146076,96863,50317,117658,81243,49203,17269,5969,4163,2592,1465,4031,2006,3937, 
 投资活动产生的现金流量净额(万元),-5523,-71554,-63829,-6276,1194,-67288,-57538,-35863,-16225,-36824,-57348,-49174,-17269,-5724,-3966,-2387,-1456,-3857,-1005,-3933, 
 吸收投资收到的现金(万元),3187,59184,59184,953,--,8260,8260,8260,--,44161,44161,44161,44161,--,--,--,--,--,--,1325, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1736,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),3187,60920,59184,953,0,8260,8260,8260,0,44161,44161,44161,44161,0,0,0,0,0,0,1325, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000, 
 分配股利、利润或偿付利息所支付的现金(万元),--,7617,7617,7617,--,4998,4998,4998,--,2450,2450,2450,--,4043,4043,1838,--,1470,--,86, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,184,154,7,--,114,103,88,--,894,906,906,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,7802,7771,7624,0,5112,5101,5086,0,3344,3356,3356,0,4043,4043,1838,0,1470,0,3086, 
 筹资活动产生的现金流量净额(万元),3187,53118,51413,-6671,0,3148,3159,3174,0,40817,40805,40805,44161,-4043,-4043,-1838,0,-1470,0,-1761, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-10939,21900,11012,-2507,-6837,-27637,-31980,-19461,-18979,25439,-4639,-3541,20280,6538,-1394,-1405,-9434,11392,4550,2172, 
 加:期初现金及现金等价物余额(万元),47541,25641,25641,25641,25641,53278,53278,53278,53278,27839,27839,27839,27839,21302,21302,21302,21302,9910,5360,3188, 
 期末现金及现金等价物余额(万元),36602,47541,36653,23134,18804,25641,21298,33817,34300,53278,23201,24299,48119,27839,19908,19897,11867,21302,9910,5360, 
 净利润(万元),--,34800,--,10836,--,25227,--,6944,--,16244,--,4954,--,14265,8903,--,--,10056,6026,4629, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,101,--,36,--,328,--,-7,--,848,--,114,--,65,63,--,--,33,27,-0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3782,--,1671,--,3087,--,1484,--,2281,--,979,--,1142,818,--,--,901,698,368, 
 无形资产摊销(万元),--,237,--,117,--,228,--,99,--,277,--,189,--,223,143,--,--,105,53,1, 
 长期待摊费用摊销(万元),--,981,--,417,--,541,--,236,--,550,--,217,--,125,83,--,--,99,67,20, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,74,--,238,--,173,--,104,--,--,--,42,42,--,--,38,--,12, 
 固定资产报废损失(万元),--,362,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,-0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,86, 
 投资损失(万元),--,-2259,--,-993,--,-680,--,-334,--,-701,--,-29,--,--,--,--,--,--,-1,--, 
 递延所得税资产减少(万元),--,46,--,-5,--,-207,--,2,--,-127,--,-17,--,-9,-9,--,--,-2,-4,0, 
 递延所得税负债增加(万元),--,-13,--,-11,--,-27,--,-14,--,85,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,43,--,352,--,-1601,--,46,--,-357,--,-426,--,-691,-31,--,--,-570,-286,-288, 
 经营性应收项目的减少(万元),--,644,--,1294,--,-1771,--,-300,--,-519,--,-1094,--,-667,-367,--,--,-472,57,-693, 
 经营性应付项目的增加(万元),--,1447,--,-2911,--,11224,--,5309,--,3827,--,570,--,1965,-2419,--,--,7411,-569,3682, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,146,--,-437,--,-84,--,-410,--,-1064,--,-628,--,-155,-608,--,--,-880,-513,49, 
 经营活动产生现金流量净额(万元),--,40336,--,10440,--,36503,--,13228,--,21446,--,4829,--,16304,6615,--,--,16719,5555,7866, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),36602,47541,36653,23134,18804,25641,21298,33817,34300,53278,23201,24299,48119,27839,19908,19897,11867,21302,9910,5360, 
 现金的期初余额(万元),47541,25641,25641,25641,25641,53278,53278,53278,53278,27839,27839,27839,27839,21302,21302,21302,21302,9910,5360,3188, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10939,21900,11012,-2507,-6837,-27637,-31980,-19461,-18979,25439,-4639,-3541,20280,6538,-1394,-1405,-9434,11392,4550,2172, 

