 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),860621,590442,419552,226793,776656,563909,387244,188831,730933,538311,381272,202349,797577,593746,408493,223444,804734,579322,405719,219562,888968,665584,451224,258163,848567,627546,394614,223771,809898,573326,378003,228796,711503,512644,331971,199725,537713,322836,206382,111233,387745,284536,175921,120547,327973,201097,160782,231924,186257,196589,173579, 
 客户存款和同业存放款项净增加额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0,--,0,--,0,0, 
 收到的税费返还(万元),--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,12,--,--,138,132,132,0,102,26,10,10,--,--,0,0,0,0,--,0,--,35,0, 
 收到的其他与经营活动有关的现金(万元),8831,4982,3449,1884,12607,6378,4066,2965,8008,5553,4095,2371,9974,6044,3968,2056,9853,7117,4984,2821,11010,8328,5445,3284,11929,7873,5498,2709,16599,9096,6096,2994,10488,7182,5004,2689,8953,5767,3789,2399,11704,8937,3169,2855,7833,20776,2223,4894,19938,3669,4404, 
