 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),65855,215186,123612,77030,41281,171126,124628,89522,41288,145978,102561,71802,35885,122202,91317,61949,104555,69541,60431, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4820,3444,3491,1478,510,1622,1271,700,182,1531,5632,4225,61,1902,5807,3413,3133,3750,920, 
 经营活动现金流入小计(万元),70675,218630,127103,78508,41790,172749,125899,90222,41470,147509,108193,76027,35946,124203,97124,65362,107688,73291,61351, 
 购买商品、接受劳务支付的现金(万元),66161,190485,115966,72310,47294,144923,108637,74243,43054,154428,111098,73419,47038,101153,83353,54817,88166,59497,50099, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2667,8094,4934,3353,1694,6860,5601,3721,1910,5998,4577,3231,1747,5585,4140,2716,4907,3858,2282, 
 支付的各项税费(万元),1614,4691,2627,1796,1003,2834,2647,2047,952,3702,3375,2093,1305,5744,4647,2979,6398,3363,3642, 
 支付的其他与经营活动有关的现金(万元),1885,5344,4797,2409,1255,5840,3888,2403,1035,4410,5560,3470,749,4589,7359,4195,4184,5183,2281, 
 经营活动现金流出小计(万元),72327,208614,128324,79868,51246,160457,120773,82414,46951,168538,124610,82212,50839,117071,99499,64707,103656,71901,58305, 
 经营活动产生的现金流量净额(万元),-1652,10016,-1221,-1360,-9455,12291,5126,7807,-5481,-21029,-16417,-6185,-14893,7132,-2375,655,4033,1390,3046, 
 收回投资所收到的现金(万元),1085,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),138,125,90,90,--,39,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,10,10,6,6,132,132,132,132,0,--,--,--,0,--,--,--,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,18524,--,--,--,--,--,--,--,--,195,--,--,--,--,--,--,--,1026, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1223,18712,100,96,6,171,132,132,132,0,195,0,0,0,0,0,0,0,1027, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),223,418,372,33,15,177,63,35,6,153,20,12,5,72,67,58,240,345,167, 
 投资所支付的现金(万元),7124,500,24540,500,500,1200,1200,1200,1200,3483,603,603,603,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,20689,--,--,--,--,--,--,--,672,867,--,--,--,--,--,1361,--,760, 
 支付的其他与投资活动有关的现金(万元),173,21467,440,370,--,1000,--,--,--,--,--,--,--,--,--,--,--,9,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7520,43074,25352,903,515,2377,1263,1235,1206,4308,1490,615,608,72,67,58,1602,353,927, 
 投资活动产生的现金流量净额(万元),-6297,-24361,-25253,-808,-509,-2206,-1131,-1103,-1074,-4308,-1295,-615,-608,-72,-67,-58,-1602,-353,99, 
 吸收投资收到的现金(万元),--,--,--,--,--,4659,--,--,--,22155,22155,22155,--,--,--,--,--,--,4200, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6002,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,1525,--,--,--,1966,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6002,1525,0,0,0,6625,0,0,0,22155,22155,22155,0,0,0,0,0,0,4200, 
 偿还债务支付的现金(万元),2500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),737,2594,1003,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,1562,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),32,1335,82,--,--,96,--,--,--,879,879,231,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),3269,3929,1085,0,0,96,0,0,0,879,879,231,0,0,0,0,0,0,0, 
 筹资活动产生的现金流量净额(万元),2733,-2404,-1085,0,0,6529,0,0,0,21276,21276,21924,0,0,0,0,0,0,4200, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-5216,-16748,-27559,-2168,-9965,16614,3996,6704,-6556,-4061,3564,15124,-15501,7060,-2442,597,2431,1037,7346, 
 加:期初现金及现金等价物余额(万元),15661,32409,32409,32409,32409,15795,15795,15795,15795,19856,19856,19856,19856,12795,12795,12795,10364,9327,1982, 
