 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),136820,84402,42375,157923,110614,72012,35062,136774,128194,114716,107960, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),10184,4854,2611,8289,5607,2988,1777,6249,6486,8163,7187, 
 收到的其他与经营活动有关的现金(万元),1026,218,1143,231,1160,203,381,846,245,176,444, 
 经营活动现金流入小计(万元),148031,89475,46129,166443,117381,75203,37221,143869,134926,123055,115591, 
 购买商品、接受劳务支付的现金(万元),104229,62562,28165,101176,68700,46298,21784,88006,77852,76962,73047, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22668,14299,7022,25506,18418,12771,5928,23547,19594,16001,15338, 
 支付的各项税费(万元),2852,2057,1990,5154,3990,2242,1683,2919,4160,3117,2637, 
 支付的其他与经营活动有关的现金(万元),7827,4511,2443,7361,8127,3249,2375,7433,6159,6971,5709, 
 经营活动现金流出小计(万元),137575,83428,39621,139196,99235,64559,31771,121904,107765,103050,96731, 
 经营活动产生的现金流量净额(万元),10455,6047,6509,27246,18146,10644,5450,21965,27160,20005,18860, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,157, 
 取得投资收益所收到的现金(万元),--,--,--,21,9,9,--,24,27,407,195, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,1,0,0,--,20,21,0,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,1359,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,69,640,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,23,9,9,0,113,688,1766,362, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2160,1259,1268,8711,6311,4111,1144,3547,8677,11006,10393, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,601, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,665, 
 支付的其他与投资活动有关的现金(万元),100985,100849,--,879,169,168,--,55,365,640,172, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),103145,102108,1268,9590,6480,4279,1144,3602,9042,11646,11831, 
 投资活动产生的现金流量净额(万元),-103145,-102108,-1268,-9568,-6471,-4270,-1144,-3489,-8354,-9879,-11469, 
 吸收投资收到的现金(万元),126211,126211,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),418,4697,4507,10835,7968,5968,2598,16009,13214,22763,46077, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3035,--,--,496,368,351,--,6273,746,3783,11754, 
 筹资活动现金流入小计(万元),129665,130908,4507,11332,8336,6319,2598,22282,13960,26546,57832, 
 偿还债务支付的现金(万元),2585,763,767,9423,10058,3140,1549,19175,13758,30338,51710, 
 分配股利、利润或偿付利息所支付的现金(万元),405,227,56,13606,13490,13380,87,13135,3724,5866,1271, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2111,1186,--,1798,971,971,--,2388,7725,1910,5981, 
 筹资活动现金流出小计(万元),5101,2176,823,24827,24519,17491,1636,34698,25207,38114,58962, 
 筹资活动产生的现金流量净额(万元),124564,128732,3684,-13495,-16183,-11171,962,-12415,-11247,-11567,-1130, 
 汇率变动对现金及现金等价物的影响(万元),-1579,-485,-755,1689,246,555,65,1394,-39,-832,-218, 
 现金及现金等价物净增加额(万元),30296,32186,8170,5874,-4262,-4243,5332,7455,7521,-2274,6042, 
 加:期初现金及现金等价物余额(万元),32676,32676,32676,26803,26803,26803,27328,19348,11827,14102,8059, 
 期末现金及现金等价物余额(万元),62972,64862,40846,32676,22541,22560,32661,26803,19348,11827,14102, 
 净利润(万元),--,9893,--,26468,--,11487,--,15693,14388,12750,10534, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-68,--,939,--,145,--,204,-230,535,11, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4039,--,8074,--,4003,--,7137,6862,6094,4767, 
 无形资产摊销(万元),--,32,--,77,--,36,--,58,46,39,15, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-2,--,50,--,16,--,340,-11,-3,13, 
 固定资产报废损失(万元),--,--,--,--,--,0,--,--,--,0,--, 
 公允价值变动损失(万元),--,-1062,--,-991,--,-737,--,1681,685,-167,-41, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,215,--,-1692,--,-141,--,-972,1022,1068,1600, 
 投资损失(万元),--,825,--,858,--,160,--,-38,338,52,-15, 
 递延所得税资产减少(万元),--,16,--,219,--,351,--,-312,-29,-75,-8, 
 递延所得税负债增加(万元),--,11,--,14,--,6,--,19,35,25,--, 
 存货的减少(万元),--,-8189,--,-4225,--,-1212,--,-836,340,-236,3279, 
 经营性应收项目的减少(万元),--,-12296,--,-9541,--,-4640,--,-5302,2703,-3634,837, 
 经营性应付项目的增加(万元),--,12634,--,6997,--,1170,--,4293,1009,3557,-2131, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,6047,--,27246,--,10644,--,21965,27160,20005,18860, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),62972,64862,40846,32676,22541,22560,32661,26803,19348,11827,14102, 
 现金的期初余额(万元),32676,32676,32676,26803,26803,26803,27328,19348,11827,14102,8059, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),30296,32186,8170,5874,-4262,-4243,5332,7455,7521,-2274,6042, 

