 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),49129,215905,173179,83967,29640,182602,105545,64918,42012,177503,103154,80776,25606,117628,88102,48639,17218,49184,22412,17657,6798,45183,29333,11540,5774,25895,14324,8195,4298,27581,16356,26308,10568,8974, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),992,2688,2073,947,617,1885,1395,1021,506,2314,2055,472,68,1632,1353,712,240,447,3,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),52426,7364,21637,5889,18447,6224,5092,4363,2291,13977,9285,9714,3990,6558,6853,6083,4476,5730,5575,2574,2674,5546,8808,5931,1245,1767,2351,1958,473,6246,1949,729,387,1346, 
 经营活动现金流入小计(万元),102546,225957,196890,90803,48705,190711,112032,70302,44808,193793,114494,90963,29665,125818,96307,55435,21934,55361,27990,20231,9472,50729,38141,17472,7019,27662,16675,10154,4771,33827,18306,27037,10955,10320, 
 购买商品、接受劳务支付的现金(万元),55914,155343,145459,60212,18368,112259,60435,42359,29804,132205,68830,64912,21293,96416,75685,40697,16383,38069,16027,12154,7236,30552,22448,11339,5610,19111,12499,9291,2966,17157,8237,11625,5868,3833, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),5690,22856,16585,10334,5798,21217,15103,9950,5155,18437,13641,8674,4284,14280,10325,6286,3021,8917,5073,3461,1744,6021,3929,2800,1340,5139,3596,2375,1131,4214,1997,3163,2314,1591, 
 支付的各项税费(万元),1943,10799,8142,6367,2282,9454,8127,5741,1453,6233,5028,3650,1290,3964,3743,2159,958,3378,2432,1946,446,2070,1677,908,234,2085,1388,1006,497,2432,852,1413,972,595, 
 支付的其他与经营活动有关的现金(万元),56014,13420,17154,8075,25777,19640,18965,15965,4256,15156,9811,7996,4150,12563,9277,7680,2826,13454,7566,3682,2272,8912,10695,6091,1956,6980,6697,5082,4122,4926,2886,5023,2169,1744, 
 经营活动现金流出小计(万元),119561,202417,187339,84989,52226,162569,102631,74016,40668,172031,97310,85231,31017,127223,99030,56821,23187,63818,31098,21243,11697,47555,38750,21139,9139,33314,24181,17755,8716,28729,13972,21223,11323,7763, 
 经营活动产生的现金流量净额(万元),-17014,23539,9551,5815,-3521,28142,9402,-3714,4140,21762,17183,5732,-1352,-1405,-2723,-1387,-1254,-8457,-3109,-1011,-2225,3173,-609,-3667,-2120,-5653,-7506,-7601,-3946,5098,4333,5814,-368,2557, 
