 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),948132,697787,492737,188593,651165,372924,219969,117289,613768,457641,324958,151525,455640,281273,158682,54114,243238,165967,107170,59617,266181,186032,120235,62044,305394,214320,116530,47949,227842,47378,32225,14145,31829,27196,7046,8372,62646,61826,27897,14731,56733,46777,31217,15198,64640,43025,26564,10002,60268,51180,34969,14749, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到的税费返还(万元),--,--,--,--,--,14011,6681,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,17,17,--,81,81,81,81,--,4,4,--,--,--,--,--,--,--,0,--,78,0,0,--, 
 收到的其他与经营活动有关的现金(万元),324148,304362,231766,51036,213006,86437,45490,18280,35012,27299,19237,5535,17929,34466,5019,1134,14165,13288,26098,21031,22388,24052,11439,5020,26241,28984,28424,38628,47425,6823,6173,3,8193,4556,2708,663,11812,31137,6586,28,37534,441,433,440,869,161,157,86,4281,2103,395,294, 
 经营活动现金流入小计(万元),1272281,1002149,724504,239629,864171,473371,272140,135569,648781,484941,344195,157060,473569,315739,163701,55248,257403,179254,133268,80648,288569,210085,131674,67064,331635,243304,144954,86577,275267,54217,38414,14148,40103,31832,9834,9115,74458,92967,34487,14759,94267,47218,31650,15638,65509,43185,26722,10087,64628,53283,35364,15043, 
 购买商品、接受劳务支付的现金(万元),608010,541040,288763,97065,562497,463639,315540,93848,280787,158177,135615,55549,186885,137869,107883,80342,261128,223064,162788,63527,269004,145175,119706,47174,119591,64352,61343,35949,262924,48092,32325,14657,30329,30731,9595,10323,70145,77936,33177,17812,46372,38237,21209,8195,60307,40801,27984,9021,62741,45837,24882,10606, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),19289,14100,10051,5233,13238,9686,6779,3931,14163,10462,7588,4655,12190,8133,5852,3467,9540,6317,4178,2613,8934,6419,4433,2927,7542,4981,3541,1661,5652,322,204,131,513,510,288,172,511,306,150,71,283,126,69,28,147,122,84,41,231,178,124,57, 
 支付的各项税费(万元),82468,76653,60909,22574,39244,49387,35604,13200,64438,58590,44652,21080,30088,21909,16444,6763,41762,37719,24387,6320,52653,45563,23278,5987,33858,27457,17809,4576,35354,2240,1835,1579,176,42,9,5,152,211,124,89,514,374,264,194,137,68,39,22,109,104,93,81, 
 支付的其他与经营活动有关的现金(万元),204684,125229,125504,56390,248386,130831,30580,20008,30897,32106,56742,9611,33588,14774,9226,8498,41985,50085,28420,12333,25743,32952,17392,6614,34218,51734,6302,23821,38199,6891,6132,134,3488,6668,5656,934,2360,6086,4145,1201,37389,1050,866,686,1507,342,266,101,5991,4018,2296,2369, 
 经营活动现金流出小计(万元),914452,757022,485229,181262,863366,653544,388503,130988,390285,259334,244596,90895,262750,182685,139405,99070,354415,317186,219773,84793,356333,230110,164808,62702,195209,148523,88996,66008,342128,57544,40496,16501,34506,37951,15548,11433,73169,84539,37596,19173,84559,39788,22408,9102,62098,41333,28373,9186,69072,50136,27395,13114, 
 经营活动产生的现金流量净额(万元),357829,245128,239275,58367,805,-180173,-116364,4581,258496,225606,99598,66164,210819,133054,24295,-43822,-97012,-137931,-86505,-4145,-67764,-20025,-33134,4363,136426,94780,55958,20569,-66862,-3327,-2082,-2353,5597,-6119,-5714,-2318,1289,8428,-3109,-4414,9709,7430,9242,6536,3411,1852,-1651,902,-4445,3147,7969,1929, 
 收回投资所收到的现金(万元),73137,56389,62386,36400,958,--,--,--,15000,300,300,--,481,857,816,110,2116,2000,--,--,5604,--,--,--,4775,--,--,--,--,--,--,--,4954,18477,18477,--,--,--,--,--,--,--,--,--,--,--,0,--,13606,13439,13439,1349, 
 取得投资收益所收到的现金(万元),695,--,--,--,2693,2693,2693,--,1230,--,--,--,706,--,--,--,--,--,--,--,26,--,--,--,--,--,--,--,50,--,--,--,0,--,--,--,112,--,--,--,--,--,--,--,--,--,0,--,50,241,241,241, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),28,42,42,42,23,22,21,22,213,19,18,--,0,0,0,0,36,78,4,37,15,3,3,3,59,50,37,--,426,--,--,--,0,--,--,--,--,--,--,--,808,--,--,--,--,--,0,--,71,71,71,71, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,-0,-0,--,133,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8991,--,--,90,--,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),74878,--,--,61364,61269,--,--,--,7625,7325,--,300,--,--,--,--,632,--,--,--,433,23551,23550,--,1588,452,340,--,2420,8,7,--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,55,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
