 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),31443,94884,62757,44995,32487,81920,58116,38697,22033,80347,52724,40729,22627,85613,59054,45073,28932,76344,52618,38307,20119,61219,35790,24532,13737,50518,25075,37613,28226,16248, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,60,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,6,1,1,--,--, 
 收到的其他与经营活动有关的现金(万元),1578,30721,29448,3036,1733,5715,4873,2458,639,5225,2651,1794,675,4543,3495,2775,997,3640,2760,2280,3358,1616,390,319,146,781,106,175,26,2606, 
 经营活动现金流入小计(万元),33020,125665,92206,48031,34221,87636,62989,41156,22672,85572,55375,42523,23302,90156,62549,47849,29928,79988,55378,40586,23477,62835,36179,24851,13883,51305,25181,37789,28253,18854, 
 购买商品、接受劳务支付的现金(万元),17088,52664,35828,23087,12940,46256,35426,23445,13165,41357,28106,18850,10539,44771,34715,25581,16434,47179,36585,26031,13752,32860,24178,16679,10442,22436,12512,15954,10687,13083, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5367,15685,11911,8162,4320,15962,11404,8087,4344,13431,9130,6888,3593,12371,10074,7226,3887,11492,8172,5547,2821,6709,3953,2672,1297,4510,2402,3495,2716,1037, 
 支付的各项税费(万元),2838,5690,4977,3851,2211,6955,4980,3996,2028,7940,6388,4702,2530,6985,5537,4682,2948,10011,9551,8542,5042,11260,9199,7073,3966,7111,5207,4844,3453,724, 
 支付的其他与经营活动有关的现金(万元),9516,23189,15909,11601,12306,30953,18952,11578,4999,18503,13515,7577,3156,21786,14234,9305,3829,12586,9262,6414,2861,8712,6045,4015,1904,6370,3345,5870,6565,2659, 
 经营活动现金流出小计(万元),34809,97227,68625,46700,31777,100126,70762,47107,24535,81231,57140,38016,19818,85913,64560,46793,27098,81268,63571,46533,24476,59541,43375,30438,17609,40427,23467,30163,23420,17503, 
 经营活动产生的现金流量净额(万元),-1789,28438,23581,1330,2444,-12491,-7773,-5951,-1863,4341,-1765,4507,3485,4244,-2011,1055,2830,-1280,-8193,-5947,-999,3294,-7195,-5588,-3726,10878,1715,7626,4833,1351, 
 收回投资所收到的现金(万元),5579,17330,23,--,--,--,--,--,--,200,--,--,--,--,--,--,--,36200,2000,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),9,--,1,22,--,--,--,--,--,--,--,--,--,120,--,--,--,158,7,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,2,--,--,--,10,10,10,10,10,10,10,10,44,--,--,--,--,--,--,--,16,16,16,16,--,--,5,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,10222,10238,10238,10238,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,5688,5100,--,--,--,--,--,--,--,--,--,--,106,106,--,--,--,--,--,25,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5588,27554,15949,15360,10238,10,10,10,10,210,10,10,10,164,106,106,0,36358,2007,0,0,41,16,16,16,0,0,5,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2678,12241,9362,6312,5102,23090,15898,9876,6518,33861,24292,13821,5215,25099,17498,11766,6635,43950,35746,28885,16580,17071,9602,5147,1668,3794,1340,6838,1882,1406, 
 投资所支付的现金(万元),--,35673,3203,--,--,486,658,658,--,--,--,--,--,200,--,--,--,36210,17300,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,12777,12743,-5857,--,--,--,--,--,27305,27572,--,--,-106,--,--,--,--,10,10,10,--,--,--,--,--,--,--,2,150, 
