 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),36237,16897,69508,48162,30682,19241,53676,42240,23854,10696,32379,22618,17621,6229,28165,20393,5322,25529,19730,18462, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),692,248,972,680,415,37,1077,767,407,256,1021,787,690,91,1197,947,225,1994,1192,1157, 
 收到的其他与经营活动有关的现金(万元),619,178,1631,1175,707,4565,2131,2924,1405,448,672,1011,300,388,737,735,196,703,1360,1275, 
 经营活动现金流入小计(万元),37548,17323,72112,50017,31804,23843,56884,45931,25665,11400,34072,24416,18611,6709,30100,22076,5743,28225,22282,20894, 
 购买商品、接受劳务支付的现金(万元),17535,7547,29544,18161,10886,7721,19538,19453,8740,3478,13968,10464,7199,2973,16410,12159,3579,13921,9303,10828, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7406,4105,9968,7931,5395,3438,7576,5513,3675,2088,5712,4165,2744,1622,4907,3426,1363,4121,2684,1815, 
 支付的各项税费(万元),1943,1075,5482,4480,3222,1156,4713,3282,2182,857,2778,2207,1249,503,2147,1957,465,1484,1660,2272, 
 支付的其他与经营活动有关的现金(万元),3854,3052,6044,4101,2776,7467,6203,5098,1887,1275,4213,2700,1887,720,3497,3054,740,2977,2315,2599, 
 经营活动现金流出小计(万元),30737,15780,51039,34672,22279,19781,38030,33345,16484,7698,26671,19535,13079,5818,26961,20595,6147,22504,15963,17514, 
 经营活动产生的现金流量净额(万元),6810,1543,21072,15344,9525,4061,18853,12586,9181,3702,7401,4881,5533,891,3139,1480,-404,5722,6320,3380, 
 收回投资所收到的现金(万元),16240,--,53728,38000,28000,7539,14126,9031,7022,--,--,--,--,--,--,--,--,--,10,--, 
 取得投资收益所收到的现金(万元),226,35,60,452,352,35,74,74,74,--,33,33,33,--,91,91,--,89,78,65, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,35,--,--,31,29,0,0,0,75,94,36,4,16,11,--,13,3,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,60,--,--,--,79,--,--,--,72,36,36,--,100,--,--,--,120,4809, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16466,35,53883,38452,28352,7604,14308,9106,7096,0,180,162,104,4,207,102,0,102,211,4875, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7558,3664,9899,7939,4615,1989,8134,4259,3591,1919,7374,5002,3638,2102,5186,4046,1454,7560,5124,8221, 
 投资所支付的现金(万元),28335,13335,49000,37248,25000,15000,31400,21476,19000,12000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),139,--,1027,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,772,400, 
 支付的其他与投资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2241,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),36032,16999,59927,45187,29615,16989,39534,25735,22591,13919,7374,5002,3638,2102,5186,4046,1454,7560,8138,8621, 
 投资活动产生的现金流量净额(万元),-19566,-16964,-6044,-6735,-1263,-9386,-25226,-16629,-15495,-13919,-7194,-4840,-3534,-2098,-4979,-3945,-1454,-7458,-7926,-3746, 
 吸收投资收到的现金(万元),300,300,741,810,810,--,13094,10298,10309,--,25638,--,--,--,--,--,--,--,2400,--, 
