 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),62591,50037,35155,19645,175552,137279,92561,53641,320746,251741,183655,88733,202321,123564,84289,36332,155407,110284,71348,36290,139867,95022,60239,28726,112256,84842,43736,19036,59993,40774,24025,12406,102365,83079,52604,28235,122220,97711,55692,27856,251465,226617,160669,77418,476161,352648,222062,112952,821973,579435,418915,238330, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),9171,8636,4068,3204,23261,18980,14476,7968,36082,28992,18111,10009,19482,16081,12229,5320,10123,8471,5949,1826,8593,6673,5113,4128,11011,7726,4872,1348,8373,7717,6906,4606,15998,10245,7156,5062,10309,3677,2698,1898,15169,9323,9217,4250,25598,11637,8213,4120,33954,25587,11170,4955, 
 收到的其他与经营活动有关的现金(万元),2477,2053,1085,362,2428,1811,943,709,1980,2067,786,530,2402,1137,549,499,1821,1320,873,805,2064,1920,1379,640,1637,1272,780,130,1468,837,836,490,2189,1161,412,159,2724,632,637,210,2535,4285,4271,2996,6118,5743,4305,3095,10831,10469,9678,9272, 
 经营活动现金流入小计(万元),74239,60727,40308,23211,201242,158070,107980,62318,358808,282801,202552,99272,224205,140782,97066,42151,167351,120076,78170,38922,150524,103616,66731,33495,124904,93840,49387,20514,69835,49328,31767,17502,120552,94485,60173,33455,135252,102019,59028,29963,269170,240225,174156,84663,507877,370028,234580,120167,866758,615491,439763,252557, 
 购买商品、接受劳务支付的现金(万元),59470,43422,30748,18974,173880,133654,93863,56843,358627,286564,214551,104226,197546,122023,81570,38008,162091,114433,78053,36571,125743,88481,60538,29344,106231,76142,38320,14580,53923,32522,20729,11668,113268,86213,56976,29681,121912,87206,50876,29459,278438,244152,184747,92342,473133,366767,256939,132871,765935,549783,399816,204387, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4555,3682,2744,1725,15249,10077,7007,3571,12240,9474,6548,3257,10971,8488,6045,2963,9810,7374,5091,2364,8803,6874,4902,2316,8705,6375,4678,2844,7195,5603,4065,2984,6481,5115,3993,2398,7089,3237,2348,1187,8307,5936,4322,1807,27414,15905,12705,5316,28526,19131,12768,8055, 
 支付的各项税费(万元),1148,1046,763,583,1842,1319,1100,424,3230,2641,1951,980,2835,1827,1220,719,2934,2093,1244,505,2962,2459,1794,781,2659,1731,1170,894,2061,2016,1466,801,1864,1762,1091,736,1465,1550,1087,671,3925,2939,1904,1594,6081,5639,4501,2698,13832,10280,6398,3703, 
 支付的其他与经营活动有关的现金(万元),1464,2464,2087,1020,5662,3643,2421,814,4605,5590,2801,1354,3502,2414,1502,1360,4266,4149,3712,1095,3765,4936,3524,1586,7587,5068,3592,1425,3526,3631,1786,532,4231,2425,1253,383,10555,8413,5537,1792,20511,18118,10576,5820,42832,45621,35057,12012,56920,51247,38784,20277, 
 经营活动现金流出小计(万元),66636,50615,36342,22302,196634,148693,104390,61652,378703,304269,225851,109818,214855,134752,90336,43050,179101,128049,88100,40534,141272,102750,70758,34027,125182,89316,47760,19743,66705,43772,28046,15986,125844,95515,63312,33198,141021,100406,59848,33109,311181,271144,201549,101562,549460,433931,309202,152897,865213,630441,457766,236422, 
 经营活动产生的现金流量净额(万元),7603,10112,3966,909,4608,9378,3590,666,-19895,-21468,-23298,-10546,9350,6031,6730,-899,-11750,-7973,-9930,-1612,9252,866,-4028,-533,-278,4524,1628,771,3130,5556,3722,1516,-5292,-1029,-3140,257,-5769,1613,-820,-3146,-42011,-30919,-27393,-16899,-41583,-63903,-74622,-32730,1544,-14951,-18002,16135, 
 收回投资所收到的现金(万元),18200,18200,18200,18200,4700,4700,4700,4700,16700,16700,16700,16700,16000,16000,16000,16000,13500,15050,10500,10500,5548,5000,--,--,10118,5118,5083,--,27556,27000,12000,3000,288,655,624,258,388,0,0,--,19042,15898,--,2200,2714,1681,1681,506,5050,--,--,--, 
 取得投资收益所收到的现金(万元),2155,1085,842,706,823,195,84,56,1438,1142,915,400,2063,1734,1003,496,2969,2316,1758,889,3212,2420,1552,610,2355,1783,1217,530,3413,3141,2810,1334,1577,364,55,16,197,150,150,--,342,309,309,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2868,2266,1914,12,109,8,3,2,48,12,3,1,7,3,2,0,20,20,13,3,48,16,13,1,6,6,1,0,2312,6,2,11,1536,25,25,--,147,215,194,67,321,376,376,7,1388,815,373,232,602,2212,1053,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,260,260,260,130,296,--,--,--,--,--,--,--,--,--,--,--,4959,0,0,--,230,2561,2200,--,48,194,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,54,36,22,343,141,56,16,552,1077,359,92,457,280,220,46,355,557,154,105,411,2099,837,127,2042,306,236,102,1021,676,553,256,1476,1172,924,463,2130,1542,1003,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23223,21550,20956,18918,5631,4903,4787,4759,18186,17854,17619,17101,18070,17790,17040,16518,16832,17528,12327,11408,9621,8774,2184,833,13233,7188,6520,577,33637,30704,14966,4451,3813,3143,1541,401,7733,671,581,169,20955,19820,3438,2464,5626,3862,2978,1200,7783,3754,2056,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),225,27,9,5,262,218,162,81,3399,1886,1530,33,1355,553,447,67,1717,1462,1252,272,1722,1707,491,109,2533,429,226,155,495,191,24,10,99,81,49,--,776,75,75,72,1473,734,616,10,3299,942,884,108,7178,7845,4760,134, 
 投资所支付的现金(万元),15000,32654,25900,18700,17200,7000,7662,9652,12272,12272,20772,20700,16700,16200,13000,12000,21000,11000,11000,10000,13000,16000,15000,12000,16026,10000,5000,5000,5169,5000,5000,--,24017,24367,9240,85,36,0,0,--,135,135,135,135,1766,731,241,196,100,--,--,1210, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,298,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--, 
