 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),9262,33439,25093,17341,9467,34758,25523,16467,9153,35882,26064,17270,8326,30039,21503,13578,6713,20819,14083,12693, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),290,5693,4733,3551,319,1460,1168,907,305,1604,961,755,257,605,573,523,112,807,655,782, 
 经营活动现金流入小计(万元),9552,39131,29826,20892,9786,36218,26691,17374,9459,37486,27024,18025,8583,30644,22076,14101,6825,21626,14737,13475, 
 购买商品、接受劳务支付的现金(万元),926,3574,2947,1816,952,2783,2268,1439,708,3719,2580,1692,590,2663,1678,1249,537,2401,2009,1286, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2594,8066,5404,3848,2335,6599,4996,3591,2187,6201,4576,3400,1913,4985,3793,2578,1248,3994,2956,1952, 
 支付的各项税费(万元),1101,5341,3939,2789,1463,6434,4723,3301,1597,6840,4963,3091,1535,5705,4040,2667,1629,3645,2854,2276, 
 支付的其他与经营活动有关的现金(万元),5394,15003,11628,7430,3279,13019,9025,5976,3081,9563,6946,4279,1809,6588,4576,2847,1515,4965,2722,2645, 
 经营活动现金流出小计(万元),10015,31984,23919,15883,8029,28834,21011,14307,7572,26324,19064,12462,5847,19940,14086,9341,4930,15006,10540,8159, 
 经营活动产生的现金流量净额(万元),-463,7147,5907,5009,1757,7384,5680,3067,1887,11163,7960,5563,2736,10704,7989,4761,1895,6620,4197,5315, 
 收回投资所收到的现金(万元),--,--,--,--,--,2000,2000,2000,2000,--,--,--,--,--,--,--,--,--,--,1310, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,15,15,15,15,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,0,--,--,--,3,--,--,--,4,4,4,--,--,--,--,--,0,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,5000,41000,23000,5000,28000,45500,45500,34000,34530,9073,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,5000,41000,23000,5000,30017,47515,47515,36015,34534,9076,4,0,0,0,0,0,0,0,1310, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9049,3557,1337,542,341,8250,6913,6480,1837,3197,2257,1531,655,3104,2429,1601,698,2461,2624,1996, 
 投资所支付的现金(万元),--,470,470,--,--,--,1000,1000,500,2500,--,--,--,--,--,--,--,--,--,1300, 
