 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),24028,101703,74143,48789,29064,78867,53982,34990,17240,75555,52704,36274,18780,77229,57913,38912,20583,84788,63638,43792,23739,88611,64959,42402,21358,93477,69763,45658,25574,80925,58724,38750,21856,76764,58022,38223,78218,57343,70908,51005, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到的税费返还(万元),266,386,386,301,301,292,290,290,278,139,139,139,96,315,315,230,182,515,513,512,230,1205,1082,457,47,402,433,433,411,999,821,527,268,666,476,224,482,273,576,698, 
 收到的其他与经营活动有关的现金(万元),4926,15109,13011,8296,2553,1141,434,297,91,1442,1308,1211,639,3346,2731,1678,954,53410,53148,24892,24592,20968,26968,2581,2220,13322,932,626,178,1175,866,475,247,777,1185,703,886,4751,9380,5486, 
 经营活动现金流入小计(万元),29220,117198,87541,57386,31918,80301,54706,35576,17610,77136,54151,37624,19515,80890,60958,40820,21718,138712,117299,69195,48561,110784,93009,45441,23625,107201,71128,46716,26163,83099,60412,39752,22371,78207,59683,39150,79587,62367,80865,57189, 
 购买商品、接受劳务支付的现金(万元),19849,69425,49799,32911,17673,47237,32840,23963,14228,43381,31074,21393,12563,45182,34277,24317,15182,50804,38512,27327,16624,54881,40058,26712,13654,62189,47819,31353,15881,48790,39435,26773,12590,46896,35066,23349,55391,44068,50875,42296, 
