 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),62332,36513,105259,76009,48295,22221,72735,47435,29232,13968,67895,47781,29531,12597,67382,48795,29946,14238,7045,4829,3087,1346,6809,4377,2730,1236,4017,3126,2124,928,4034,2980,1996,716,4172,2756,1879,905,3695,2870,1962,834,2644,2015,1279,546,2331,2342,1764,802, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 收到的税费返还(万元),4,0,496,93,55,11,19,493,493,13,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,0,--,--,6,--,--,--,2,--,0,0,--,--,--,0, 
 收到的其他与经营活动有关的现金(万元),2689,8901,17297,12238,4502,1730,8699,9632,2365,1961,7880,8834,3925,2637,2837,1944,4258,3384,322,262,9,99,189,265,138,1,754,273,267,29,959,267,236,399,496,76,31,25,1915,454,166,158,2452,1698,1605,134,4442,340,4017,3428, 
 经营活动现金流入小计(万元),65025,45414,123051,88340,52852,23962,81452,57560,32090,15942,75799,56614,33456,15234,70219,50739,34204,17622,7366,5091,3096,1445,6998,4642,2868,1236,4771,3400,2392,957,4993,3247,2232,1115,4667,2831,1910,930,5617,3324,2127,992,5097,3713,2884,679,6774,2681,5781,4230, 
 购买商品、接受劳务支付的现金(万元),55393,29044,92455,65777,36562,19282,41702,21430,12203,5087,46811,25601,17818,5121,42931,25716,18212,6483,2757,2093,1242,481,3659,2250,1479,816,2516,1872,1313,504,2232,1622,1075,471,1736,1301,875,462,1750,1333,1105,387,1062,827,569,269,525,15,-116,-355, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),8153,3738,13126,9259,5752,2617,8004,6141,3713,1921,6785,4920,2982,1773,4614,2863,1930,942,1414,1306,717,380,1201,860,560,265,984,741,504,250,932,726,497,246,834,619,402,207,774,572,382,167,628,464,311,159,511,353,247,109, 
 支付的各项税费(万元),6833,3220,10283,7123,5251,1923,7395,5676,3830,1826,7710,5042,3017,1379,7549,5695,3937,1923,768,591,436,185,566,433,242,101,278,214,146,74,302,223,152,67,306,228,162,93,295,212,138,65,271,185,115,41,323,270,208,101, 
 支付的其他与经营活动有关的现金(万元),8403,12159,16542,22929,17811,5663,9492,6708,2562,1260,7955,6928,2761,2033,7745,10130,3621,2706,1973,1337,855,504,1255,1021,589,152,1100,626,471,294,1056,418,250,244,1380,486,346,127,3307,1356,497,328,2898,2188,1410,276,5128,2099,5476,4309, 
 经营活动现金流出小计(万元),78782,48161,132405,105088,65377,29485,66593,39954,22309,10094,69261,42490,26578,10306,62839,44404,27700,12055,6913,5326,3249,1550,6682,4564,2869,1333,4877,3452,2434,1123,4523,2989,1975,1029,4255,2633,1786,890,6126,3472,2121,947,4858,3663,2405,744,6487,2737,5816,4165, 
 经营活动产生的现金流量净额(万元),-13757,-2747,-9354,-16748,-12525,-5523,14860,17606,9781,5848,6538,14124,6878,4928,7380,6335,6504,5567,453,-235,-153,-104,316,79,-1,-97,-106,-52,-42,-166,470,258,257,86,412,198,125,40,-509,-148,6,46,238,50,479,-65,287,-56,-35,65, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,200,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,--,5,3,--,--,--,--,--,--,3,3,3,3,4,2,178,--,0,0,--,--,1,1,1,--,200,--,--,--,0,--,--,--,0,0,--,--,861,--,--,--,0,0,0,0,5,102,100,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-163,-163,--,--,--,--,--,--,85,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),1242,1244,9546,7594,7546,7593,11997,5659,5556,5556,22594,--,--,--,22179,11270,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,542,--,--,0,--,0,0,--,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--, 
 投资活动现金流入小计(万元),1243,1244,9551,7597,7546,7593,11997,5659,5556,5556,22598,203,3,3,22020,11108,178,0,0,0,0,0,86,1,1,0,200,0,0,0,0,0,--,--,0,0,--,--,861,542,--,--,0,0,0,0,5,102,100,10, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13502,9239,41241,33285,30001,3246,13993,4615,2306,1181,22252,4422,3053,1985,10681,4117,7207,7128,1039,1025,12,11,221,108,65,42,65,19,17,8,225,89,31,4,417,228,134,23,606,558,214,7,62,39,28,8,120,50,7,42, 
 投资所支付的现金(万元),982,982,500,6150,--,--,53194,3940,3940,900,980,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,35,--,0,0,--,--,--,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-29456,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),--,1586,3020,3742,2907,1869,1165,1657,846,906,21025,13336,10232,4787,23518,19144,13965,11166,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,1,1,--,0,--,--,0,5,5,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,--, 
 投资活动现金流出小计(万元),14483,11806,44760,43177,32908,5115,68351,10213,7092,2987,44257,17758,13284,6772,4743,23261,21172,18294,1039,1025,12,11,221,108,65,42,65,19,17,8,225,89,31,4,417,228,135,23,606,559,214,7,97,43,33,8,120,51,7,42, 
 投资活动产生的现金流量净额(万元),-13240,-10562,-35209,-35580,-25363,2479,-56354,-4554,-1536,2569,-21659,-17554,-13281,-6769,17277,-12153,-20994,-18294,-1039,-1025,-12,-11,-135,-107,-64,-42,135,-19,-17,-8,-225,-89,-31,-4,-417,-228,-135,-23,255,-17,-214,-7,-97,-43,-33,-8,-115,52,92,-33, 
 吸收投资收到的现金(万元),300,--,470,470,270,--,55185,--,--,--,750,750,350,350,--,--,--,--,29456,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),300,--,--,470,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 取得借款收到的现金(万元),76645,28001,143647,123784,94537,3000,39850,15000,8000,--,21500,19300,3000,--,23000,23000,16000,4500,--,--,--,--,550,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,0,--,--,--,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,0,--,0,--,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),23803,8953,14000,--,--,5000,--,663,--,--,--,--,--,--,--,--,--,0,1340,1340,--,--,--,550,550,--,--,--,--,--,--,--,--,--,0,0,--,--,7386,7286,7518,7286,5960,--,0,0,--,--,--,0, 
 筹资活动现金流入小计(万元),100748,36954,158117,124254,94807,8000,95035,15663,8000,0,22250,20050,3350,350,23000,23000,16000,4500,30796,1340,0,0,550,550,550,0,0,0,0,0,0,0,--,--,0,0,--,--,7386,7286,7518,7286,5960,0,0,0,0,0,--,0, 
 偿还债务支付的现金(万元),55979,13125,104199,64308,44921,5075,34830,26380,10630,11250,1460,1030,630,350,39040,26360,15560,7790,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,7286,7286,7286,7286,5710,--,0,0,50,--,--,0, 
 分配股利、利润或偿付利息所支付的现金(万元),4464,1791,9305,9246,4555,800,2966,2533,1513,797,2656,2024,1238,610,3473,2493,1651,844,--,--,--,--,18,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,250,0,0,0,226,178,178,85, 
