 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),57899,195527,133454,111518,80229,200809,165102,119236,53816,139366,102840,66652,30156,88776,46467,28676,15601,56959,33245,20109,9082,53946,28690,18250,10948,56480,33401,19729,9181,31410,11560,5229,2070,31694,17711,12460,19494,7990,20239,20388, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),2580,--,746,15050,10730,34154,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),11319,53410,37684,22008,2610,11954,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5,359,78,6,--,387,226,150,--,412,133,130,7,476,399,217,13,908,520,488,54,1240,513,508,470,474,263,247,197,279,174,8,--,797,651,438,597,204,595,461, 
 收到的其他与经营活动有关的现金(万元),118973,338377,215251,173699,86374,219260,194207,125544,41783,12294,1303,1464,588,6068,3195,1762,944,1359,1282,1140,728,4073,2522,1501,545,3771,1877,1404,259,4063,1701,832,239,2172,1762,352,427,2858,2276,857, 
 经营活动现金流入小计(万元),190777,587674,387213,322281,179943,466563,359535,244930,95599,152071,104276,68246,30751,95320,50060,30656,16559,59225,35048,21737,9865,59259,31726,20260,11962,60725,35542,21380,9637,35752,13434,6069,2308,34662,20123,13250,20518,11052,23110,21705, 
 购买商品、接受劳务支付的现金(万元),41950,183970,156575,132815,86125,168755,154885,119543,51119,123497,97537,75729,28071,78844,41297,20404,10086,45065,34161,25222,14683,42097,29310,23162,11013,47649,32323,22656,10283,22067,16379,10440,5262,15743,12325,5010,10106,7813,10459,8091, 
 客户贷款及垫款净增加额(万元),-5357,26163,-7729,16984,4175,25898,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),1490,12101,6965,4801,2515,3187,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13363,39761,24957,15795,8419,27735,20931,11012,5102,11984,8380,5811,3148,9539,6275,4128,2073,8300,5701,3797,1913,7269,4626,3500,1947,5877,4167,2496,1238,3582,2234,1425,827,2353,1470,984,1699,1213,1082,936, 
 支付的各项税费(万元),9507,17659,19776,11113,5234,21781,17078,11527,4229,8035,6327,4526,2096,4140,2638,2035,1651,3452,1771,1425,908,4106,1799,1461,867,2906,2985,2511,1917,2099,1230,955,513,3564,2864,1847,2159,1340,2685,2782, 
 支付的其他与经营活动有关的现金(万元),153486,332957,212302,165228,91116,213982,212160,141186,53820,28301,20779,9859,6187,12339,8275,4940,2679,7400,5989,3706,2089,9240,6454,4109,2284,7213,6153,3961,1996,5519,4926,3288,1669,5863,5257,2741,5549,6449,3131,2526, 
 经营活动现金流出小计(万元),214440,612612,412845,346737,197585,461338,405054,283269,114271,171817,133023,95924,39501,104861,58486,31508,16489,64217,47624,34150,19593,62712,42189,32233,16112,63645,45628,31625,15434,33267,24768,16108,8271,27523,21916,10583,19513,16815,17357,14335, 
 经营活动产生的现金流量净额(万元),-23664,-24938,-25632,-24456,-17642,5226,-45519,-38338,-18672,-19746,-28748,-27679,-8750,-9541,-8425,-852,70,-4991,-12576,-12413,-9728,-3452,-10463,-11973,-4150,-2920,-10087,-10245,-5796,2485,-11334,-10038,-5963,7139,-1792,2668,1005,-5762,5753,7370, 
 收回投资所收到的现金(万元),--,12152,39731,3097,--,20070,5941,5821,3950,--,3400,3400,3400,30000,25000,18000,--,20,820,13920,20,--,--,--,--,--,--,--,--,--,--,--,--,15,15,15,--,--,400,--, 
 取得投资收益所收到的现金(万元),19188,1610,1480,--,--,94,16,16,9,0,--,0,--,1504,1236,761,93,861,215,133,0,--,--,--,--,--,--,--,--,--,--,--,--,193,193,193,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,108,52,33,33,23,4,12,6,21,3,0,11,22,19,19,--,2,--,--,--,1,1,1,1,--,--,--,--,1,1,1,1,1,--,1,0,--,--,4, 
 处置子公司及其他营业单位收到的现金净额(万元),19214,35766,4379,4379,--,--,--,--,--,9945,5386,5386,--,95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,20,100,100,100,600,--,--,--,200,200,--,--,615,--,--,--,200,200,200,200,500,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),38403,49657,45742,7609,133,20786,5961,5848,3965,10165,8989,8786,3411,32235,26255,18780,93,1082,1235,14253,220,501,1,1,1,0,0,0,0,1,1,1,1,209,208,209,0,--,400,104, 
