 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),15308,53343,41148,26533,9246,54580,39787,22243,9919,47179,31345,20505,8350,60400,38650,23939,11348,59214,42763,27952,13218,56913,40799,25295,10042,54682,38693,22758,7063,45627,30260,20471,34271,22034,31401,22071, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),2881,6506,4998,3795,2478,4784,2836,2139,1034,6041,5087,2829,1771,5200,4199,2842,1642,4245,3303,1984,654,4250,2758,1590,1020,3527,2117,465,463,2287,1691,1388,1010,727,430,697, 
 收到的其他与经营活动有关的现金(万元),178,286,363,239,4609,471,1745,1522,2071,1400,1634,849,376,1829,2384,1851,714,2206,2183,1573,795,897,1997,1439,510,1479,1065,811,258,1431,938,375,1412,206,991,526, 
 经营活动现金流入小计(万元),18367,60135,46509,30567,16333,59835,44368,25904,13024,54620,38067,24184,10497,67428,45233,28632,13704,65665,48248,31509,14667,62060,45554,28324,11572,59688,41876,24033,7784,49345,32890,22233,36693,22967,32823,23294, 
 购买商品、接受劳务支付的现金(万元),9664,36793,29724,18155,11376,30859,24073,16340,7934,37423,30518,23565,15471,45202,32551,18727,9781,47243,34860,22118,13199,42825,33392,22014,11645,44049,31320,18242,9257,35254,25627,14689,21163,13103,24427,18079, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),2846,11572,8208,5267,2179,11662,8924,5817,2459,11311,9195,6335,2432,10913,7763,4242,1807,9184,6803,4340,1911,7522,5657,3647,1551,6458,5374,2719,1179,5033,3587,2303,2893,1851,2272,1543, 
 支付的各项税费(万元),1376,2743,2624,2179,738,2672,2273,1942,985,3568,3680,2558,996,4272,3127,2149,450,3506,3067,2014,517,3827,3352,2238,1034,3322,3169,2064,498,1997,1844,983,2467,1789,2413,631, 
