 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),403945,262762,136105,398672,298940,198627,102454,334670,263562,177785,94471,344338,275426,180452,99955,387336,280052,181586,82353,340407,250752,166517,83349,257074,178574,107101,57139,224372,165435,113401,54630,216878,154054,95725,56645,158925,109953,71406,33728,154415,89839,58848,28322,128973,95171,60702,28939,113568,84811,62847,25864, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),1300,1278,132,169,135,88,--,38,38,38,38,16,--,--,--,13,--,--,--,2,--,--,--,--,--,--,--,--,80,80,--,--,--,0,5,0,140,190,--,766,182,182,--,0,515,409,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2822,2368,3174,1977,529,347,1301,1600,545,511,116,2128,1112,805,326,1469,2282,1599,417,2061,1467,1051,273,2690,2659,1920,1279,6569,3536,1223,216,1254,780,563,138,1237,923,517,4583,1753,1146,753,7006,827,732,539,6097,1126,913,330,186, 
 经营活动现金流入小计(万元),408067,266409,139411,400818,299604,199062,103754,336308,264144,178333,94625,346483,276538,181257,100281,388818,282334,183186,82771,342471,252219,167568,83623,259765,181232,109021,58418,230941,169050,114703,54846,218132,154834,96288,56788,160162,111016,72113,38311,156934,91167,59783,35328,129800,96418,61649,35036,114694,85724,63177,26050, 
 购买商品、接受劳务支付的现金(万元),330766,203133,102251,274784,242216,154422,84004,220998,193092,130329,67341,247071,216255,152477,79931,271320,217574,135238,67656,226177,180546,116887,59105,177001,131151,77786,34249,154450,124294,76428,38251,165170,100553,58769,38993,94609,75650,42370,20168,79924,65133,37986,21917,81779,55287,36469,21712,93809,65632,38474,16960, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47274,31099,16973,46340,25949,17361,9853,29033,20645,13734,7838,23743,15721,11032,6124,19137,13741,9451,5138,18500,12968,9121,4882,14034,10185,6746,3556,11520,8316,5325,2987,9964,7423,5118,2959,7184,5202,3663,1948,8098,5345,3627,2115,6552,4883,2848,1594,5342,4022,2696,1419, 
 支付的各项税费(万元),17871,10448,5274,23970,14932,9822,4270,21661,14870,9971,3923,21923,15328,9209,4165,22825,17537,9481,5178,22247,17001,11046,6263,16998,12480,7484,3933,14745,12308,9653,3780,15960,13083,8704,4350,11389,6580,4363,1618,13131,7352,5078,2353,10141,8204,5031,1852,7694,4466,3524,1061, 
 支付的其他与经营活动有关的现金(万元),16108,9993,4949,48110,11143,6912,3976,33395,6002,3746,4705,27682,7297,4948,2555,37042,13881,4951,1750,29708,8077,6064,7597,20640,6141,3931,960,18662,2816,6805,2088,15317,7601,6248,1045,12313,2514,1495,2209,3742,4764,2178,1596,3385,3722,1944,2104,2564,5820,8243,1645, 
 经营活动现金流出小计(万元),412019,254673,129447,393204,294239,188516,102103,305087,234610,157780,83807,320420,254601,177666,92775,350324,262733,159121,79721,296631,218592,143117,77847,228673,159957,95947,42698,199377,147733,98212,47105,206411,128659,78839,47347,125496,89947,51891,25943,104895,82595,48868,27980,101858,72096,46292,27261,109410,79940,52936,21085, 
