 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),26203,52032,30446,20298,8407,37988,23532,15474,7958,28184,21709,14126,8057,33271,23215,15151,7106,26366,21441,22020, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),175,402,416,367,268,96,--,--,--,90,48,48,--,204,204,204,62,360,627,403, 
 收到的其他与经营活动有关的现金(万元),11900,7266,1934,1572,473,5636,592,54,17,534,35,16,238,81,131,44,67,906,86,735, 
 经营活动现金流入小计(万元),38278,59700,32796,22237,9148,43720,24124,15528,7975,28807,21792,14190,8295,33556,23551,15400,7235,27632,22154,23159, 
 购买商品、接受劳务支付的现金(万元),42850,31212,21877,15316,9465,21781,14863,9106,6658,18181,15321,9715,7427,21169,14265,8281,7320,18276,13099,15793, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2034,4814,3145,2173,1035,2893,1959,1250,676,2145,1631,1162,646,1934,1478,1022,566,1981,1282,1069, 
 支付的各项税费(万元),1757,3825,3078,2344,431,1606,1332,964,411,1880,1380,1010,428,1615,1292,653,324,968,1093,1088, 
 支付的其他与经营活动有关的现金(万元),4833,17210,7966,5011,2327,14701,4732,1808,1155,3769,2813,1800,1044,4590,3369,2298,1339,3673,2836,2562, 
 经营活动现金流出小计(万元),51473,57061,36066,24844,13258,40982,22886,13128,8900,25975,21145,13687,9546,29308,20404,12253,9549,24898,18310,20512, 
 经营活动产生的现金流量净额(万元),-13196,2639,-3269,-2607,-4110,2739,1238,2400,-925,2832,647,503,-1251,4249,3147,3146,-2314,2734,3844,2647, 
 收回投资所收到的现金(万元),0,8000,8000,8000,3000,6000,8000,6000,4000,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,40,40,40,6,249,189,189,117,66,5,5,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1901,16,--,--,28,650,--,--,72,62,--,--,--,--,--,--,10,--,104, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,2,2,--,--,--,--,--,--,1423,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,9942,8056,8040,3006,6277,8839,6189,4117,140,69,5,0,0,0,0,0,1433,0,104, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6544,20839,14241,9892,2195,10047,5364,3967,1616,3353,2121,632,232,1141,962,588,560,2969,2912,3503, 
 投资所支付的现金(万元),--,8180,13194,8000,8000,158,6170,6060,--,6000,6000,6000,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7997,3332,5342,5342,5465,16897,17312,--,60,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,36,36,36,--,112,1500,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14541,32351,32813,23270,15696,27102,28958,11527,1676,9353,8121,6632,232,1141,962,588,560,2969,2912,3503, 
 投资活动产生的现金流量净额(万元),-14541,-22409,-24757,-15229,-12690,-20825,-20119,-5338,2440,-9213,-8052,-6627,-232,-1141,-962,-588,-560,-1536,-2912,-3399, 
 吸收投资收到的现金(万元),477,--,--,--,--,39807,41095,--,--,16035,16035,16035,--,--,--,--,--,--,--,3680, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),38134,32440,22440,13718,4800,3545,2000,--,--,--,--,--,--,1500,1500,1500,1500,2244,1000,2300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2,1797,2276,1366,0,--,13,13,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),38613,34237,24716,15084,4800,43352,43108,13,0,16035,16035,16035,0,1500,1500,1500,1500,2244,1000,5980, 
 偿还债务支付的现金(万元),7856,11525,2633,422,10,2830,4400,--,--,1200,1200,1200,1200,1544,1544,1544,1244,2000,2000,2200, 
 分配股利、利润或偿付利息所支付的现金(万元),976,2923,2401,2089,82,1178,1065,1001,940,11,11,11,11,656,638,620,18,748,1330,250, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),210,15572,1451,847,92,3505,1227,13,113,583,502,502,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),9042,30020,6485,3358,184,7512,6692,1013,1053,1794,1713,1713,1211,2201,2182,2164,1262,2748,3330,2450, 
 筹资活动产生的现金流量净额(万元),29571,4217,18231,11726,4616,35839,36416,-1001,-1053,14241,14322,14322,-1211,-701,-682,-664,238,-504,-2330,3530, 
 汇率变动对现金及现金等价物的影响(万元),-19,-32,-33,-17,-13,10,-5,1,0,-3,-1,-3,--,1,1,1,--,-38,-36,-13, 
 现金及现金等价物净增加额(万元),1814,-15585,-9828,-6127,-12197,17763,17530,-3938,462,7857,6915,8195,-2694,2408,1503,1895,-2636,656,-1434,2765, 
 加:期初现金及现金等价物余额(万元),16480,32249,32249,32249,32740,14486,14842,14486,14486,6629,6629,6629,6629,4221,4221,4221,4221,3565,4999,2234, 
 期末现金及现金等价物余额(万元),18295,16664,22421,26122,20542,32249,32372,10549,14948,14486,13544,14823,3934,6629,5724,6116,1585,4221,3565,4999, 
 净利润(万元),--,11907,--,3224,--,4524,--,1685,--,3912,--,1846,--,3695,2874,1742,--,3140,2872,3186, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,838,--,266,--,232,--,69,--,135,--,61,--,36,98,42,--,-1,55,-35, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1915,--,964,--,1568,--,643,--,1501,--,717,--,1464,1147,769,--,1388,1162,749, 
 无形资产摊销(万元),--,1150,--,349,--,296,--,28,--,56,--,28,--,62,48,34,--,58,23,30, 
 长期待摊费用摊销(万元),--,168,--,38,--,37,--,6,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-3,--,--,--,25,--,--,--,-43,--,--,--,--,--,--,--,-8,--,-13, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,907,--,289,--,64,--,-50,--,14,--,14,--,75,57,38,--,186,166,96, 
 投资损失(万元),--,-135,--,-116,--,-285,--,-188,--,-66,--,-5,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-168,--,-57,--,-48,--,-6,--,-109,--,-96,--,39,28,37,--,50,-30,-31, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,7859,--,-642,--,-2346,--,-249,--,1070,--,557,--,101,1032,265,--,-2068,-215,-1032, 
 经营性应收项目的减少(万元),--,-38763,--,-4284,--,-5811,--,-1484,--,-3213,--,-2902,--,-748,-3136,-1400,--,-1193,-1354,-798, 
 经营性应付项目的增加(万元),--,16966,--,-2640,--,4482,--,1947,--,-425,--,282,--,-476,999,1619,--,1164,1165,497, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2639,--,-2607,--,2739,--,2400,--,2832,--,503,--,4249,3147,3146,--,2734,3844,2647, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18295,16664,22421,26122,20542,32249,32372,10549,14948,14486,13544,14823,3934,6629,5724,6116,1585,4221,3565,4999, 
 现金的期初余额(万元),16480,32249,32249,32249,32740,14486,14842,14486,14486,6629,6629,6629,6629,4221,4221,4221,4221,3565,4999,2234, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1814,-15585,-9828,-6127,-12197,17763,17530,-3938,462,7857,6915,8195,-2694,2408,1503,1895,-2636,656,-1434,2765, 

