 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),103378,354187,249731,190332,103089,376916,261626,189547,103228,438305,266786,192527,99054,358999,227963,156959,81066,360953,255949,172661,84759,348601,237399,158607,81716,305694,150450,251149,159674,107090, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,43,--,--,--,--,--,--,--,48,--,--,--,--,--,--,--,--,--,--,--,--,57,--,--,68,208,98,114,721, 
 收到的其他与经营活动有关的现金(万元),8139,26290,20427,14599,7824,36568,20488,13086,6186,32545,29347,19128,11659,19283,21787,15558,7788,16679,21695,15864,5186,55850,9595,8954,2361,12623,9599,10572,21626,3371, 
 经营活动现金流入小计(万元),111517,380520,270158,204931,110913,413484,282114,202633,109414,470897,296133,211655,110713,378282,249749,172517,88854,377633,277644,188525,89945,404451,247051,167561,84078,318386,160258,261819,181414,111182, 
 购买商品、接受劳务支付的现金(万元),78130,214785,185003,126472,76790,238559,177011,112409,64362,199538,157100,101228,51250,252095,162384,99623,53675,247225,200968,144564,77511,234444,172303,119507,70242,188550,102486,158856,145396,73002, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12698,49144,28637,21925,11055,44907,27051,20143,12183,40275,26398,16472,7778,36536,25738,17786,8392,40744,27210,17959,8571,36085,24347,16745,7275,29158,14383,21481,15626,10722, 
 支付的各项税费(万元),9792,35454,25737,18738,8635,31182,26826,19425,11364,34584,25496,18100,8118,34988,24948,20591,11751,38458,32894,26548,12848,36420,30138,21460,12254,31482,20930,25296,12185,6923, 
 支付的其他与经营活动有关的现金(万元),11738,55113,30196,21485,15342,63022,54184,38892,25837,66492,76687,27789,13977,40106,47067,32606,10691,45727,42559,27504,12216,97158,38847,22810,9301,41396,17173,24238,17698,11735, 
 经营活动现金流出小计(万元),112359,354495,269573,188620,111822,377669,285072,190870,113747,340888,285681,163589,81123,363724,260137,170606,84509,372154,303631,216575,111146,404108,265635,180521,99072,290586,154972,229870,190905,102383, 
 经营活动产生的现金流量净额(万元),-842,26025,585,16311,-909,35815,-2958,11763,-4333,130009,10452,48066,29590,14559,-10387,1912,4346,5479,-25987,-28049,-21201,344,-18583,-12960,-14995,27800,5285,31949,-9492,8799, 
 收回投资所收到的现金(万元),71500,424445,39600,29100,6400,119500,80900,72000,23000,61100,50000,44000,14000,39000,39900,--,20000,185299,20000,--,5000,--,19605,4875,1455,4000,--,--,--,--, 
 取得投资收益所收到的现金(万元),992,2628,2417,1617,495,2916,1276,390,143,1166,876,714,323,2883,1167,761,307,917,710,619,244,48,120,31,3,2,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,276,4,2,1,67,32,29,11,26,6,4,0,20,20,8,8,503,62,61,--,4,2,--,0,4,0,16,--,4259, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,58,--,--,--,4009,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),72499,427407,42020,30719,6896,126493,82207,72420,23153,62292,50881,44718,14323,41904,41087,769,20314,186719,20772,680,5244,53,19727,4906,1458,4006,0,16,0,4259, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2311,19003,17617,10130,3755,31575,14488,10901,5223,21983,10947,6225,3394,14428,10846,8516,5192,36691,21869,14125,2974,20591,8949,4824,975,9661,4311,27095,750,2430, 
 投资所支付的现金(万元),95500,412345,27500,21600,19000,130500,69400,48400,42400,155425,105110,64800,63752,52100,54000,4000,--,222505,50000,50000,10000,--,18640,3910,700,5965,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,107,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7339, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,4009,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),97811,431348,45117,31730,22755,162075,83888,59301,47623,181524,116057,71025,67146,66528,64846,12516,5192,259196,71869,64125,12974,20591,27589,8734,1675,15626,4311,27095,750,9768, 
 投资活动产生的现金流量净额(万元),-25312,-3941,-3097,-1011,-15859,-35582,-1680,13119,-24470,-119233,-65176,-26307,-52823,-24624,-23760,-11747,15122,-72477,-51097,-63445,-7730,-20539,-7862,-3829,-217,-11620,-4311,-27078,-750,-5509, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,200670,201799,201799,--,--,--,15000,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,34270,34270,--,--,17,--,--,--,4756,4659,834,--,34604,21487,18650,5797,30971,10672,62938,80107,59305, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,874,--,--,--,--,--,--,--,--,4031,--,--,--,4336,1285,6258,2022,--,--,11644,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,35144,34270,0,0,17,0,0,0,4756,8690,834,0,235274,227623,221735,12055,32993,10672,77938,91750,59305, 
 偿还债务支付的现金(万元),--,--,--,--,--,3896,3917,3917,1964,17,17,17,17,1332,1333,1333,1333,9834,7242,6409,5569,46175,37345,23245,8335,34208,8551,68585,64863,46262, 
 分配股利、利润或偿付利息所支付的现金(万元),256,25013,24763,24528,375,30872,30641,30463,318,20362,20052,20049,0,8833,8833,8833,11,16111,16091,16085,34,9886,9771,480,251,1264,693,2506,2166,4387, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
