 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),546640,339814,133750,632815,420338,254129,101898,494149,336010,--,426656,383394,346549,304159, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),47,27,4,45,43,42,16,128,128,--,592,17,--,686, 
 收到的其他与经营活动有关的现金(万元),3912,2264,322,5626,2908,2012,1015,10922,9311,--,6489,21599,19643,10460, 
 经营活动现金流入小计(万元),550599,342105,134077,638486,423289,256183,102928,505199,345450,--,433737,405009,366192,315305, 
 购买商品、接受劳务支付的现金(万元),303430,183033,82925,323298,211674,125869,51768,291774,213925,--,267057,227633,217279,212808, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),74343,53698,31821,79316,58569,42186,24991,74802,56264,--,67589,53650,41145,29302, 
 支付的各项税费(万元),44066,29703,13143,42924,32880,21014,8491,34435,21514,--,29187,26296,24404,18761, 
 支付的其他与经营活动有关的现金(万元),79815,49945,24299,76943,53803,32926,16418,62755,46344,--,55668,46186,41864,38864, 
 经营活动现金流出小计(万元),501653,316379,152188,522481,356926,221995,101668,463767,338046,--,419501,353765,324691,299736, 
 经营活动产生的现金流量净额(万元),48946,25726,-18111,116005,66364,34188,1261,41432,7404,1639,14236,51244,41501,15569, 
 收回投资所收到的现金(万元),1934345,1032632,432898,1116734,619317,368810,173933,955052,687907,--,681856,704681,666007,128344, 
 取得投资收益所收到的现金(万元),8126,4858,2129,7384,4810,1839,960,4610,3486,--,6321,3906,2800,5166, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,15,12,46,14,8,0,13,13,--,84,2,1,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),80,80,--,--,--,--,--,179,179,--,--,--,4153,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1942570,1037584,435039,1124164,624141,370657,174893,959854,691584,--,688261,708588,672961,133518, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15655,9568,4266,10049,8272,5578,2499,29247,25909,--,22620,14907,26138,26301, 
