 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),21065,80247,36541,20938,9559,48043,26860,15061,8211,32059,14877,8668,5275,24915,11993,7962,4842,21228,25919,17609, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),129,928,591,244,186,591,321,238,133,531,420,408,--,100,64,51,51,352,152,--, 
 收到的其他与经营活动有关的现金(万元),2600,5893,3308,1604,563,3965,3180,2546,515,4153,3387,1962,717,3100,2048,870,153,2109,2918,1890, 
 经营活动现金流入小计(万元),23793,87068,40440,22786,10308,52598,30361,17846,8860,36742,18684,11038,5993,28115,14104,8884,5046,23690,28990,19499, 
 购买商品、接受劳务支付的现金(万元),15243,31930,14618,7170,3832,18647,13035,9020,5169,15645,10094,8008,3659,12488,8278,4870,2424,8865,10797,8137, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4445,8608,5844,3966,2350,6836,5262,3851,2165,4097,2671,1824,1123,3538,2602,1790,992,3402,3103,2768, 
 支付的各项税费(万元),4291,5868,4302,3136,2864,5638,4216,2560,2107,4424,3736,3005,2755,3419,2742,2135,2185,2746,3350,3020, 
 支付的其他与经营活动有关的现金(万元),4812,11330,8317,5541,2576,8423,7326,5410,2053,8328,6685,3875,1376,6992,4772,2941,1636,6230,5818,5516, 
 经营活动现金流出小计(万元),28791,57736,33081,19812,11622,39544,29837,20841,11494,32495,23186,16711,8913,26438,18394,11736,7237,21243,23068,19440, 
