 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),7503,4966,1590,11198,7210,5144,2886,9665,3242,8278,15391,15152, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,33,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),289,142,128,344,185,146,187,237,276,178,437,551, 
 经营活动现金流入小计(万元),7792,5108,1718,11542,7396,5290,3074,9935,3518,8457,15828,15703, 
 购买商品、接受劳务支付的现金(万元),1474,827,417,2213,1579,989,562,1978,715,1888,5141,5567, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4306,3575,2735,5350,4248,3773,3006,4911,3419,5363,4458,4207, 
 支付的各项税费(万元),897,657,286,966,948,482,367,1010,594,1189,1134,1525, 
 支付的其他与经营活动有关的现金(万元),1712,574,478,1614,1067,590,539,1305,525,1162,1266,1901, 
 经营活动现金流出小计(万元),8390,5632,3916,10143,7841,5835,4474,9204,5252,9602,11999,13199, 
 经营活动产生的现金流量净额(万元),-597,-525,-2197,1399,-446,-545,-1401,731,-1735,-1145,3829,2503, 
 收回投资所收到的现金(万元),--,7,--,--,--,0,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,--,0,--,0,--,--,0,0,60,21,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,435,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,2569,2569,2569,734,1101,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7,7,0,2569,2569,2569,734,1101,0,60,456,19, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),71,64,4,15866,16040,4308,10,144,17,478,1918,2518, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
