 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),7452,37265,22424,13552,6421,25933,12654,8416,3499,23611,14052,8288,3966,32343,17976,9365,23217,21773,22837, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),403,1396,1108,421,152,1422,571,481,305,1896,1207,1170,718,932,809,668,1285,1068,697, 
 收到的其他与经营活动有关的现金(万元),1164,1320,1021,361,120,1188,740,477,167,927,557,377,88,664,558,161,1687,2598,620, 
 经营活动现金流入小计(万元),9019,39981,24553,14333,6693,28543,13965,9374,3970,26434,15815,9834,4772,33939,19344,10194,26189,25438,24153, 
 购买商品、接受劳务支付的现金(万元),3555,22536,10670,6977,2844,18658,11083,7450,4232,17962,11149,8257,4578,16793,12255,7004,12127,11880,12406, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2113,5919,4158,3102,2032,5484,3908,2918,1945,4602,3667,2681,1726,4366,3236,2318,3956,3785,2666, 
 支付的各项税费(万元),974,4999,2868,2428,963,3620,2418,1858,1040,2527,1558,1239,826,4514,3050,2607,3157,3251,3717, 
 支付的其他与经营活动有关的现金(万元),361,3196,1751,649,236,2119,1722,1114,334,1966,1111,883,407,3295,2741,2213,3416,1843,1871, 
 经营活动现金流出小计(万元),7004,36650,19447,13156,6074,29882,19131,13341,7551,27057,17485,13059,7537,28968,21282,14142,22657,20759,20659, 
 经营活动产生的现金流量净额(万元),2015,3332,5106,1178,619,-1339,-5166,-3966,-3581,-623,-1670,-3224,-2766,4971,-1938,-3948,3532,4679,3494, 
 收回投资所收到的现金(万元),--,10000,--,--,--,35000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,130,130,130,130,486,464,265,265,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,4,--,--,--,0,--,--,--,--,--,--,--,27,27,3,1,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
