 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),408621,308290,202597,475965,330675,236512,163627,238426,105525,48769,30762,122449,85645,58524,35815,112615,75794,49321,28704,102276,68722,42775,24065,102485,64707,42287,23937,83194,54729,40752,25114,76226,16722,46871,32885, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),1631,1630,1625,171,5,--,--,991,990,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,20,0, 
 收到的其他与经营活动有关的现金(万元),13614,7122,3843,3723,9024,5844,8811,22222,4994,5012,3488,5190,3703,2489,3845,3710,5657,2838,1205,1966,13667,1871,816,1762,3001,2094,1185,4350,7832,2284,800,3358,612,3753,3065, 
 经营活动现金流入小计(万元),423866,317043,208065,479858,339704,242356,172438,261639,111508,53780,34250,127639,89349,61013,39660,116324,81451,52159,29910,104242,82389,44646,24881,104248,67708,44381,25122,87544,62562,43036,25914,79585,17334,50644,35950, 
 购买商品、接受劳务支付的现金(万元),247794,174030,108130,324138,174036,109094,69625,198616,66891,19322,12032,53778,14829,9151,6482,75155,26792,19718,10868,47903,17562,13384,10282,72953,21559,16782,14066,60538,27797,18395,11825,68723,4550,41787,27989, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),24665,18200,10162,37087,24015,16378,8996,26112,15892,10184,5636,25421,19012,13010,7325,20848,14846,9837,4871,16517,10875,7134,3905,12244,8033,5307,2410,9186,5722,3949,1998,5624,1361,2633,1855, 
 支付的各项税费(万元),17759,15866,10220,17030,16017,14122,8888,11244,6072,3295,1620,8306,6201,4411,2697,7566,5929,4530,3083,4827,3344,2564,1489,4451,3630,2635,1718,4034,3630,2823,1509,3302,1008,1916,1208, 
 支付的其他与经营活动有关的现金(万元),66042,47543,29879,79008,53673,36390,24916,60827,24716,14502,7843,24303,18710,16552,7725,22142,14763,8780,4675,16954,11036,7221,3293,11008,10055,6200,3149,8584,6213,2719,1356,6071,1097,4495,3973, 
 经营活动现金流出小计(万元),356260,255639,158391,457262,267741,175984,112426,296799,113570,47303,27132,111808,58752,43124,24228,125711,62331,42865,23497,86201,42816,30303,18969,100656,43277,30923,21342,82342,43361,27886,16688,83720,8015,50831,35025, 
 经营活动产生的现金流量净额(万元),67605,61404,49675,22596,71963,66372,60012,-35161,-2062,6477,7117,15831,30597,17890,15432,-9386,19121,9295,6413,18041,39573,14343,5912,3592,24432,13458,3781,5202,19201,15150,9226,-4135,9319,-187,924, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,18000,--,--,1000,2136,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12,--,--,--,0,--,0,0, 
 取得投资收益所收到的现金(万元),1170,8,--,954,157,157,36,2020,2009,1645,606,2432,2062,177,15,886,236,236,15,90,90,90,15,88,88,88,20,68,470,68,--,45,--,50,57, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),55,12,3,679,15,10,8,4699,6024,5993,5511,6,6,6,--,52,52,52,--,106,3,0,--,14,14,14,8,521,--,--,--,126,126,0,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,7,--,--,--,3794,4891,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),602,602,--,9282,8710,8135,2120,2552,18798,1000,--,1572,2573,1473,96,3078,2458,2458,2300,2960,525,225,--,1551,--,0,--,--,--,--,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流入小计(万元),1827,622,3,10915,8883,8303,2164,27271,26832,8637,7117,6148,4641,1656,111,4023,2746,2746,2315,6949,5509,315,15,1653,101,101,28,602,470,68,0,171,126,50,60, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),33505,23133,5296,19820,14924,8826,4054,35329,11372,11209,6434,27405,17948,13905,8752,39372,32353,25567,7684,19380,22860,17870,13642,21222,9655,5026,2311,11187,7230,3567,835,7408,1168,7621,5647, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,225,25,25,--,8836,8710,10,10,--,--,--,--,2410,2410,2410,--,1500,--,--,--,90,--,--,--,100,--,20,282, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,8045,7335,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2877,--,--,0,--,0,94, 
 支付的其他与投资活动有关的现金(万元),2,--,2,53,60,53,73,246,--,--,--,--,--,--,--,20000,20004,4,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,10,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 投资活动现金流出小计(万元),33507,23133,5298,19873,14984,8879,4127,43844,18731,11234,6434,36241,26657,13915,8761,59372,52357,25571,7684,21790,25270,20280,13642,22722,9655,5026,2311,11277,10107,3567,835,7508,1168,7651,6023, 
 投资活动产生的现金流量净额(万元),-31680,-22511,-5295,-8958,-6101,-576,-1963,-16573,8101,-2597,683,-30094,-22017,-12259,-8650,-55349,-49610,-22825,-5369,-14842,-19761,-19965,-13627,-21070,-9554,-4925,-2283,-10675,-9637,-3499,-835,-7337,-1042,-7602,-5962, 
 吸收投资收到的现金(万元),--,--,--,745,745,245,245,95150,93120,--,--,--,3327,--,--,--,--,--,--,--,1500,1500,1500,--,--,--,--,82379,81478,81478,--,0,--,1520,4515, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,745,--,--,245,490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,15, 
 取得借款收到的现金(万元),91196,13500,--,70845,25000,--,--,47380,8000,3000,--,36000,35000,10000,--,20000,--,--,--,26000,26000,26000,26000,11000,--,--,--,42400,37200,15740,--,46299,3600,17950,13450, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,49850,49850,49850,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,3217,--,--,--,1464,--,--,--,127,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,606,606,--,0,--,0,0, 
 筹资活动现金流入小计(万元),91196,13500,0,74807,25745,245,245,143994,101120,3000,0,36127,38327,10000,0,69850,49850,49850,0,26000,27500,27500,27500,11000,0,0,0,124779,119284,97824,0,46299,3600,19470,17965, 
 偿还债务支付的现金(万元),120916,42880,--,69910,52910,44880,21580,48580,38230,11030,10200,20030,10030,10030,10000,10030,30,--,--,43929,29630,29600,16000,21267,20530,20500,--,48997,42800,42800,2000,28900,8000,11350,10900, 
 分配股利、利润或偿付利息所支付的现金(万元),9339,7657,803,7598,7029,6782,442,5597,5058,4693,244,6084,5874,4335,59,1611,1412,1405,--,2755,2558,2311,457,3210,2743,2665,462,2800,2043,1926,1540,2247,251,864,613, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1,0, 
 支付其他与筹资活动有关的现金(万元),139,139,--,0,1,1,--,246,215,--,--,0,115,5,--,13,13,13,--,--,38,--,--,--,--,0,--,606,--,--,--,0,--,0,0, 
 筹资活动现金流出小计(万元),130395,50676,803,77509,59940,51663,22022,54423,43504,15723,10444,26114,16019,14370,10059,11654,1455,1418,0,46684,32226,31911,16457,24477,23273,23165,462,52404,44843,44726,3540,31147,8251,12214,11513, 
 筹资活动产生的现金流量净额(万元),-39198,-37176,-803,-2701,-34195,-51418,-21777,89570,57616,-12723,-10444,10013,22308,-4370,-10059,58196,48395,48432,0,-20684,-4726,-4411,11043,-13477,-23273,-23165,-462,72375,74441,53098,-3540,15152,-4651,7256,6452, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,-1,-1,-1,2,-0,0,0, 
 现金及现金等价物净增加额(万元),-3272,1717,43577,10935,31667,14378,36272,37837,63655,-8843,-2644,-4250,30888,1260,-3277,-6540,17905,34902,1044,-17484,15086,-10032,3329,-30955,-8396,-14632,1035,66901,84004,64748,4851,3681,3626,-533,1414, 
 加:期初现金及现金等价物余额(万元),62014,62014,62014,51079,51079,51079,51079,13242,13842,13842,13842,17492,17492,17492,17492,24032,24032,24032,24032,41516,41516,41516,41516,72471,72471,72471,72471,5570,5570,5570,5570,1890,1890,2423,1008, 
 期末现金及现金等价物余额(万元),58741,63731,105591,62014,82745,65457,87350,51079,77496,4999,11198,13242,48380,18752,14214,17492,41937,58934,25075,24032,56602,31484,44845,41516,64076,57839,73506,72471,89574,70318,10421,5570,5516,1890,2423, 
 净利润(万元),--,9393,--,9737,--,6567,--,3909,--,1453,--,-323,--,3537,--,5370,--,3886,--,10203,--,4299,--,10043,--,5101,--,11251,--,6333,--,9413,--,5147,3728, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 资产减值准备(万元),--,70,--,1095,--,-348,--,719,--,-20,--,309,--,-24,--,719,--,146,--,251,--,98,--,226,--,86,--,135,--,17,--,93,--,-99,29, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5085,--,10276,--,5089,--,7754,--,3358,--,4959,--,2217,--,3626,--,1770,--,3017,--,1455,--,2447,--,1097,--,1940,--,957,--,1388,--,916,465, 
 无形资产摊销(万元),--,790,--,1531,--,657,--,780,--,210,--,333,--,166,--,231,--,93,--,159,--,84,--,152,--,67,--,131,--,65,--,122,--,38,14, 
 长期待摊费用摊销(万元),--,299,--,791,--,345,--,1365,--,969,--,1468,--,909,--,1251,--,551,--,1129,--,506,--,621,--,237,--,102,--,23,--,5,--,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,-2357,--,-2447,--,-3238,--,-3229,--,5,--,6,--,1,--,-4,--,4,--,--,--,36,--,37,--,-376,--,-386,--,-1,--,0,25, 
 固定资产报废损失(万元),--,2,--,32,--,--,--,2,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 财务费用(万元),--,2539,--,4461,--,2251,--,3184,--,1854,--,3239,--,1299,--,2786,--,432,--,1279,--,552,--,734,--,-188,--,1400,--,838,--,1342,--,863,613, 
 投资损失(万元),--,-152,--,-1692,--,-423,--,-2527,--,-1834,--,-2445,--,-1445,--,-886,--,-236,--,-4266,--,-90,--,-88,--,-88,--,-120,--,-68,--,-45,--,-50,-58, 
 递延所得税资产减少(万元),--,550,--,-1129,--,197,--,134,--,393,--,-375,--,33,--,-47,--,1,--,170,--,172,--,-102,--,93,--,-129,--,2,--,-39,--,30,6, 
 递延所得税负债增加(万元),--,-594,--,494,--,-109,--,-91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存货的减少(万元),--,42361,--,-7321,--,67602,--,-51140,--,10131,--,16926,--,24766,--,-19295,--,10343,--,12343,--,15590,--,-5507,--,13019,--,-3052,--,14690,--,-17837,--,-9669,-5007, 
 经营性应收项目的减少(万元),--,7899,--,7971,--,17775,--,-54314,--,-7649,--,-7560,--,-10320,--,-1686,--,-1544,--,-10839,--,-1753,--,-4367,--,-2030,--,-13467,--,-5597,--,-1196,--,1404,-313, 
 经营性应付项目的增加(万元),--,-6841,--,-1291,--,-30785,--,58302,--,840,--,-705,--,-3255,--,-1457,--,-6143,--,4209,--,-6534,--,-603,--,-3972,--,7386,--,-1723,--,2621,--,1231,1422, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,383,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 经营活动产生现金流量净额(万元),--,61404,--,22596,--,66372,--,-35161,--,6477,--,15831,--,17890,--,-9386,--,9295,--,18041,--,14343,--,3592,--,13458,--,5202,--,15150,--,-4135,--,-187,924, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金的期末余额(万元),58741,63731,105591,62014,82745,65457,87350,51079,77496,4999,11198,13242,48380,18752,14214,17492,41937,58934,25075,24032,56602,31484,44845,41516,64076,57839,73506,72471,89574,70318,10421,5570,5516,1890,2423, 
 现金的期初余额(万元),62014,62014,62014,51079,51079,51079,51079,13242,13842,13842,13842,17492,17492,17492,17492,24032,24032,24032,24032,41516,41516,41516,41516,72471,72471,72471,72471,5570,5570,5570,5570,1890,1890,2423,1008, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金及现金等价物的净增加额(万元),-3272,1717,43577,10935,31667,14378,36272,37837,63655,-8843,-2644,-4250,30888,1260,-3277,-6540,17905,34902,1044,-17484,15086,-10032,3329,-30955,-8396,-14632,1035,66901,84004,64748,4851,3681,3626,-533,1414, 

