 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),12510,7176,3103,20035,11407,6761,3573,16279,20955,29841,20314,22338, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),275,52,--,490,234,26,26,304,290,294,241,182, 
 收到的其他与经营活动有关的现金(万元),795,509,365,1542,1250,644,352,1519,1223,1562,170,83, 
 经营活动现金流入小计(万元),13580,7737,3468,22067,12891,7432,3951,18102,22468,31696,20725,22603, 
 购买商品、接受劳务支付的现金(万元),12797,7513,4312,10378,7521,4558,2410,12465,13393,21448,11163,14752, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2353,1649,830,2515,1841,1337,795,2158,1926,1627,994,872, 
 支付的各项税费(万元),1637,1252,1061,2834,2159,1443,711,1680,1671,2190,2708,1234, 
 支付的其他与经营活动有关的现金(万元),3763,2007,1158,3723,3183,1709,796,2552,2856,2953,2240,1616, 
 经营活动现金流出小计(万元),20550,12421,7360,19450,14704,9046,4712,18855,19846,28219,17105,18473, 
 经营活动产生的现金流量净额(万元),-6970,-4684,-3893,2617,-1813,-1615,-760,-754,2621,3478,3620,4129, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,0,--,0,1,--,32, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,75, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,1,0,107, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),988,355,337,583,507,412,322,1381,1999,2953,1216,457, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,2453,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),988,355,337,583,507,412,322,3834,1999,2953,1216,457, 
 投资活动产生的现金流量净额(万元),-988,-355,-337,-583,-507,-412,-322,-3834,-1998,-2952,-1216,-351, 
 吸收投资收到的现金(万元),17797,17797,--,184,184,34,--,2378,--,--,--,1302, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,184,--,34,--,--,--,--,--,--, 
 取得借款收到的现金(万元),3100,2500,1700,8000,6000,2000,1000,9700,6300,4500,7300,5300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,186,--,--,--,1110,1206,2117,--,--, 
 筹资活动现金流入小计(万元),20897,20297,1700,8370,6184,2034,1000,13188,7506,6617,7300,6602, 
 偿还债务支付的现金(万元),5500,1000,1000,9200,6700,3200,2600,7800,4200,5600,7300,7900, 
 分配股利、利润或偿付利息所支付的现金(万元),870,777,162,1172,859,738,629,1394,1218,1043,1311,734, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),799,82,29,336,190,186,196,527,1164,2082,1262,--, 
 筹资活动现金流出小计(万元),7168,1858,1192,10708,7749,4124,3425,9721,6581,8725,9872,8634, 
 筹资活动产生的现金流量净额(万元),13729,18439,508,-2338,-1565,-2090,-2425,3467,925,-2108,-2572,-2032, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),5770,13399,-3722,-304,-3886,-4117,-3507,-1120,1548,-1583,-168,1747, 
 加:期初现金及现金等价物余额(万元),4506,4506,4506,4810,4810,4810,4810,5930,4382,5965,6132,4386, 
 期末现金及现金等价物余额(万元),10276,17905,784,4506,924,693,1303,4810,5930,4382,5965,6132, 
 净利润(万元),--,983,124,3741,--,826,22,3227,3279,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
