 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),12498,27294,23968,15029,11320,26035,34140,21449,10982,36169,28164,18225,9294,34263,25673,16537,8702,33296,23006,15479,7994,22441,16472,10451,4826,18975,13252,8427,3839,15724,12424,8614,12605,10003,8083, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),444,1965,1609,997,588,2043,1484,936,538,1643,1146,871,440,1502,1075,695,424,1465,1066,674,384,1206,705,487,261,881,509,127,127,806,475,161,522,379,329, 
 收到的其他与经营活动有关的现金(万元),56,853,333,273,226,1175,364,324,121,1212,680,665,495,1182,682,546,294,1138,1931,896,470,1158,834,631,469,750,212,183,22,477,610,389,241,300,174, 
 经营活动现金流入小计(万元),12998,30112,25911,16299,12134,29253,35988,22709,11641,39023,29990,19761,10229,36946,27430,17778,9421,35899,26002,17049,8849,24805,18011,11569,5556,20606,13972,8737,3988,17007,13509,9165,13367,10682,8586, 
 购买商品、接受劳务支付的现金(万元),5992,460,2502,1662,5187,750,12680,9175,4765,11935,10256,7603,3944,12324,9923,7127,4126,10493,9806,6596,3654,6870,6522,3402,1732,6823,5441,2711,1552,6810,6315,4242,5522,2917,2375, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2835,10926,7651,5404,2775,9613,5904,4284,2436,8252,5106,3718,2011,8503,4953,3641,1924,7517,3322,2746,1782,5191,2407,2056,1113,3933,1939,1684,911,3673,1357,1726,2260,1132,1046, 
 支付的各项税费(万元),1080,5893,4141,2986,1346,5397,4244,2469,1284,4714,3599,2288,1159,4604,3499,2237,948,4057,3367,2140,713,3258,1879,1206,472,2374,1759,1122,545,2672,2080,1161,1698,1114,1027, 
 支付的其他与经营活动有关的现金(万元),1012,4207,5414,3593,1676,3341,6123,3346,1878,3313,5494,2835,1356,3141,4224,2365,1100,4031,3647,2689,1241,2828,2373,1606,706,2815,2059,1215,662,2352,2597,1100,2293,2129,2456, 
 经营活动现金流出小计(万元),10920,21485,19708,13644,10986,19102,28950,19274,10362,28213,24456,16443,8469,28572,22599,15370,8099,26098,20142,14171,7390,18146,13181,8269,4023,15946,11198,6731,3671,15506,12349,8228,11773,7292,6904, 
 经营活动产生的现金流量净额(万元),2079,8627,6203,2654,1148,10151,7039,3435,1279,10810,5534,3317,1760,8374,4832,2408,1322,9802,5861,2878,1459,6658,4830,3300,1533,4660,2775,2006,317,1501,1160,936,1594,3390,1682, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),369,1063,777,465,106,596,276,171,22,110,37,--,--,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,4,--,72,--,20,4,3,2,78,5,5,--,17,1,1,--,21,--,--,--,9,14,3,5,1,--,--,--,1,1,0,27,5,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,432,648,648,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),23600,57750,43200,26450,6950,43200,28300,18000,5100,5800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,201,73,--,35,29,21,26,20,7, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23969,58817,43977,26987,7056,43817,28581,18174,5124,6420,690,653,0,65,1,1,0,21,0,0,0,9,14,3,5,1,201,73,0,36,30,21,53,25,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),357,2027,851,683,289,2010,218,552,170,4309,329,237,587,5998,3996,765,63,5790,1889,651,344,4056,2732,1340,698,1617,700,400,52,874,473,327,1356,811,1041, 
 投资所支付的现金(万元),10,2000,--,--,--,4000,4000,--,--,3,11800,7500,--,--,--,2100,--,--,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,36, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1113,1103,1103,1403,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),22450,64250,47100,31050,12050,53050,34300,22500,2800,20600,--,--,--,--,3100,--,--,--,--,--,--,--,--,--,--,300,--,0,0,--,--,--,--,--,--, 
