 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),29844,18141,9498,42564,33887,22523,11863,40204,30107,29663,31894, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1045,650,279,459,457,399,266,553,829,960,1793, 
 收到的其他与经营活动有关的现金(万元),486,399,321,738,694,483,141,868,419,1106,291, 
 经营活动现金流入小计(万元),31374,19189,10098,43761,35038,23404,12271,41626,31356,31729,33978, 
 购买商品、接受劳务支付的现金(万元),16438,10007,4958,20553,16550,10500,5622,20799,17837,16667,20226, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3168,2561,1619,4153,2988,2417,1575,3651,3345,3278,2782, 
 支付的各项税费(万元),1994,1451,468,2383,2260,1486,603,1604,1166,1030,1913, 
 支付的其他与经营活动有关的现金(万元),1498,997,790,3132,1636,1629,773,2861,2732,2986,2966, 
 经营活动现金流出小计(万元),23098,15017,7835,30220,23434,16033,8573,28915,25080,23961,27887, 
 经营活动产生的现金流量净额(万元),8277,4172,2263,13541,11604,7371,3697,12711,6276,7768,6092, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,15,15,--,--,66,64,93,11, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,2,5,5,--,339,200,22,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,300, 
 收到的其他与投资活动有关的现金(万元),--,--,--,50,--,--,--,430,180,390,230, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,67,19,5,0,835,445,505,541, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1343,805,664,1482,1820,1216,1021,3965,2466,5700,4925, 
 投资所支付的现金(万元),33000,30000,--,--,--,--,--,--,200,503,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),8,--,--,--,--,--,--,--,--,10,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),34350,30805,664,1482,1820,1216,1021,3965,2666,6213,4925, 
 投资活动产生的现金流量净额(万元),-34350,-30805,-664,-1415,-1801,-1212,-1021,-3130,-2222,-5708,-4384, 
 吸收投资收到的现金(万元),38800,38800,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),900,900,400,9304,6304,5965,1145,12361,18303,15261,15238, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,5960, 
 筹资活动现金流入小计(万元),39700,39700,400,9304,6304,5965,1145,12361,18303,15261,21199, 
 偿还债务支付的现金(万元),4225,3900,2049,14313,12956,8758,3366,16508,18369,13641,16396, 
 分配股利、利润或偿付利息所支付的现金(万元),3030,3030,32,6266,3228,3204,123,3763,1854,2743,3945, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2202,2002,38,76,41,38,38,1895,1918,1960,1300, 
 筹资活动现金流出小计(万元),9457,8932,2119,20655,16224,12000,3527,22166,22140,18344,21641, 
 筹资活动产生的现金流量净额(万元),30243,30768,-1719,-11351,-9920,-6035,-2382,-9805,-3838,-3083,-443, 
 汇率变动对现金及现金等价物的影响(万元),-169,--,--,--,19,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),4000,4135,-119,775,-98,125,294,-224,217,-1023,1265, 
 加:期初现金及现金等价物余额(万元),1497,1497,1497,722,615,722,722,946,729,1753,488, 
 期末现金及现金等价物余额(万元),5498,5632,1378,1497,518,847,1016,722,946,729,1753, 
 净利润(万元),--,4676,--,9236,--,6037,--,7810,3145,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,134,--,-21,--,64,--,56,128,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1399,--,2810,--,1410,--,2734,2765,--,--, 
 无形资产摊销(万元),--,24,--,49,--,24,--,79,35,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,3,16,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,389,--,221,--,220,5,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,13,--,255,--,196,--,811,942,--,--, 
 投资损失(万元),--,--,--,-15,--,--,--,-66,-64,--,--, 
 递延所得税资产减少(万元),--,-13,--,36,--,17,--,-41,-19,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,143,--,166,--,104,--,54,1144,--,--, 
 经营性应收项目的减少(万元),--,-1308,--,259,--,-656,--,-28,-1314,--,--, 
 经营性应付项目的增加(万元),--,-1018,--,537,--,34,--,1213,-394,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,123,--,-160,--,-80,--,-135,-111,--,--, 
 经营活动产生现金流量净额(万元),--,4172,--,13541,--,7371,--,12711,6276,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5498,5632,1378,1497,518,847,1016,722,946,729,1753, 
 现金的期初余额(万元),1497,1497,1497,722,615,722,722,946,729,1753,488, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4000,4135,-119,775,-98,125,294,-224,217,-1023,1265, 

