 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),154605,628775,439358,326051,174706,468638,395464,263170,199959,287384,201251,127888,77032,213402,165854,99623,48937,112778,81558,49737,24614,76149,38278,25038,12338,58829,36564,19721,10794,48727,34769,19407,9580,35179,20819,6580,23406,14838,9363, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),12454,28672,38602,22868,3765,4427,9329,2152,2562,5473,7532,701,1529,6734,2533,1702,453,5306,5095,2367,307,2020,2822,1418,270,4066,2677,4257,1771,1129,420,203,54,349,99,168,91,420,1318, 
 经营活动现金流入小计(万元),167059,657447,477959,348919,178471,473065,404793,265322,202521,292857,208783,128589,78561,220136,168387,101325,49389,118084,86653,52104,24921,78169,41100,26456,12608,62895,39240,23978,12565,49857,35189,19610,9634,35527,20917,6748,23497,15257,10682, 
 购买商品、接受劳务支付的现金(万元),116936,435139,318605,245182,164898,376073,297771,161066,111309,218621,157093,87227,46006,151894,123149,67720,39637,85563,66582,42491,25967,63617,48689,32303,21369,55914,40703,19946,11379,46597,38018,24928,11707,21988,18178,6565,16536,11292,8193, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),18449,108275,76469,52848,32019,106348,63138,44504,29942,69151,49829,31756,17743,48940,32924,23391,10797,39800,28478,20374,6881,29858,20215,13067,6284,21045,15021,9396,4546,16502,8422,5094,2903,6021,3350,1280,4012,1895,1306, 
 支付的各项税费(万元),2936,26748,20227,15589,10705,26815,18090,10873,8967,17549,11253,7068,3161,12191,9432,6815,3837,7155,5764,3997,3080,4943,4067,2982,1718,4268,2916,1761,996,3282,2380,1189,451,2367,1530,558,1139,865,270, 
 支付的其他与经营活动有关的现金(万元),13114,47828,40322,24533,18553,49295,57487,34276,36945,50282,44641,23334,16570,12802,13415,7678,3553,9742,7677,6336,4774,9865,4849,2490,387,6120,1819,953,516,5846,9876,2834,1772,2498,1976,517,2108,1426,1014, 
 经营活动现金流出小计(万元),151435,617991,455623,338152,226175,558530,436486,250719,187163,355602,262815,149385,83481,225826,178921,105604,57824,142260,108501,73199,40701,108283,77820,50843,29758,87347,60458,32056,17437,72228,58696,34045,16833,32874,25034,8920,23795,15478,10783, 
 经营活动产生的现金流量净额(万元),15624,39457,22336,10767,-47704,-85465,-31693,14603,15359,-62745,-54032,-20796,-4920,-5690,-10534,-4279,-8435,-24176,-21849,-21095,-15779,-30114,-36721,-24387,-17150,-24452,-21218,-8078,-4872,-22371,-23507,-14435,-7199,2653,-4116,-2172,-298,-220,-101, 
 收回投资所收到的现金(万元),--,1517,17,17,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,153,0, 
 取得投资收益所收到的现金(万元),--,1249,2339,1200,--,2500,5691,5247,386,5000,2211,2037,1536,5620,2254,1238,--,4465,3751,1870,--,3178,2273,991,--,2084,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),25,725,13,6,3,155,89,19,0,529,513,184,3,375,393,1,1,328,11,11,2,33,2,2,--,11,11,11,--,--,--,--,--,--,0,--,2020,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,2199,2199,2199,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,12,0,0, 
 收到的其他与投资活动有关的现金(万元),11681,68792,27746,3802,--,77118,38877,33923,5499,42740,29464,25592,19050,35720,35609,8027,5819,22159,17609,10075,2500,12475,8660,4075,--,6320,5924,--,--,--,--,--,--,--,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),11706,74481,32313,7223,20,79773,44656,39190,5885,48269,32188,27813,20589,41716,38256,9266,5820,26952,21371,11956,2502,15686,10935,5067,0,8415,5935,11,0,0,0,0,0,0,0,--,2031,153,0, 
