 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),33344,22244,10831,57053,32508,20834,10151,50608,31896,20819,9810,37210,22288,15398,6241,17202,11723,7565,3198,12661,7975,5041,2408,8831,5919,3389,557,8819,4664,7554,4098,2975, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),218,--,--,31,31,--,--,134,124,124,124,--,26,26,26,--,26,26,--,--,--,--,--,--,1,--,--,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1664,927,1184,1288,2030,1491,4322,1751,1046,441,520,3648,1892,938,290,901,1437,1035,648,910,849,587,58,162,225,67,224,258,142,346,24,371, 
 经营活动现金流入小计(万元),35226,23171,12015,58372,34569,22325,14472,52493,33066,21385,10454,40858,24206,16362,6557,18103,13186,8626,3846,13571,8824,5629,2466,8993,6145,3457,780,9077,4806,7900,4121,3346, 
 购买商品、接受劳务支付的现金(万元),23543,15724,9914,21539,15022,8722,6290,18085,15345,11285,5779,14853,8921,6700,3321,8530,5264,3531,1825,6426,4422,3157,1348,3771,1792,1094,591,2806,2306,1660,978,1152, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9934,6856,3852,10804,7668,5258,2652,10184,8364,5910,3125,10093,7011,4129,1731,6855,5303,3838,2146,6765,4810,3171,1587,5179,3921,2790,1619,3583,2739,1954,1438,973, 
 支付的各项税费(万元),2730,2409,1234,5624,4874,4047,3258,2790,2899,2071,1027,3005,2219,1198,646,2181,1769,1390,515,1441,1264,862,248,1303,920,621,515,2104,1468,974,456,283, 
 支付的其他与经营活动有关的现金(万元),2768,1869,1084,6442,4764,3861,1897,6421,3761,3007,1365,3365,2858,1735,588,1875,1407,971,524,1886,1304,767,407,1527,1358,994,1080,1005,863,1021,1056,498, 
 经营活动现金流出小计(万元),38975,26859,16084,44409,32328,21889,14097,37480,30370,22273,11296,31315,21010,13761,6286,19441,13743,9730,5010,16518,11801,7956,3590,11781,7991,5500,3804,9498,7375,5610,3928,2906, 
 经营活动产生的现金流量净额(万元),-3749,-3688,-4069,13963,2241,436,376,15014,2696,-888,-841,9542,3197,2601,271,-1339,-558,-1104,-1164,-2947,-2977,-2327,-1123,-2788,-1847,-2043,-3024,-421,-2569,2290,194,440, 
 收回投资所收到的现金(万元),3976,3700,2200,53970,41972,32430,21480,9615,42835,18105,9425,16594,9560,6246,2410,--,--,--,--,4000,4000,4000,--,7000,--,--,--,0,--,--,--,--, 
 取得投资收益所收到的现金(万元),448,52,3,111,80,61,24,91,52,35,8,79,51,19,9,46,--,--,--,140,--,--,87,144,--,--,--,1,0,--,--,--, 
