 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),23926,11099,6741,33282,24057,15870,8665,34708,28298,18999,10450,41580,31972,37393,23056, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1700,293,244,3821,2837,2404,329,2780,1611,581,401,629,1810,1100,1181, 
 经营活动现金流入小计(万元),25626,11392,6985,37103,26893,18274,8994,37488,29910,19580,10851,42210,33782,38493,24237, 
 购买商品、接受劳务支付的现金(万元),18203,9681,6066,24035,20452,10000,8837,21971,19294,12284,6402,31866,34209,20541,25606, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1672,1091,514,1988,1529,1082,767,1999,1527,1115,744,1950,2050,1717,1555, 
 支付的各项税费(万元),1300,1142,347,2236,2557,1235,1179,2441,2300,1661,729,2022,798,1988,921, 
 支付的其他与经营活动有关的现金(万元),4886,2003,1300,4463,4206,2779,1504,3612,2631,1983,916,2516,1636,3157,1458, 
 经营活动现金流出小计(万元),26060,13916,8227,32722,28743,15096,12287,30023,25752,17042,8789,38355,38692,27402,29540, 
 经营活动产生的现金流量净额(万元),-434,-2524,-1243,4381,-1850,3178,-3293,7465,4157,2537,2061,3855,-4910,11091,-5302, 
 收回投资所收到的现金(万元),33620,24520,8250,3650,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),109,89,45,3,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),77,77,--,39,0,--,--,16,16,16,16,--,2,7,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,118, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),33806,24686,8295,3692,0,0,0,16,16,16,16,0,2,7,119, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),891,530,181,3009,2687,2523,9,1142,938,592,173,1933,902,1863,1171, 
 投资所支付的现金(万元),29570,20870,7220,9450,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30461,21400,7401,12459,2687,2523,9,1142,938,592,173,1933,902,1863,1171, 
 投资活动产生的现金流量净额(万元),3345,3286,894,-8767,-2687,-2523,-9,-1127,-922,-577,-158,-1933,-900,-1856,-1052, 
 吸收投资收到的现金(万元),--,--,--,22766,23602,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1500,1500,--,2800,1800,1800,800,7900,3900,3900,1100,10400,11099,6229,12090, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1653,1653,267,2688,1082,--,562,1056,902,415,284,113,6499,3066,1434, 
 筹资活动现金流入小计(万元),3153,3153,267,28254,26485,1800,1362,8956,4802,4315,1384,10513,17598,9296,13524, 
 偿还债务支付的现金(万元),1000,1000,--,4800,4000,1000,--,10900,7000,7000,4000,11899,5579,11350,5390, 
 分配股利、利润或偿付利息所支付的现金(万元),1416,58,25,513,499,145,96,1613,1738,1440,1364,876,1177,349,440, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),6247,2771,--,4366,1029,672,--,2361,1201,--,--,--,5879,5779,1700, 
 筹资活动现金流出小计(万元),8663,3829,25,9680,5528,1817,96,14874,9939,8440,5364,12775,12635,17479,7530, 
 筹资活动产生的现金流量净额(万元),-5510,-676,242,18574,20957,-17,1267,-5918,-5137,-4125,-3980,-2262,4963,-8183,5994, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-2599,86,-107,14188,16420,638,-2035,421,-1902,-2164,-2076,-341,-848,1051,-361, 
 加:期初现金及现金等价物余额(万元),17083,17083,17083,2896,2896,2896,2896,2475,2475,2475,2475,2816,3664,2612,2973, 
 期末现金及现金等价物余额(万元),14485,17169,16977,17083,19316,3534,861,2896,573,311,399,2475,2816,3664,2612, 
 净利润(万元),--,1278,--,4335,--,1918,583,4529,--,1694,558,3830,3582,3322,2417, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,428,--,1179,--,285,-62,996,--,305,-106,1754,840,312,714, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,473,--,1014,--,456,223,951,--,440,172,835,650,746,757, 
 无形资产摊销(万元),--,95,--,190,--,95,48,190,--,95,48,174,155,98,55, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,5,--,6,5,-10,--,-12,-12,14,-2,-7,-0, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,58,--,213,--,145,66,477,--,199,124,876,488,349,440, 
 投资损失(万元),--,-89,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-115,--,-66,--,-15,60,-144,--,0,3,-286,-115,-78,-122, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-5093,--,-5726,--,-8889,-501,1930,--,812,-1395,4381,-5941,4645,2345, 
 经营性应收项目的减少(万元),--,-163,--,7336,--,5377,923,-5917,--,-896,546,-6051,-5757,-11040,-7694, 
 经营性应付项目的增加(万元),--,349,--,-3920,--,3980,-4458,4206,--,428,2231,-1063,66,13908,-4376, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,255,--,-180,--,-180,--,255,--,-528,--,-610,1124,-1165,162, 
 经营活动产生现金流量净额(万元),--,-2524,--,4381,--,3178,-3293,7465,--,2537,2061,3855,-4910,11091,-5302, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14485,--,16977,17083,19316,3534,861,2896,573,311,399,2475,2816,3664,2612, 
 现金的期初余额(万元),17083,--,17083,2896,2896,2896,2896,2475,2475,2475,2475,2816,3664,2612,2973, 
 现金等价物的期末余额(万元),--,17169,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,17083,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2599,86,-107,14188,16420,638,-2035,421,-1902,-2164,-2076,-341,-848,1051,-361, 

