 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1852268,1566766,1110061,589632,1959943,1378879,725157,279096,672036,427782,253429,90377,225948,148412,95736,43807,150224,101087,65839,31183,185178,134176,83496,41066,173002,116491,76863,31386,117317,71532,43624,17076,73854,44237,30328,46734,29547,28071,12955, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),3129,2553,2046,210,1203,545,315,92,18,288,156,111,65,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到的税费返还(万元),227,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,31,0,--,7,7,--,--, 
 收到的其他与经营活动有关的现金(万元),11027,7013,5118,880,11167,7303,4305,1755,5768,1934,355,545,1161,1927,713,513,1446,1021,565,261,3412,2970,1706,1039,3934,2983,749,292,3196,1587,837,229,522,290,256,249,169,44,7, 
 经营活动现金流入小计(万元),1866651,1576331,1117224,590722,1972313,1386727,729777,280942,677822,430005,253941,91033,227175,150339,96449,44321,151670,102107,66404,31444,188591,137146,85202,42105,176935,119474,77611,31678,120514,73119,44461,17305,74408,44527,30584,46990,29723,28115,12962, 
 购买商品、接受劳务支付的现金(万元),1814044,1559413,1096287,599029,1950174,1407581,739503,274719,671958,427653,249039,82319,156391,99793,66999,30017,116802,90037,59884,31411,144929,107998,75632,45444,109703,89625,64439,42225,95842,68393,41271,19109,52624,40961,23328,35193,29360,23345,12526, 
 客户贷款及垫款净增加额(万元),4610,1430,930,250,2500,14000,13700,700,3030,--,1000,1000,1800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),25456,18597,12507,6525,21106,15446,9699,4770,18246,13645,9045,4733,16401,12055,7659,3750,12648,9077,5774,3125,11766,8668,5529,2821,8449,6110,3814,1900,5460,3789,2128,972,2730,1785,1235,1608,1002,888,210, 
 支付的各项税费(万元),50272,40465,28117,12615,57681,41520,25305,8754,27176,20890,12746,5240,16817,12628,7864,2391,13375,9675,6681,3887,22070,16112,11283,6517,16305,10154,6279,3272,9054,6242,4026,1871,6844,4710,3055,2976,1929,1702,520, 
 支付的其他与经营活动有关的现金(万元),31387,19275,13264,5800,29060,21807,9987,6286,18637,10907,6779,4796,15806,9849,6760,2367,13257,9156,5403,2758,13108,10423,7269,4097,12198,7317,4865,1854,9006,6388,4419,1444,6432,4667,2744,3848,2924,1948,946, 
 经营活动现金流出小计(万元),1925769,1639180,1151106,624218,2060521,1500355,798194,295230,739046,473095,278609,98087,207214,134323,89283,38526,156081,117944,77743,41182,191872,143202,99713,58879,146655,113206,79396,49251,119361,84812,51844,23396,68629,52122,30362,43625,35216,27882,14201, 
