 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),185097,135010,89165,40717,173554,122907,77914,36073,163754,126564,84495,36105,156198,126382,78090,31875,157198,109855,65702,28852,133033,85823,52110,25448,125921,84523,58101,22286,114945,80253,53060,24302,100639,21620,85823,76832, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到的税费返还(万元),3332,2064,1693,963,3515,2729,2288,1464,2204,1694,1264,959,4033,3630,2583,1565,5236,4220,3087,1593,4674,3772,2362,1278,5126,3298,2440,1501,5215,3846,2357,1216,3273,1139,2227,1650, 
 收到的其他与经营活动有关的现金(万元),4747,1823,947,767,3924,1571,1065,414,4807,2763,1473,699,4252,2216,749,321,4047,1905,1373,636,5363,2840,840,125,3123,1519,812,340,3086,1186,903,211,2512,425,3549,1551, 
 经营活动现金流入小计(万元),193177,138897,91805,42448,180993,127207,81267,37950,170766,131022,87233,37763,164483,132228,81421,33761,166481,115979,70161,31081,143070,92434,55313,26851,134169,89339,61352,24127,123246,85285,56320,25729,106424,23184,91598,80033, 
 购买商品、接受劳务支付的现金(万元),134132,113878,75373,35997,128122,95766,61945,32203,115222,96554,65656,31346,117243,107504,68314,27224,114350,87689,51618,24073,101491,66391,40934,20466,96085,68868,49150,19963,99519,76479,51427,26214,79372,22981,66081,58785, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),28566,19555,13318,7168,28529,19690,13668,7798,27067,19585,13873,7631,25144,18095,12411,6589,24071,16659,12076,6426,20044,13130,9868,5473,16994,11743,8936,5066,15021,10812,8048,4448,11747,4353,8940,7636, 
 支付的各项税费(万元),4400,2607,1898,1210,4336,3288,2153,1122,5118,3789,2595,1350,3979,2904,2283,1126,4224,3239,2074,760,3854,2736,2009,510,4347,4300,2312,1146,4004,3594,2031,922,3600,263,1865,2667, 
 支付的其他与经营活动有关的现金(万元),6511,6471,4093,2636,6261,6308,4406,2054,6281,5446,3633,2015,6452,4340,2888,1851,5765,3827,2613,1607,4566,3484,2008,1526,4953,3459,2035,1107,3767,1973,1450,1019,2984,589,2145,2756, 
 经营活动现金流出小计(万元),173609,142511,94682,47011,167248,125051,82173,43177,153687,125375,85757,42341,152818,132843,85896,36790,148411,111413,68379,32866,129956,85741,54818,27975,122378,88371,62433,27283,122312,92857,62956,32602,97704,28186,79031,71844, 
 经营活动产生的现金流量净额(万元),19568,-3614,-2876,-4562,13745,2155,-906,-5227,17078,5647,1476,-4578,11664,-615,-4475,-3029,18070,4566,1781,-1785,13115,6693,495,-1124,11791,969,-1081,-3156,935,-7572,-6636,-6873,8721,-5002,12568,8189, 
 收回投资所收到的现金(万元),10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,30,--, 
 取得投资收益所收到的现金(万元),15,--,--,--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,--, 
