 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),235353,1569720,1156057,770437,279159,1292646,888110,722498,247162,890619,415757,88540,42125,153165,98973,66305,38328,125302,81976,54160,32043,114474,72398,49935,24110,82806,53111,37027,22696,45120,35280,33425,20610,50070,40407,27861,17789,38924,31649,21543,13640,41151,27939,21050,13083,28673,23909,13438,10577,28064,22463,15630,28064, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到的税费返还(万元),0,421,-47,15,10,1340,26677,15872,2,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 收到的其他与经营活动有关的现金(万元),176955,363646,266439,166682,112038,389498,651922,100727,133760,92144,1729295,78220,21032,8065,12346,6785,1486,8672,6349,2843,8458,10133,9129,7618,8189,7853,91253,26775,545,4858,145421,109474,80047,4623,20139,17180,3232,6012,482,970,283,825,245,110,157,222,1180,402,250,827,441,298,827, 
 经营活动现金流入小计(万元),412308,1933787,1422450,937134,391207,1683484,1566709,839097,380924,982763,2145053,166760,63157,161230,111319,73089,39814,133974,88325,57003,40501,124608,81527,57552,32298,90660,144364,63802,23241,49978,180701,142899,100657,54694,60546,45041,21022,44936,32131,22513,13923,41976,28184,21159,13240,28895,25089,13840,10827,28891,22904,15928,28891, 
 购买商品、接受劳务支付的现金(万元),124617,575373,365119,218887,113719,685825,437877,262824,181168,707887,469450,65721,32864,110983,77135,51168,26442,82865,60984,41520,17588,85444,61454,40345,20056,57651,40655,29158,14199,35478,34709,26223,14270,32814,29994,21815,10179,22813,22133,15963,9662,28456,21254,15718,7653,18463,17352,9763,6935,18510,15704,11534,18510, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付给职工以及为职工支付的现金(万元),21838,115208,50856,35762,20095,64599,50919,32930,17284,58671,37799,6756,3604,10056,7004,4432,2554,8065,4901,3484,2090,6560,2980,2055,1235,4418,3246,2389,1585,2976,2404,1775,1275,3095,2424,1780,1107,2633,2093,1516,976,2470,1954,1437,882,2544,1824,1106,826,2366,1875,1298,2366, 
 支付的各项税费(万元),24488,80210,71537,38723,19065,129087,115528,93925,27695,122410,71040,6583,2176,8483,6068,4675,2666,6506,4393,2997,2011,6121,3952,3199,2451,4821,3956,3073,2389,2941,2829,2254,1476,3696,2470,1566,881,2715,1797,1436,1104,2091,1441,1258,1027,1588,1151,922,569,1958,1015,793,1958, 
 支付的其他与经营活动有关的现金(万元),59450,562598,91288,72088,60824,509013,645104,176884,150434,50179,1360551,76136,19370,10205,8614,4314,2156,5256,9658,6789,7943,18537,10604,9173,7139,7335,87484,21968,5209,10604,147349,111404,83091,4991,19501,16661,5038,8083,2213,1551,611,6912,1731,1289,690,8876,3164,3141,782,4629,1432,867,4629, 
 经营活动现金流出小计(万元),230393,1333389,578800,365460,213703,1388524,1249429,566562,376582,939148,1938841,155196,58014,139727,98821,64588,33818,102692,79936,54790,29632,116663,78989,54772,30882,74225,135341,56588,23383,51998,187291,141656,100112,44596,54389,41822,17205,36244,28236,20466,12353,39929,26379,19702,10252,31471,23491,14932,9112,27462,20025,14492,27462, 
 经营活动产生的现金流量净额(万元),181916,600398,843649,571674,177504,294960,317281,272534,4342,43615,206212,11564,5143,21502,12499,8501,5996,31282,8389,2213,10869,7944,2537,2781,1417,16435,9022,7214,-141,-2021,-6590,1243,545,10098,6157,3219,3817,8692,3895,2047,1570,2047,1805,1458,2988,-2576,1598,-1092,1715,1429,2879,1436,1429, 
 收回投资所收到的现金(万元),--,102000,--,--,--,9946,318076,10000,10000,300262,1654,--,--,--,--,--,--,--,--,--,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,11,11,--,0,0,--,--,100,--,--,--,--,--,0,--,--,3813,3813,--, 
 取得投资收益所收到的现金(万元),240,15347,7985,7984,4656,17645,18237,3854,3806,22580,6376,--,--,--,--,--,--,--,--,--,--,408,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,8,--,--,--,--,--,0,--,--,855,855,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,11263,8218,3154,0,1504,140,139,2,9387,-1,--,--,71,45,45,34,17,4,4,4,762,131,130,--,--,--,--,--,24,23,1,--,32,15,15,1,0,0,0,0,1,1,1,1,0,--,0,--,1,0,0,1, 
 处置子公司及其他营业单位收到的现金净额(万元),15889,459399,289114,186358,181343,246173,-151339,170456,--,19836,5796,--,--,--,--,--,--,--,--,--,--,5135,5135,5135,--,6976,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,--,0,--, 
 收到的其他与投资活动有关的现金(万元),--,--,60000,60000,660,--,157809,4,17750,3653,--,--,--,119,--,--,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 投资活动现金流入小计(万元),16129,588009,365317,257496,186660,275268,342923,184454,31558,355718,13824,0,0,190,45,45,34,26,4,4,4,16305,5266,5265,--,6976,0,0,0,24,23,1,0,32,26,26,1,0,0,0,0,109,1,1,1,0,0,0,0,1,4669,4669,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10210,73406,44106,36915,29029,79496,55125,58004,40662,706064,145128,13131,10494,19139,5641,582,386,27049,1282,834,193,4319,1116,354,148,75396,50595,3476,1769,29169,17126,5504,858,4439,4228,4052,333,1202,499,496,304,1726,202,191,141,714,515,208,92,24,13,5,24, 
 投资所支付的现金(万元),--,248046,29699,26852,5412,115124,372883,73024,--,2000,61493,--,--,--,30584,29753,26500,--,--,--,--,--,--,--,--,10000,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,100,--,--,--,--,--,0,--,--,--,0,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,400,400,400,--,--,--,--,2000,--,--,--,30584,--,--,--,1200,--,--,--,23500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 支付的其他与投资活动有关的现金(万元),114,--,36000,36000,82,--,34603,--,50434,15029,388683,--,--,--,--,--,--,4066,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,184,184,169,0,540,286,136,--,1123,1041,1833,--,--,0,--,--,--,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--, 
 投资活动现金流出小计(万元),10325,321452,110205,100166,34923,194620,462610,131028,91095,725093,595303,13131,10494,49723,36225,30335,26886,32315,1282,834,193,27819,1116,354,148,85396,50595,3476,1769,29169,17126,5504,858,4439,4411,4236,502,1202,1040,781,441,1826,1325,1232,1974,714,515,208,92,24,13,5,24, 
