 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),48753,52931,18025,26,15,738,232,67,47,897,809,747,612,9183,7578,5880,3366,24500,19019,12926,8163,33726,21999,34853,12451,62288,49988,27381,49343,37448,26664, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),261,554,334,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),483,3447,3860,16,11,853,5,3,2,746,733,724,30,2973,452,329,173,19451,15427,4706,591,9899,34186,533,421,1024,822,698,2351,432,1765, 
 经营活动现金流入小计(万元),49497,56931,22219,42,26,1591,238,70,48,1643,1541,1471,642,12156,8030,6209,3539,43950,34445,17633,8754,43625,56185,35385,12873,63312,50810,28079,51694,37881,28429, 
 购买商品、接受劳务支付的现金(万元),37566,48719,23315,22,9,175,92,41,10,688,1631,608,535,2378,2185,1545,1013,7237,5659,4301,4042,35955,28324,34698,16036,53389,40464,22096,38472,32384,27473, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2774,4407,1275,201,145,206,150,104,59,517,271,191,99,1270,1002,653,270,1449,1145,695,365,1323,958,565,257,1086,743,513,999,644,267, 
 支付的各项税费(万元),833,2312,160,43,22,54,40,27,15,78,55,42,23,1365,1082,849,629,154,114,86,58,1725,1703,1260,207,2572,1891,865,2524,1254,69, 
 支付的其他与经营活动有关的现金(万元),11871,6181,2402,512,214,883,595,289,189,1936,1752,1589,1191,3560,2473,1994,1594,22353,19184,10966,1844,1869,33688,1721,1249,2925,1249,650,2535,2335,416, 
 经营活动现金流出小计(万元),53044,61619,27152,778,389,1318,877,462,273,3219,3708,2429,1848,8573,6742,5040,3506,31192,26102,16048,6310,40872,64672,38244,17749,59972,44347,24124,44530,36618,28224, 
 经营活动产生的现金流量净额(万元),-3547,-4687,-4933,-736,-363,273,-639,-391,-225,-1576,-2167,-959,-1206,3583,1288,1169,34,12758,8343,1585,2444,2753,-8487,-2859,-4876,3340,6463,3956,7163,1263,205, 
 收回投资所收到的现金(万元),--,--,--,--,--,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,1377,1377,1377,--,--,--, 
 取得投资收益所收到的现金(万元),--,347,347,347,347,317,317,317,317,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,54,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,66,--,--,--,--,--,--,--,--,--,--,--,355,409,364,--,96,96,--,--,--,--,0,--,--,--,--,--,48,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,238,238,--,4365,260,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,4100,--,--,--,238,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,413,347,347,347,6417,2317,317,317,238,238,238,0,4720,669,364,0,96,96,0,0,0,0,0,0,1377,1377,1377,54,48,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),94,767,500,271,121,829,180,150,139,1366,1094,796,646,1338,815,702,538,7175,6824,2254,3461,6638,6403,5883,1582,14593,12741,3840,10313,979,3781, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,5000,5000,5000,5000,--,500,--,--,--,--,--,--,--,--,--,--,400,400,400,901,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,619,-1354,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),94,1386,-853,271,121,829,180,150,139,6366,6094,5796,5646,1338,1315,702,538,7175,6824,2254,3461,6638,6403,5883,1582,14993,13141,4240,11214,979,3781, 
 投资活动产生的现金流量净额(万元),-94,-974,1200,76,226,5588,2137,167,178,-6128,-5856,-5558,-5646,3382,-645,-338,-538,-7079,-6728,-2254,-3461,-6638,-6403,-5883,-1582,-13616,-11764,-2863,-11160,-931,-3781, 
 吸收投资收到的现金(万元),25,275,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39975,39975,--,--,4906,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,275,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),44523,33053,6605,--,--,--,--,--,--,2000,2000,--,--,--,--,--,--,10350,10350,9850,--,48400,48400,19900,2000,39600,31300,6700,41200,30133,20959, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,17500,17502,--,--,--,--,--,--,--,--,--,--,600,600,600,600,150,--,--,5000,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),44548,50828,24107,0,0,0,0,0,0,2000,2000,0,0,600,600,600,600,10500,10350,9850,5000,48400,48400,19900,2000,79575,71275,6700,41200,35039,20959, 
 偿还债务支付的现金(万元),23900,41548,20166,--,--,2000,2000,--,--,5250,5250,5250,2300,3150,1650,1650,270,32550,24562,20850,6400,53800,50100,27900,7000,33100,25700,11500,34597,31600,16317, 
 分配股利、利润或偿付利息所支付的现金(万元),378,433,138,--,--,59,59,45,22,111,88,83,69,468,361,253,131,1493,1257,979,454,3542,3616,3102,572,1715,1172,807,1164,1056,1160, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10990,--,-1201,--,--,--,--,--,--,--,--,--,--,81,--,--,--,--,--,--,5000,--,--,--,--,1374,410,--,--,--,--, 
 筹资活动现金流出小计(万元),35268,41981,19104,0,0,2059,2059,45,22,5361,5338,5333,2369,3699,2011,1903,401,34043,25819,21829,11854,57342,53716,31002,7572,36189,27282,12307,35761,32656,17478, 
