 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),43059,26945,10152,46083,28864,18359,9571,39649,28957,41874,34288,30552,32835, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),129,129,--,--,--,0,--,60,60,31,25,140,--, 
 收到的其他与经营活动有关的现金(万元),1213,836,335,567,579,415,178,446,415,930,594,395,1542, 
 经营活动现金流入小计(万元),44401,27909,10488,46650,29443,18774,9749,40156,29432,42835,34908,31088,34377, 
 购买商品、接受劳务支付的现金(万元),24989,13664,8597,19879,12388,7780,5348,17441,14426,21043,13527,14870,19330, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8257,5721,3063,9112,5999,4562,2115,8151,5883,7536,6733,5710,5257, 
 支付的各项税费(万元),4990,3391,2020,4398,3392,2107,294,3233,1650,4503,2938,2903,3228, 
 支付的其他与经营活动有关的现金(万元),4307,3576,2492,4919,3020,2150,1487,3473,2863,3546,3855,2739,2994, 
 经营活动现金流出小计(万元),42543,26351,16172,38308,24799,16599,9243,32298,24822,36627,27053,26221,30809, 
 经营活动产生的现金流量净额(万元),1858,1559,-5684,8343,4643,2175,506,7857,4610,6208,7855,4867,3568, 
 收回投资所收到的现金(万元),5500,5500,5500,505,505,505,505,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),14,14,14,0,0,0,0,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,12,12,47,31,30,--,--,--,41,10,3,112, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),201,101,--,194,24,24,0,614,514,488,188,67,1931, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5728,5628,5526,747,560,560,506,614,514,530,198,70,2044, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12118,7730,5262,5539,3775,2379,1306,9065,6409,6568,4234,3846,7021, 
 投资所支付的现金(万元),6300,4500,4500,1000,--,--,--,505,505,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,500,500,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),18418,12230,9762,6539,3775,2379,1306,10070,7414,6568,4234,3846,7021, 
 投资活动产生的现金流量净额(万元),-12690,-6602,-4236,-5792,-3215,-1820,-801,-9456,-6901,-6039,-4036,-3776,-4977, 
 吸收投资收到的现金(万元),--,--,--,19161,--,--,--,--,--,--,--,456,2601, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9000,3000,2000,13200,6000,4000,--,22263,14600,14700,17330,18694,29778, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3774,3450,--,5735,4130,4130,--,6340,3563,3600,--,1550,400, 
 筹资活动现金流入小计(万元),12774,6450,2000,38096,10130,8130,0,28603,18163,18300,17330,20700,32779, 
 偿还债务支付的现金(万元),7270,5270,3270,20444,6900,2300,100,20177,12400,14914,16994,21492,22006, 
 分配股利、利润或偿付利息所支付的现金(万元),1609,1443,158,2032,1768,1476,1015,2289,1928,2127,2356,2961,2252, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5615,4805,118,7097,5429,5429,--,5533,4700,1744,--,--,585, 
 筹资活动现金流出小计(万元),14494,11519,3546,29573,14097,9205,1115,27999,19028,18785,19350,24453,24843, 
 筹资活动产生的现金流量净额(万元),-1720,-5069,-1546,8523,-3967,-1075,-1115,604,-865,-485,-2020,-3753,7935, 
 汇率变动对现金及现金等价物的影响(万元),-93,-11,-2,125,11,41,3,108,35,1,-81,-34,-35, 
 现金及现金等价物净增加额(万元),-12645,-10123,-11467,11198,-2528,-679,-1406,-886,-3121,-315,1718,-2697,6491, 
 加:期初现金及现金等价物余额(万元),16372,16372,16372,5174,5174,5174,5174,6060,6060,6375,4657,7354,863, 
 期末现金及现金等价物余额(万元),3727,6249,4905,16372,2646,4495,3768,5174,2939,6060,6375,4657,7354, 
 净利润(万元),--,4153,--,5632,--,2253,--,3892,--,4500,4297,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,550,--,523,--,262,--,343,--,285,303,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1832,--,3618,--,1729,--,3036,--,2606,2366,--,--, 
 无形资产摊销(万元),--,56,--,113,--,53,--,105,--,105,104,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,80,--,72,--,14,--,11,--,4,28,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
