 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),13534,6750,25488,10668,5169,25099,7671,18735,18190,14168,12906, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),985,554,1220,758,672,1328,755,535,722,556,630, 
 收到的其他与经营活动有关的现金(万元),2660,599,715,710,368,2295,204,902,344,525,499, 
 经营活动现金流入小计(万元),17179,7903,27424,12135,6210,28722,8630,20173,19255,15249,14035, 
 购买商品、接受劳务支付的现金(万元),828,417,874,657,509,1941,776,1809,2457,1916,2564, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8713,6197,9380,7298,5268,7898,4069,6255,5076,4207,2961, 
 支付的各项税费(万元),2441,1737,3578,2365,1761,3650,1799,2363,2731,2007,2265, 
 支付的其他与经营活动有关的现金(万元),5742,2414,4073,3205,2218,3840,1861,3734,3413,2902,2657, 
 经营活动现金流出小计(万元),17725,10764,17904,13524,9755,17329,8505,14161,13677,11031,10447, 
 经营活动产生的现金流量净额(万元),-546,-2861,9519,-1389,-3546,11393,125,6012,5578,4217,3588, 
 收回投资所收到的现金(万元),24000,--,--,--,--,10,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),150,--,--,--,--,2,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,2,2,1,1,1,--,1,--,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),24150,0,2,2,1,13,1,0,1,0,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),200,79,347,309,226,451,292,1723,279,598,3039, 
 投资所支付的现金(万元),89000,43000,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,2000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),89200,43079,347,309,226,451,2292,1723,279,598,3039, 
 投资活动产生的现金流量净额(万元),-65050,-43079,-344,-307,-226,-439,-2291,-1723,-279,-598,-3038, 
 吸收投资收到的现金(万元),40262,36458,--,--,--,12324,11932,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,392,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),40262,36458,0,0,0,12324,11932,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,--,--,306,306,1920,984,2500,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,9,9,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,70,70,35,260,88,--,60,30,169, 
