 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),89139,71300,45108,29182,93848,45753,32993,21554,73044,48782,34175,20159,62240,48110,30129,21060,59257,50804,33459,8690,47868,54453,38454,12078,63884,48572,35893,12512,67121,47954,31778,13858,42913,29109,16628,6702,30776,20596,13137,4580,20550,14322,8034,2839,16949,11482,7781,3427,13641,9645,13641,12839,11669, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,--,0,0,0,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,--,0,0,0,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 收到的税费返还(万元),70,2,--,--,8,5,5,5,12,--,4,--,9,--,--,--,30,--,--,--,--,642,321,--,--,--,--,--,--,--,--,--,10,10,--,0,12,3,0,--,90,90,90,60,26,14,0,0,165,84,165,27,26, 
 收到的其他与经营活动有关的现金(万元),3727,36371,11362,10024,10262,14842,14168,2789,7659,10022,5528,22,3590,4599,119374,1361,6439,2828,1685,1266,5524,1797,1434,1350,2058,1699,1267,898,2350,1653,1482,1336,8090,547,167,105,376,67,45,32,352,296,316,159,264,247,176,40,374,57,374,27,1798, 
 经营活动现金流入小计(万元),92936,107673,56470,39206,104119,60601,47167,24348,80715,58804,39707,20181,65839,52708,149503,22421,65726,53631,35145,9956,53392,56893,40209,13428,65942,50271,37161,13410,69471,49607,33260,15194,51013,29666,16795,6807,31163,20665,13181,4612,20993,14708,8440,3058,17240,11743,7957,3468,14181,9785,14181,12893,13493, 
 购买商品、接受劳务支付的现金(万元),35299,36931,12841,11261,60750,40213,28936,14092,49784,49679,36031,19468,36614,37187,27736,9835,46004,48581,28815,15373,47984,39640,24370,10343,32232,37411,25211,10409,53676,40810,23647,8468,45839,25127,13298,5506,18409,16393,8254,3758,15208,11327,6595,2915,16138,10621,6601,2289,9072,7303,9072,10475,10809, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6341,5570,3605,2156,6512,4715,2928,1534,6375,4068,3051,1741,8353,5975,4274,2446,7363,5376,3691,2190,7028,3457,1952,983,3871,3050,1905,1032,3858,2636,1867,973,2301,1698,1087,527,1343,989,635,303,820,501,309,139,373,253,166,79,286,210,286,239,267, 
 支付的各项税费(万元),4120,3312,2650,1543,4940,2620,2124,970,1932,1812,1385,741,3476,2902,2522,1539,3586,2905,1616,988,2936,2124,1241,460,6992,5264,3557,1014,4550,3049,2044,393,2833,1625,977,336,1621,1174,817,114,1746,1331,813,155,1306,1193,509,181,1496,893,1496,321,368, 
 支付的其他与经营活动有关的现金(万元),10145,45032,7607,3657,8230,12324,8292,3623,14254,11249,7298,5996,14660,14998,131758,3165,6804,4768,3166,3227,6528,5673,5039,809,6142,2397,1650,841,4493,1316,1105,706,1645,1038,541,320,7538,925,1579,243,1469,727,336,381,815,951,328,167,1027,970,1027,1568,304, 
 经营活动现金流出小计(万元),55905,90845,26703,18616,80433,59872,42280,20220,72346,66810,47765,27947,63103,61063,166290,16985,63758,61629,37288,21777,64477,50894,32602,12595,49237,48122,32324,13296,66577,47811,28662,10540,52617,29488,15903,6688,28911,19482,11285,4417,19242,13886,8053,3590,18632,13018,7604,2716,11881,9377,11881,12603,11747, 
