 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),54649,34383,14326,57771,54323,38160,15676,49319,37731,25821,12343,47820,34875,24009,12880,49340,33934,23083,12197,51655,35405,24996,13277,51717,33347,23145,12947,51887,37155,27719,14930,38684,23552,17689,7931,35256,23006,15621,8264,29829,20252,14053,7976,31831,21520,14550,7378,26449,17773,11543,5376, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 收到的税费返还(万元),1,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 收到的其他与经营活动有关的现金(万元),932,649,321,995,898,184,229,1832,1907,3002,535,1512,2613,1296,784,1620,2383,1619,1084,2878,3662,2252,1117,2722,3216,1936,811,3974,3719,2598,1105,1954,2240,1623,871,2986,2231,1561,785,3491,2707,1960,662,3594,2409,1611,790,3476,2355,1571,780, 
 经营活动现金流入小计(万元),55583,35032,14647,58766,55221,38344,15906,51151,39638,28823,12879,49332,37488,25305,13665,50960,36317,24702,13280,54533,39067,27249,14394,54439,36563,25082,13758,55861,40874,30317,16035,40637,25791,19312,8802,38242,25237,17182,9049,33320,22959,16012,8638,35425,23928,16161,8168,29924,20128,13114,6155, 
 购买商品、接受劳务支付的现金(万元),35996,23563,11090,37856,35066,26529,8062,46798,29471,16364,8542,32912,25327,17428,9808,36253,27461,18803,11155,38159,27994,19690,11451,39540,28417,19836,11860,35862,27697,17281,9793,26516,17125,12957,7215,25693,18378,12547,7187,22188,16489,11707,6614,22929,16040,11789,5644,18708,12899,9364,4862, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,0,--,--,0,--,0, 
 支付给职工以及为职工支付的现金(万元),5343,3596,2058,5672,4230,2927,1654,5957,4613,2857,1545,5247,3997,2779,1580,5299,4103,2866,1617,4923,3685,2532,1398,4576,3320,2287,1311,3762,2733,1848,1036,3653,2000,1398,768,2840,2066,1410,801,2415,1790,1260,702,2293,1836,1206,673,1866,1380,962,538, 
