 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),7496,24727,17029,11702,5352,19095,14125,8802,4086,17341,11677,7443,4439,15856,12037,8186,13835,15276,12898, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),67,220,178,120,42,186,144,68,24,168,160,65,33,133,106,87,130,155,91, 
 收到的其他与经营活动有关的现金(万元),89,1694,810,221,116,316,214,131,43,482,522,213,44,437,408,29,538,497,968, 
 经营活动现金流入小计(万元),7652,26641,18018,12043,5510,19596,14483,9001,4153,17992,12359,7721,4516,16427,12550,8302,14502,15927,13957, 
 购买商品、接受劳务支付的现金(万元),1194,4081,2886,1772,932,3132,1933,1179,625,2656,1655,1039,530,1960,1591,803,1866,2038,2828, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2256,6481,4797,3238,1904,4475,3430,2475,1487,3888,3484,2202,1198,3166,2483,1728,2830,2576,2087, 
 支付的各项税费(万元),1464,4665,3620,2329,994,3581,2773,1636,891,3278,2411,1637,752,3311,2186,1251,3280,2731,5219, 
 支付的其他与经营活动有关的现金(万元),368,3435,1093,853,444,1401,682,454,225,1071,817,509,228,790,527,332,708,652,713, 
 经营活动现金流出小计(万元),5281,18661,12396,8192,4274,12589,8818,5744,3228,10893,8366,5386,2708,9227,6788,4113,8684,7996,10847, 
 经营活动产生的现金流量净额(万元),2372,7980,5622,3851,1236,7008,5665,3257,925,7098,3993,2335,1808,7200,5763,4189,5818,7931,3110, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,17200,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),246,627,445,317,219,637,501,428,293,67,--,--,--,--,--,--,--,--,3445, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,14,15,12,7,39,8,8,8,3,3,3,3,5,5,5,3,33,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),21600,52988,38500,29000,17500,59181,43700,35200,--,4853,--,--,--,25,25,25,85,51,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),21854,53629,38959,29329,17726,59856,44208,35635,17500,4922,3,3,3,30,30,30,88,84,3455, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3543,13417,9518,4857,1809,4867,4385,3576,2527,4186,3091,1631,657,3178,2145,1238,4600,1925,4788, 
 投资所支付的现金(万元),300,91,91,--,--,--,--,--,16000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,3270,3270,3287,3270,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),21000,51980,38900,26816,17300,58940,46000,28500,--,21700,14700,--,--,--,--,--,--,173,242, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24843,68758,51778,34960,22379,63807,50385,32076,18527,25886,17791,1631,657,3178,2145,1238,4600,2098,5030, 
 投资活动产生的现金流量净额(万元),-2989,-15129,-12819,-5631,-4653,-3951,-6176,3559,-1027,-20964,-17788,-1628,-654,-3148,-2115,-1208,-4512,-2013,-1575, 
 吸收投资收到的现金(万元),--,2869,2892,--,--,--,--,--,--,22658,22658,22658,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2235,6070,3711,1311,--,--,--,--,--,--,--,--,--,11000,5000,5000,2516,8440,12640, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,300,910,900,--,--,--,--,--,5774,5774,5774,--,--,--,--,--,400,2811, 
 筹资活动现金流入小计(万元),2235,9239,7513,2211,0,0,0,0,0,28432,28432,28432,0,11000,5000,5000,2516,8840,15451, 
 偿还债务支付的现金(万元),600,6001,4332,3309,1401,--,--,--,--,6600,6600,5320,5320,6316,6316,1816,3300,13740,7640, 
 分配股利、利润或偿付利息所支付的现金(万元),46,1736,1689,1618,21,1368,1375,1375,--,847,798,794,825,2778,2770,21,115,394,7842, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,332,644,520,--,--,--,--,--,6918,6528,36,--,40,20,20,65,490,2876, 
 筹资活动现金流出小计(万元),646,8070,6665,5447,1422,1368,1375,1375,0,14365,13926,6150,6145,9134,9106,1857,3480,14624,18359, 
 筹资活动产生的现金流量净额(万元),1589,1170,848,-3237,-1422,-1368,-1375,-1375,0,14067,14506,22282,-6145,1866,-4106,3143,-964,-5784,-2907, 
 汇率变动对现金及现金等价物的影响(万元),-63,-93,-38,-2,-0,41,22,14,5,-7,-7,-28,-30,-30,-15,3,-3,1,-33, 
 现金及现金等价物净增加额(万元),909,-6072,-6388,-5019,-4840,1730,-1864,5455,-97,195,704,22960,-5021,5887,-474,6127,339,135,-1404, 
 加:期初现金及现金等价物余额(万元),3430,9502,9502,9502,9502,7772,7772,7772,7772,7578,7578,7578,7578,1690,1690,1690,1351,1217,2621, 
 期末现金及现金等价物余额(万元),4339,3430,3115,4483,4662,9502,5908,13227,7675,7772,8282,30538,2557,7578,1217,7817,1690,1351,1217, 
 净利润(万元),--,9624,--,4552,--,7464,--,3548,--,6802,--,3166,--,6803,--,2881,5920,6759,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1686,--,147,--,111,--,68,--,-100,--,-19,--,91,--,-13,75,124,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3406,--,1581,--,2551,--,1224,--,2144,--,1025,--,1775,--,880,1544,1387,--, 
 无形资产摊销(万元),--,289,--,128,--,74,--,35,--,59,--,29,--,58,--,29,58,56,--, 
 长期待摊费用摊销(万元),--,3,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-11,--,-9,--,3,--,-6,--,-2,--,-2,--,1,--,-4,-3,-22,--, 
 固定资产报废损失(万元),--,0,--,0,--,--,--,21,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,129,--,21,--,-29,--,-13,--,107,--,115,--,104,--,16,102,383,--, 
 投资损失(万元),--,-580,--,-317,--,-631,--,-428,--,-67,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-72,--,-46,--,24,--,7,--,42,--,37,--,-26,--,-108,-9,-143,--, 
 递延所得税负债增加(万元),--,-41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
