 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),60699,35969,11949,67799,46888,27006,7242,60571,53461,48861,38416, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3816,1280,2810,1827,1065,179,3853,1755,984,470,466, 
 经营活动现金流入小计(万元),64516,37249,14760,69626,47953,27185,11094,62326,54445,49331,38883, 
 购买商品、接受劳务支付的现金(万元),35800,22801,9044,35446,27771,14949,8594,26771,30654,24039,20094, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9915,6185,3064,11377,7947,5420,2457,10656,8573,6895,4822, 
 支付的各项税费(万元),5499,2920,1555,6644,4231,2599,2000,6175,5371,3503,2851, 
 支付的其他与经营活动有关的现金(万元),4001,3310,5776,6300,3301,2540,4690,5881,6063,5277,4409, 
 经营活动现金流出小计(万元),55216,35216,19439,59767,43251,25509,17742,49482,50660,39714,32176, 
 经营活动产生的现金流量净额(万元),9300,2033,-4680,9859,4702,1676,-6647,12844,3785,9616,6706, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,168,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,26,62,27, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,--,0,0,0,--,0,3,158,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),5900,600,--,--,--,--,--,--,3220,13460,5800, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5900,600,0,0,0,0,0,0,3417,13680,5845, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6734,1327,1480,2756,1754,907,382,3894,4519,7488,4519, 
 投资所支付的现金(万元),3000,3000,--,--,--,--,--,--,--,--,123, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),41800,36400,--,--,--,--,--,--,2320,13560,6600, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),51534,40727,1480,2756,1754,907,382,3894,6839,21048,11242, 
 投资活动产生的现金流量净额(万元),-45634,-40127,-1480,-2756,-1754,-907,-382,-3894,-3422,-7368,-5397, 
 吸收投资收到的现金(万元),49968,49968,45968,--,--,--,--,--,6200,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),4000,4000,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,2000,3400,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,30,--,800,220, 
 筹资活动现金流入小计(万元),49968,49968,45968,0,0,0,0,30,8200,4200,220, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,100,2000,3300,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1867,--,--,1861,1861,1861,1574,12,1656,82,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),718,718,--,--,--,--,--,--,--,800,220, 
