 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),7630,38198,24569,16708,7233,36336,28713,18922,8628,38083,28001,19782,7078,40872,29431,20474,37872,36152,28668, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),517,3440,2812,1793,828,4185,2864,1756,750,4355,3494,1808,846,3619,3116,1799,3919,5124,5938, 
 收到的其他与经营活动有关的现金(万元),12,774,903,501,487,233,239,196,15,191,659,620,602,387,626,23,395,465,735, 
 经营活动现金流入小计(万元),8160,42412,28284,19001,8548,40754,31816,20874,9393,42629,32154,22210,8526,44878,33173,22296,42185,41742,35341, 
 购买商品、接受劳务支付的现金(万元),4634,23533,17445,11881,5698,28994,20921,12772,6990,29108,22098,14297,5924,26431,19548,11668,28537,25601,21685, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1577,5944,4333,2638,1201,5411,3971,2523,1171,4843,3509,2230,962,4154,3023,1949,3807,3500,2957, 
 支付的各项税费(万元),272,550,319,158,300,603,498,379,269,951,972,667,401,951,944,463,1023,1037,766, 
 支付的其他与经营活动有关的现金(万元),804,1765,2404,1540,752,883,2380,1471,673,1572,2979,2234,429,1555,1681,640,1609,1475,1294, 
 经营活动现金流出小计(万元),7287,31792,24501,16217,7951,35891,27770,17145,9104,36474,29558,19429,7716,33092,25196,14720,34976,31613,26702, 
 经营活动产生的现金流量净额(万元),872,10620,3783,2785,597,4862,4046,3729,290,6154,2596,2781,810,11787,7978,7576,7210,10129,8639, 
 收回投资所收到的现金(万元),516,5200,1704,--,--,20000,20000,20000,20000,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1,45,10,--,--,132,132,132,132,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,3,3,3,3,1,--,--,--,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,48,--,--,--,73,--,73,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),517,5245,1714,0,0,20135,20135,20135,20135,49,0,0,0,73,0,73,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),884,8467,6196,4256,3081,11894,8718,6724,1383,8187,6517,4525,2762,4406,2973,1794,8815,13242,11238, 
 投资所支付的现金(万元),510,4200,2100,--,--,5000,5000,5000,5000,15000,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),2515,860,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,73,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3910,13527,9296,5256,3081,16894,13718,11724,6383,23187,6517,4525,2762,4406,2973,1794,8888,13242,11238, 
 投资活动产生的现金流量净额(万元),-3393,-8282,-7583,-5256,-3081,3241,6417,8411,13751,-23138,-6517,-4525,-2762,-4333,-2973,-1721,-8888,-13242,-11238, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,25157,24669,24669,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9491,38758,36099,24587,12133,24437,20088,11352,4397,26412,23715,18773,12829,32051,27388,19141,40183,40682,36851, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5283,20899,17128,6254,4846,8930,5409,749,--,4167,2397,1418,9,696,--,141,846,--,20, 
 筹资活动现金流入小计(万元),14774,59658,53227,30841,16979,33367,25497,12101,4397,55736,50782,44860,12839,32747,27388,19282,41029,40682,36871, 
 偿还债务支付的现金(万元),11881,40445,30795,17312,9045,23284,19623,12109,11679,31756,26782,17061,11284,38317,32887,23424,37668,34550,32784, 
 分配股利、利润或偿付利息所支付的现金(万元),100,1281,1147,232,112,1716,1589,264,188,954,770,547,284,1241,954,667,1231,1278,1823, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4431,20367,20468,9123,7851,14677,12480,8057,1660,4873,3495,1367,678,425,--,141,179,--,280, 
 筹资活动现金流出小计(万元),16412,62093,52411,26666,17008,39676,33691,20430,13527,37583,31047,18974,12246,39983,33842,24231,39078,35828,34887, 
 筹资活动产生的现金流量净额(万元),-1638,-2436,817,4175,-29,-6309,-8195,-8329,-9130,18153,19735,25886,593,-7236,-6454,-4949,1951,4854,1984, 
 汇率变动对现金及现金等价物的影响(万元),-75,-377,-244,-117,-56,-219,-92,-26,-36,321,107,119,92,225,168,79,-157,0,64, 
 现金及现金等价物净增加额(万元),-4233,-475,-3226,1587,-2569,1575,2176,3785,4875,1490,15921,24262,-1267,443,-1281,985,115,1741,-551, 
 加:期初现金及现金等价物余额(万元),7372,7847,8988,7847,7847,6272,6272,6272,6272,4782,4782,4782,4782,4339,4692,4339,4224,2482,3034, 
 期末现金及现金等价物余额(万元),3139,7372,5761,9434,5278,7847,8449,10058,11147,6272,20703,29043,3515,4782,3411,5324,4339,4224,2482, 
 净利润(万元),--,2336,--,630,--,2875,--,1253,--,4137,--,2316,896,5098,--,--,5259,5020,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,14,--,-22,--,16,--,-22,--,81,--,11,53,1,--,--,32,66,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6334,--,3089,--,5518,--,2669,--,5161,--,2571,1316,4980,--,--,4668,4154,--, 
 无形资产摊销(万元),--,160,--,13,--,28,--,13,--,28,--,13,7,28,--,--,30,43,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
