 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),16090,54284,38024,26024,12905,44963,34042,22212,11143,40952,29240,19771,10683,40627,30148,19871,10332,36810,28253,18766,9744,49928,41238,27578,13924,53038,35508,19058,8507,32703,24638,15796,22063,13851,24064,21081, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 收到的税费返还(万元),71,735,630,563,322,881,689,446,218,1589,1333,776,465,999,250,181,35,1649,1187,944,344,1291,1289,848,319,942,763,480,173,1222,893,576,497,232,157,118, 
 收到的其他与经营活动有关的现金(万元),60,251,143,136,9,461,69,99,19,1550,1390,1049,241,2219,877,692,394,2545,1233,1012,300,1243,118,111,34,796,500,120,117,566,55,55,91,91,15,16, 
 经营活动现金流入小计(万元),16220,55270,38796,26723,13235,46305,34800,22757,11380,44091,31964,21596,11389,43846,31275,20744,10761,41004,30673,20723,10388,52462,42645,28537,14277,54775,36771,19659,8797,34490,25585,16428,22651,14174,24236,21216, 
 购买商品、接受劳务支付的现金(万元),9284,35326,25347,15089,8456,27931,20942,13276,5131,26039,19933,12818,6543,25932,18563,11221,4842,30852,24525,16925,7202,36177,27463,16154,7354,36680,29794,17633,7830,25686,16632,12504,14420,8693,17007,13602, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),2735,7521,5741,4047,2351,6645,5052,3545,2028,6075,4881,3271,1904,5799,4363,2988,1688,5310,4165,2831,1604,5283,4263,3036,1731,4593,3524,2401,1308,3432,2534,1714,2188,1554,2113,1918, 
 支付的各项税费(万元),1724,4701,4380,2540,1342,4084,2954,1973,995,3708,2725,2021,1396,1175,1018,960,458,702,649,629,327,1245,1320,1221,976,933,939,454,53,2329,1890,123,561,376,1201,340, 
 支付的其他与经营活动有关的现金(万元),109,631,473,346,179,644,404,286,116,639,382,298,116,593,448,316,142,667,355,253,95,829,333,239,101,539,246,173,88,573,194,136,188,109,269,218, 
